

0 1 9541 3
4933 0 775,4101,4366,9513 4,4,10,6
4934 0 1589,4190,4999,5776,5969,9576,9864 5,8,2,0,2,6,6
4935 0 6463,8051,8291,9694,9838,9983 3,2,7,5,8,9
4936 0 243,1462,1717,1977,4274,4395,6962,7564,7751,8081 8,0,6,0,7,1,2,1,1,10
4937 1 2246,3422,4352,5366 8,10,6,1
4938 1 199,3330,5639,6502,7252,9175 6,3,7,0,6,9
4939 1 5325,8015,8626 8,9,5
4940 1 2470,2829,2918,3904,4413,5389,5715,5849,6559,6986,6992,7172,7718,7842,8793 1,5,2,6,3,9,6,3,8,5,8,10,7,4,3
4941 0 6852 1
4942 1 1126 4
4943 1 1396,7276 9,3
4944 0 557,606,1515,2833,4028,4635,4664,4908,4995,5622,5875,6240,6467,8143,8234,8943,9014,9631 8,3,10,6,0,9,0,3,4,1,6,10,5,8,4,9,4,2
4945 0 573,6790,6821,6870,8219 1,4,5,10,7
4946 1 1909,2376,2687,4012,4108,4532,5856,6381 10,3,3,9,8,5,9,1
4947 1 858,1173,1678,1875,2311,2331,4100,4134,4680,4915,5092,5105,5932,7575,9036,9570 0,1,3,3,7,4,4,9,3,1,7,5,6,10,0,8
4948 1 1329,2302,2884,2926,5007,6250,6449,6508,7208,7931,8047,9001,9264,9890 3,3,3,4,7,8,9,5,4,4,4,5,2,4
4949 0 5991,9921 4,1
4950 1 10,179,1000,1468,2902,3663,3818,5385,6244,6604,7574,7592,7880,8214,8963 2,9,4,1,7,1,3,1,6,0,4,1,7,2,5
4951 1 345 4
4952 0 1395,1628,4430,6618,6936,8537,8607,9930 3,10,8,5,3,3,5,9
4953 0 522,872,949,1400,1769,1992,2013,2779,2791,4298,6522,6641,7506,7746,7753,9530 3,6,8,3,0,3,1,10,9,3,1,8,1,10,10,8
4954 0 259,619,1295,4073,4157,4650,7152,8785,9878 6,3,6,9,8,3,6,0,3
4955 1 1846,3715 5,3
4956 1 32,3043,4449,8434,9044 10,5,3,3,1
4957 0 19,1203,2530,2931,5197,8324 10,3,1,9,8,0
4958 1 283,1653,1756,2701,3273,3520,3653,4940,5464,6237,6492,7454,7522,7647,8896,9906 4,5,0,0,6,5,3,10,3,8,4,4,5,0,2,4
4959 0 1146,2052,3004,3522,3594,4039,4162,5195,5495,5513,5727,6948 4,0,0,8,6,1,3,8,9,0,4,8
4960 1 686,1659,1725,2562,2768,3644,3843,4264,4813,5233,6605,6908,7516,7541,7843,7962,8436,8950 7,10,5,3,8,4,9,4,3,9,8,6,8,8,2,10,4,8
4961 0 8318 7
4962 0 2355,3529,3841,5708,6651,6839,7230,7991,9838 7,3,2,0,0,7,2,8,8
4963 0 610,2139,2546,3128,3748,4160,4731,5565,5607,5610,5947,6732,7638,7701,7920,9044,9424,9809 4,4,3,4,0,10,10,1,1,4,5,4,1,5,8,1,5,10
4964 0 792,9901 3,2
4965 0 2252,2419,2728,3055,4115,4546,5041,8178,8593,8793,8797 10,8,1,8,6,6,10,0,4,3,10
4966 1 590,3105,3108,3938,5717,5863,6343,7152,7159,7734,8022,9495,9661 0,1,9,8,4,5,2,6,10,2,7,0,7
4967 1 1228,4253,5663,8980,9707 4,3,6,4,0
4968 0 2605,3823,5100,6236,7385,8672 5,2,5,1,1,0
4969 1 6731,7340 9,0
4970 1 1461,1676,3799,5197,5720,7357 1,8,10,8,7,9
4971 1 2566,4398,4477,5133,5332,6375,6622,6815,7697,7759,8523,9040,9213,9815 5,8,10,7,10,10,4,1,3,0,1,3,4,3
4972 0 56,128,1043,1735,1830,2973,3518,6061,6069,6125,7293,8128,8280,9170,9252,9368,9541,9636,9854 9,0,6,8,0,7,0,9,5,3,0,2,3,4,7,3,3,2,0
4973 1 440,7412 0,7
4974 0 803,3341,5497,6247,7512,8478,9059,9215 5,7,2,6,5,5,0,5
4975 1 704,2199,2343,3496,3519,3822,4328,5452,5977,6054,8182,8461,8922,9839 5,7,8,5,4,9,2,4,3,6,8,2,2,3
4976 0 638,1366,1477,1821,1906,1973,2555,5053,5176,6566,7522,8574,8912,8916 4,3,2,5,5,10,5,4,10,4,5,7,7,3
4977 1 2849,2883,3076,3555,3753,3830,4072,5358,5944,6054,6066,6097,6186,6822,7759,8893,9280,9533 2,2,10,7,6,6,1,1,4,6,0,9,3,8,0,1,6,0
4978 0 126,682,970,2701,2741,3167,3780,3971,4287,5226,5772,6300,7378,7965,8603,9266,9496 9,4,9,0,10,1,1,5,8,8,4,3,0,4,9,7,5
4979 0 1499,2459,2632,3040,3584,4967,5615,6082,9840 10,7,6,4,4,1,3,4,8
4980 0 163,1091,1187,2444,3174,3372,5069,5262,5394,6162,7086,7131,7612,8297 9,10,1,6,1,3,0,8,10,5,5,6,0,10
4981 1 884,6964 7,0
4982 1 123,424,1929,2385,2851,3109,3701,5675,5688,6603,7412,7935 3,7,8,10,2,6,10,1,0,2,7,8
4983 0 1793,1825,2559,3613,4111,4489,4515,4579 5,6,8,4,10,9,7,0
4984 1 86,825,887,1189,3337,3952,4250,4672,4843,5829,5953,7876,8333,8446,9101,9391,9593 3,2,10,4,5,3,6,5,9,9,1,10,5,2,0,5,7
4985 0 2361,7063,7481,8214 2,5,7,2
4986 0 1613,1688,4794,5216,5239,5441,6187,7826,7897,8345,9024,9224 4,6,4,1,6,7,10,10,6,5,10,4
4987 0 8194 3
4988 0 2009,2031,2286,3006,3399,4966,6391,6810,7184,7903,8391,8540,9703 10,7,8,0,8,4,7,2,7,4,4,0,6
4989 0 1680,2193,2435,4953,5392,6866 0,10,10,8,2,8
4990 0 2045,2907,3008,3365,5063,5452,5843,5854,5933,6578,8236,9542 4,8,10,8,0,4,6,10,6,5,8,10
4991 0 1455,1904,2570,3873,7644,8967 4,5,2,8,6,7
4992 0 7091,7132,9211 0,3,1
4993 1 5989,6368 8,10
4994 1 1575,2022,2698,2949,3103,3543,4495,5453,6550,8888,9207 3,6,5,9,1,5,5,6,4,10,1
4995 0 3038,4754,4973,5057,6673,7888 6,2,6,1,7,4
4996 1 1069,1353,2353,2668,3106,3229,3381,5322,6515,6621,7122,7194,7246,7645,8080,8177,8368,9471,9501 6,5,0,1,3,3,2,2,9,4,3,8,5,6,10,1,7,1,5
4997 0 973,1899,3576,6158,6297,6518,6742,7318,8806,9764,9815 10,5,8,2,2,7,10,5,9,6,3
4998 0 22,98,2196,2944,3785,3821,3941,4598,5018,5245,6156,7018,7679,7790,8174,8405,8598,8827,9010 9,9,10,8,1,2,5,10,8,5,10,10,5,6,1,0,5,2,1
4999 1 1372,3686,4572,5552,9254,9490 7,7,1,4,4,4
5000 0 9648 2
5001 0 6209,6396,9336,9817 6,0,2,4
5002 0 6758 8
5003 0 110,529,1779,2026,2057,2781,4409,4925,5128,5615,6353,6909,7358,9321,9484 7,6,4,3,7,10,3,7,6,3,0,10,8,3,2
5004 0 505,2257,3986,4498,5689,6969,8148,8312,9990 5,9,4,4,7,2,4,1,7
5005 0 3423 8
5006 0 14,261,1491,1901,2234,3155,4631,5492,6494,6840,8185,8790,9006 0,10,0,3,8,3,1,8,7,0,2,8,9
5007 0 528,750,869,1872,2896,3568,6311,7078,7706,8248,8287,9232 8,7,0,9,5,0,5,8,4,1,10,5
5008 0 1517,3092,3343,3771,4252,7099,7169,7787,9045 8,1,1,7,2,5,7,1,9
5009 0 2875,3652,7263,7531,8585,9210,9601 3,3,8,10,4,10,4
5010 0 979,1317,2045,2655,2722,2796,3091,3328,3456,5395,5727,6155,6587,8566,9264,9375 2,3,4,0,6,4,9,2,6,9,4,9,2,2,2,2
5011 1 505,663,1371,2824,4045,4255,5128,5337,5360,5689,5824,6238,6658,9269 5,7,5,2,2,8,6,6,8,7,3,5,9,0
5012 1 3401 5
5013 0 68,781,978,1730,3470,3914,4631,5033,5392,5901,5980,6163,6268,6814,7117,9270 4,5,0,1,3,6,1,10,2,2,7,5,6,7,4,0
5014 1 448,549,1890,2453,3685,4042,5074,5301,5366,5728,5790,6487,7474,9447 4,4,8,1,1,7,9,7,1,8,0,2,9,5
5015 1 261,350,1090,1120,1363,4623,4658,4847,5182,6213,6618,6836,7146,7436,9753 10,8,4,3,8,2,5,5,2,4,5,6,4,10,3
5016 1 959,2093,2243,3607,4787,5738,6986,7732,7971,8405,9678,9779 5,7,3,3,9,5,5,10,6,0,2,7
5017 1 2166,9381 5,4
5018 0 567,3779,4108,6807,7701,9968 1,9,8,4,5,9
5019 0 313,331,606,779,1023,1586,3108,3606,3968,4741,5830,5858,7225,7526,7748,8962,9492,9546,9604,9722 4,2,3,0,1,10,9,9,9,5,7,2,9,8,7,10,0,1,5,8
5020 1 642,5555 0,4
5021 0 18,1102,1452,1775,3575,3917,5878,6957,7169,9809 10,8,0,9,9,2,9,6,7,10
5022 1 1064,1164,4028,5688 7,1,0,0
5023 1 1907,2903,4110,5007,8220,8659,9683 2,8,2,7,9,5,9
5024 0 813,1010,1587,1640,2143,2941,5797,7472,7696,8536,9666 0,5,6,6,8,0,2,9,4,6,4
5025 1 2431,5860,8054 6,2,2
5026 1 2633 6
5027 1 156,3761,5513,7147,9375 0,2,0,7,2
5028 0 169,205,623,712,888,1363,2046,2489,3995,4573,5338,6266,6895,7721,8072,8140,9989 0,8,10,8,7,8,0,2,3,3,8,1,5,3,2,0,3
5029 1 131,976,1730,2992,3055,3296,3940,4148,4474,4514,4646,5194,5333,5585,5626,6617,6841,7709,9179,9248 3,4,1,6,8,9,5,8,0,3,0,3,1,8,2,1,2,2,0,9
5030 1 1047,6097,6255 9,9,5
5031 0 477,1048,1199,1911,2011,2703,3567,3588,4964,6404,6587,7255,8663 0,1,5,0,1,5,10,9,8,10,2,6,6
5032 1 1346,1981,3023,5381,6138,6945,7682,7996,9309,9653 3,4,8,2,1,10,8,9,9,4
5033 0 102,188,701,715,939,1505,1545,3569,5793,6352,6672,7433,7488,7870,9059 0,8,9,9,5,3,5,9,8,6,6,1,8,3,0
5034 0 276,1376,3991,4619,5103,6529,6816,7268 2,1,1,1,7,0,9,10
5035 1 5555,6352,7998 4,6,5
5036 1 975,1186,1382,2019,2180,3421,3545,3856,4650,4782,4895,5576,7597,9970 6,7,1,6,6,10,5,7,3,9,1,8,3,10
5037 0 551,673,1063,1401,1588,2099,2648,2784,3248,3270,3456,3808,5854,6432,6485,7383,8026,8526,9389 2,8,3,4,4,0,5,6,10,5,6,1,10,0,2,2,7,2,0
5038 1 1367,1549,3088,3772,4118,4536,4772,5082,5479,5884,6397,6402,8369,8384,8635,9747,9840 10,10,3,9,6,10,0,9,6,10,5,3,5,6,7,2,8
5039 1 660,1530,1836,2025,2562,3653,3804,5209,5617,5810,5854,6261,7244,7779,7837,8101 10,9,8,0,3,3,2,8,0,8,10,2,10,10,10,2
5040 1 6661 0
5041 1 668,1219,3730,3921,3966,4101,4987,5898,6141,6368,6563,6888,9227,9260,9271 7,10,10,7,1,4,7,9,9,10,2,3,0,1,7
5042 1 179,600,2101,9343 9,3,6,4
5043 0 138,903,1170,1847,1949,2415,2610,3203,3273,5630,5655,5925,6051,6344,6856,6874,7304,8158,9884 4,10,1,2,1,7,8,6,6,0,4,2,5,8,3,10,2,10,5
5044 0 163,1380,1706,3716,3925,4092,4715,5336,5420,5479,5712,8146,9667,9792 9,7,5,1,7,10,7,8,2,6,0,9,1,7
5045 1 1690,8129 7,1
5046 0 3907,4374,4499,4591,5872,8001,9250 1,2,3,8,7,0,5
5047 1 881,2630,2873,2955,3123,3830,4886,5856,6143,8279,8405 0,2,4,3,0,6,9,9,9,5,0
5048 1 1265,3706,5047,8080,9045 10,4,7,10,9
5049 1 2445,3341,7239 4,7,5
5050 0 293,540,1210,5996 3,5,1,1
5051 0 9,710,1545,1780,3261,3918,5063,5870,5954,7890,8460,9037,9283 7,4,5,9,3,4,0,4,1,1,1,1,2
5052 1 483,815,1419,2464,2816,3060,4812,5308,5357,5471,5781,6384,6614,6637,6659,7106,8720,9450 3,4,3,4,6,3,1,10,5,5,1,5,0,5,0,9,2,6
5053 0 270,541,2232,2248,2367,3011,3214,3313,3346,3843,3956,4679,6996,7613,7620,7721,7759,8578 8,7,1,3,1,3,6,4,2,9,6,10,8,6,1,3,0,0
5054 0 173,604,1575,2906,3009,3670,3821,4606,5089,5131,6372,9462 9,4,3,5,4,8,2,1,3,4,8,7
5055 0 128,570,1019,2305,2622,2698,2984,3038,3373,3504,3745,3758,4077,4905,6466,7172,8304,8389,8393,9013 0,8,7,2,6,5,0,6,2,2,8,3,0,6,4,10,4,2,1,2
5056 1 194,421,1912,2834,3592,4879,5164,5197,5497,5506,6706,7267,7688,7726,7818,8342,8882 10,3,3,5,6,7,2,8,2,7,2,4,8,7,3,7,7
5057 1 697,747,774,985,3111,3404,3623,3643,5767,5790,5939,6208,6910,7147,7278,7591,8153,9829 5,4,10,4,0,4,0,1,10,0,10,9,8,7,3,9,9,6
5058 0 229,269,756,1077,1463,1657,2559,3513,3646,4246,4909,6078,6722,7348,7527,7540,8819,9224,9302,9912 5,6,3,5,10,7,8,6,7,6,3,2,0,8,0,10,6,4,8,0
5059 0 618,728,835,1143,1644,2698,3045,3945,4204,4217,5442,5526,5685,7524,7570,7744,8002,9894 5,6,8,4,7,5,1,9,3,1,2,7,8,10,3,4,3,8
5060 1 717,982,1197,3424,3696,4941,5618,9462,9940 10,10,8,6,9,7,1,7,2
5061 1 5122 10
5062 0 294,2723,5944,7484,9127 1,7,4,2,8
5063 0 611,1020,3056,4280,6479,9074 6,7,3,5,3,5
5064 1 8,456,1621,2600,3386,5443,8968 3,6,2,1,1,8,10
5065 1 9024 10
5066 0 2551 1
5067 0 7422 7
5068 1 596,847,1985,2600,3341,4113,4268,4402,5148,5896,6410,8145,8253,8272,8609,8641,8936 3,10,5,1,7,9,1,4,3,2,5,7,6,3,0,1,1
5069 0 2344 3
5070 1 50,491,1434,3810,4510,4612,4786,5624,6155,8989 7,0,5,2,2,0,6,8,9,7
5071 0 159,2076,2858,3309,4022,5681,6393,6549,8420 4,2,0,4,2,10,4,3,9
5072 0 415,1458,1827,2642,4375,5694,5833,5972,5995,6335,7746,8656,9239,9742 2,0,2,7,2,5,4,8,5,9,10,9,4,0
5073 1 171,438,760,2813,3583,4075,4381,4591,5585,5642,5646,5933,5982,6157,7871,8536,8983,9449,9636 9,9,9,7,3,10,9,8,8,3,7,6,1,9,6,6,8,3,2
5074 1 1218,1271,1280,1603,2128,2465,2657,3520,3663,4169,4739,5253,6179,7518,8431,8556 5,2,8,3,1,5,0,5,1,4,9,0,10,3,9,9
5075 1 119,323,403,3232 8,9,0,9
5076 1 112,230,1907,5475,8121 3,1,2,2,4
5077 1 2037,2215,3800,4434,4457,4768,4969,6323,9836 1,8,8,7,1,0,10,2,2
5078 0 1160,2089,2253,2997,3855,4483,5125,6179,6623,6902,8129,8466,9740 9,0,5,5,7,5,3,10,4,0,1,2,4
5079 0 2382,2626,2843,4443,9716 6,3,9,10,9
5080 0 168,2789,3943,4198,6609,7477,7726,7782,8614 9,10,2,0,6,4,7,2,4
5081 1 531,1058,1388,2195,2719,2846,3019,4247,4416,4565,5224,5560,6594,6918,7583,8308,8421,8548,8936,9800 10,1,8,1,7,10,6,5,3,4,3,2,4,8,0,8,4,1,1,7
5082 1 2087,2263,2353,2943,4385,5183,5353,5599,6042,6825,7009,7793,7825,7861,9322,9912 8,5,0,8,9,8,0,10,6,6,10,8,7,6,8,0
5083 0 355,597,1193,1959,3222,3351,3935,4919,6455,7254,7971,8372,8700,9260,9689 0,2,5,1,3,4,6,8,7,4,6,4,3,1,3
5084 1 903,2603,4501,5581,5651 10,10,2,4,3
5085 1 4146,7107,7418,8062,8433,9128 8,2,0,3,6,10
5086 0 137,996,1856,4127,5158,5329,8034 8,10,3,7,8,5,1
5087 1 4841 3
5088 1 680,1359,1901,1929,2420,3092,3627,5205,5657,5734,5902,6915,7914,8148,8852,9759,9783 6,10,3,8,8,1,8,4,5,9,7,8,3,4,3,10,8
5089 0 119,403,3665,4734,6119,7392,8036,9076,9798 8,0,8,8,6,8,9,2,6
5090 1 276,2003,9285 2,7,3
5091 1 960,1003,1227,1977,3498,3771,4013,5262,5780,6212,7772,8208,8209,8488 4,8,9,0,3,7,8,8,5,2,5,9,2,0
5092 1 1762,1986,1987,2000,3206,4200,5199,5368,5444,5544,5759,6294,6690,7182,7901,9312,9970 5,1,5,5,9,2,9,10,8,10,6,5,4,2,3,7,10
5093 0 2084 5
5094 1 1079,2178,2377,4942,5003,5512,6239,6869,8513,8835,9175 1,10,5,2,9,10,4,3,4,3,9
5095 1 80,501,643,1553,2153,2568,3644,4463,4969,5242,5483,6044,7627,7787,7883,7898,8276,8350,9517 8,8,10,9,5,3,4,7,10,0,5,0,8,1,3,0,9,2,7
5096 1 1302,3848,5283,5539,5735,9895 4,5,2,7,10,2
5097 1 833,988,1881,4329,6401,6887,9759 4,6,6,2,7,3,10
5098 0 1176,1609,2514,3503,4041,4152,4439,4528,5195,7775,8092,8583,8868,9476,9967 1,4,8,5,5,10,3,9,8,2,8,9,1,1,0
5099 1 1958,2368,3105,3478,3543,3710,4049,4238,4402,5843,6803,7967,8398,9955 7,10,1,9,5,5,9,5,4,6,1,10,0,9
5100 1 227,898,1134,1322,1343,1996,2406,3635,4770,5990,6163,6414,6878,7801,8823,9312,9591 6,2,4,8,4,2,5,4,7,10,5,1,3,9,5,7,3
5101 1 450,1518,2050,3596,5317,5342,5705,6128,7053,7844,9350,9721,9825,9889 6,5,5,10,10,3,4,10,9,9,10,5,2,10
5102 1 52,1606,2461,2732,2837,3287,3340,4152,4914,4978,6218,6705,7752,8040,9404,9615,9646,9937 0,10,7,0,8,6,5,10,10,8,10,10,8,9,0,9,2,5
5103 0 1058,1997,2385,2563,3524,6716 1,7,10,4,2,8
5104 1 754,1057,1322,1397,2753,3004,3226,3549,3810,4013,4512,4993,5354,6757,6919,7916,8368,8505,9675,9903 3,10,8,1,3,0,4,1,2,8,0,1,2,3,8,10,7,2,4,4
5105 1 402,428,596,2170,2402,2462,2537,2634,3281,3891,4148,4354,4810,6216,7428,7508,9104 9,1,3,5,3,2,0,7,5,2,8,8,4,3,5,9,10
5106 0 169,2382,4539,5477,6790 0,6,9,10,4
5107 1 61,787,1315,2397,3681,3685,3821,4038,4435,5515,7140,7554,7572,7927,8449,9557,9580,9667 6,1,1,5,9,1,2,10,5,2,7,10,0,4,4,0,7,1
5108 1 840,4241,5933,8397,9371 5,3,6,2,1
5109 0 371,2465,4035,4291,4439,9943 6,5,3,2,3,9
5110 1 5400,9411 7,6
5111 1 1187,3560,5505,7100,7180,7463 1,7,0,2,1,9
5112 1 1249,2264,5931,5952,7119,7131,7479,8099,9030 8,9,5,4,10,6,3,9,10
5113 0 26,80,356,530,999,1697,1883,3405,3632,3778,3794,3864,4687,5511,6593,7395,7870,8376,8397,9981 4,8,4,5,9,2,9,3,7,9,7,3,5,5,3,1,3,0,2,10
5114 1 367,482,766,1866,3947,4094,4366,5742,5752,5810,6688,6789,7447,7465,7726,7842,8949,9019,9593 9,6,4,8,8,4,10,8,8,8,8,3,5,6,7,4,3,2,7
5115 0 1286,1669,3749,3909,4834,5368,5625,7990,9061,9098 7,7,8,1,0,10,2,0,7,6
5116 1 327,1535,2389,3015,4014,4928,5521,5757,6543,7505,8808,9174 6,9,9,4,3,4,7,6,10,10,10,10
5117 0 432,610,732,1188,1238,2898,2941,3059,4837,5051,6937,8002 9,4,9,9,10,4,0,1,8,0,6,3
5118 0 452,1375,1516,2103,5109,6139,6628,7803,8072,8239,8448,8700,8779 0,2,10,0,4,2,5,8,2,2,1,3,10
5119 1 1795,2000,2332,3044,3373,3463,4151,4331,4825,5260,5398,5477,5602,5856,6850,8126,8538,9583 10,5,6,6,2,4,1,7,10,4,7,10,8,9,5,5,8,6
5120 0 9977 4
5121 0 1342,2103,2178,3585,4466,4867,5078,5300,6376,6796,7095,7124,8677,9222 10,0,10,2,5,2,10,1,7,7,4,4,6,8
5122 0 326,1326,2694,4960,7617,7651,8307,8919 5,5,10,3,9,9,8,7
5123 1 6,862,2202,2783,4873,5782,7134,9396,9486,9825 9,3,7,1,8,4,9,3,8,2
5124 0 1121,3122,4649,5434,6657,6836,6894,7262 9,6,8,5,8,6,8,6
5125 0 6351 9
5126 1 355 0
5127 1 109,1002,1087,1256,1423,1711,3475,4180,5146,6616,6940,7418,8854,9342,9482,9912 1,9,9,2,0,7,6,0,2,2,4,0,3,2,3,0
5128 1 1143,2535,2668,3109,6863 4,9,1,6,2
5129 0 5499 0
5130 0 338,542,612,721,1496,1754,2911,3152,3937,5060,5851,6877,7425,7429,7616,8462,9463,9571,9731 3,4,2,3,10,0,2,8,7,6,3,2,7,10,1,0,2,8,5
5131 1 4716,5098,5874,6110 3,4,5,10
5132 0 271,369,643,798,963,1644,1726,1805,2421,2536,3041,3338,3528,3890,4661,5667,7382,7930,9206 10,1,10,3,5,7,7,10,1,9,3,0,3,3,9,9,8,9,6
5133 1 155,1293,2939,3527,3538,3596,4202,4553,4583,4830,4935,5429,5623,5934,6136,7408,8459,9410 3,3,5,6,9,10,1,0,3,5,5,6,8,5,2,6,4,2
5134 0 4479,6281,6467,6863,6998,7110 5,5,5,2,9,8
5135 1 670,1759,1975,3082,3840,3873,4052,4247,5007,5358,5676,5924,6179,6925,7098,7716,9589 0,6,7,6,7,8,8,5,7,1,1,10,10,10,9,6,8
5136 1 932,1042,1893,2064,2375,3231,4411,4972,5561,6763,7998,8024,8080,8242,8353,8443,8681,8940,9061,9518 10,6,6,9,0,7,7,1,0,0,5,10,10,8,1,2,6,8,7,4
5137 0 154,744,1672,3640,4013,5336,5993,6480,6884,6928,7146,7327,7605,8715,8739,8954 8,7,2,5,8,8,5,4,6,2,4,0,3,9,1,6
5138 1 3843,5739,6349,6397,7048 9,4,9,5,7
5139 0 4227 10
5140 1 190,928,1460,2064,2124,3895,4183,4402,4769,5644,5817,6838,7540,8939,9812,9833 1,4,3,9,0,6,5,4,3,5,0,6,10,7,10,6
5141 0 8400,9444 10,0
5142 1 837,977,2529,4515,4643,4713,4855,5353,5666,6797,7646,7914,8170,8451,8987 0,1,0,7,1,5,1,0,10,6,8,3,3,2,0
5143 0 7862,9175 10,9
5144 0 747,1754,2587,3835,4589,9023,9524 4,0,4,9,7,4,1
5145 1 4110,6275,6522,7118,7406,8087 2,1,1,0,8,0
5146 0 3500,4387,4395,7264,7829,9487 3,1,1,8,5,3
5147 0 1599,4207,5785,6844,7141,9338 7,3,2,2,6,1
5148 0 1691,5436 5,6
5149 1 567,1263,1471,1850,2213,4235,4357,4408,4487,5285,5385,5389,5419,6674,8978,9649 1,8,10,3,4,4,0,9,7,9,1,9,2,6,5,9
5150 1 903,1081,1259,2762,4081,4737,4945,4948,5124,5167,5653,6246,6650,7005,8150,8423,8560,8937,9664,9783 10,0,3,6,0,2,0,1,9,6,9,10,7,7,5,2,7,7,0,8
5151 1 821,1403,1764,2619,2861,4215,4359,5136,6228,7549,9122 0,1,10,8,9,7,6,3,7,2,5
5152 1 682,2119,5774,6643,7437 4,5,4,6,4
5153 0 4362,5502,6118 9,7,4
5154 0 764,6677,7302,8256,8309,9036 6,3,9,1,7,0
5155 1 378,916,1162,2924,3343,3720,3948,4210,5290,5675,7549,7719,9653,9733,9925 8,7,7,9,1,6,7,0,2,1,2,8,4,5,2
5156 0 40,323,395,412,515,992,1258,1267,1700,1920,3860,3875,4892,4916,5058,5537,5620,5782,8119,8247 9,9,0,2,8,5,3,7,1,10,8,7,9,6,6,10,3,4,7,1
5157 1 935,1217,1284,1492,2248,2972,4755,5169,5174,6637,6961,7326,7937,7985,9525,9856 7,10,2,3,3,2,7,1,0,5,2,3,6,2,3,1
5158 1 1997,4071,5392,6129,6243,6345,7613,7969,9786 7,6,2,4,7,8,6,3,2
5159 1 1376,1917,2937,3016,3221,3286,4821,4864,4889,5261,5406,5484,5618,6104,6437,6765,7584,9323,9428 1,1,6,9,1,7,10,10,6,2,8,2,1,5,1,7,9,5,8
5160 0 298,4561,6531 1,0,4
5161 0 1350,4470,7197,7626,8304,9881 8,5,7,5,4,3
5162 0 4920,6567 10,6
5163 0 1980,2381,3382,5525,5620,9979 4,0,9,1,3,1
5164 1 232,1687,2320,4727,6246,9109 6,7,6,4,10,3
5165 1 3336,7404,9235,9476 5,4,4,1
5166 1 38,107,166,467,2847,3950,4064,4317,5293,7032,7695,9104 5,2,3,3,2,4,8,3,4,2,4,10
5167 0 3897,4127,4155,4564,4625,4659,4820,6358,6491,6517,7072,7165,8144,8954,9031,9354,9606 8,7,3,7,7,8,8,6,5,2,5,8,2,6,8,10,9
5168 1 5118,8087 6,0
5169 0 1278,1731,1773,2179,7562 10,9,0,10,1
5170 1 3725,4867,5797,8445 6,2,2,0
5171 0 309,2979,3168,5234,5302,5335,5407,5716,5790,6757,6868,6885,6950,8733 10,5,7,3,5,6,0,0,0,3,8,8,5,3
5172 1 1172,3499,3692,6872,7573,7985 0,5,6,1,10,2
5173 0 795,806,5338,5722,7183,7370,9313 5,6,8,1,5,10,10
5174 1 3551,6114,6321,6775,7308,7442,8999 2,3,5,7,10,6,10
5175 0 88,201,1905,3359,3683,4274,4888,5118,5140,6819,8588 2,7,7,3,2,7,4,6,5,6,0
5176 1 1156,1845,2800,3323,3824,4823,4981,5031,7256,7310,8411,9333 6,9,5,10,4,0,7,6,10,8,3,7
5177 1 1696,2402,3531,4377,8464,8666,9393 0,3,7,7,1,7,7
5178 1 6582 9
5179 0 651,1797,1851,3327,4024,6228,6426,6996,8484,9258,9501 2,9,9,10,8,7,3,8,6,2,5
5180 1 3690,9826 8,8
5181 0 230,3540,3608,3815,5076,8252 1,4,2,7,6,10
5182 1 695,1330,2001,2961,5286,7943,8152,9472,9510,9982 7,3,10,1,8,4,2,4,4,5
5183 0 417,776,2665,3595,6944,7331,7836,9557 10,0,5,5,10,3,8,0
5184 1 2903,5412,9965 8,7,10
5185 0 1136,1533,2751,4150,4771,4843,5038,5989,6122,6365,6949,7396,7447,7754,7878,8163 6,9,3,3,9,9,2,8,4,5,10,7,5,10,6,3
5186 0 246,1052,1187,2453,2910,4329,4905,5330,5623,5878,5961,7707,8976,9188,9691,9859 10,8,1,1,6,2,6,6,8,9,1,2,3,3,3,1
5187 1 242,323,562,1506,1877,2157,2479,3012,5456,6063,7182,7565,7828,7948,7991,8644,8689,8788,9432,9917 1,9,1,1,6,4,9,0,9,3,2,10,1,6,8,8,8,4,1,5
5188 0 338,8033,8145 3,4,7
5189 1 1413,1700,2048,3330,5463,5560,6315,7652,8086 5,1,2,3,1,2,5,9,10
5190 0 1087,1154,1358,1622,1871,2328,3115,3569,3837,4809,6277,6650,8038,8329,8463,8933,9284,9902 9,5,4,5,3,6,7,9,6,3,4,7,8,0,9,0,7,10
5191 1 2834,9798 5,6
5192 0 35,500,532,1445,1520,3869,4124,4351,7512,7874,8392 0,3,9,5,3,1,10,10,5,5,5
5193 0 97,889,1112,1117,1131,1237,1832,2238,2963,3287,4445,4985,5201,5622,7620,7836,7936,9080,9136 8,10,5,4,6,0,9,1,6,6,0,9,2,1,1,8,2,0,4
5194 1 1717,2120,3846,3961,4047,5647,7859,7864,7919,8236,8581,8631,9607,9640,9770,9917 6,2,8,2,5,4,7,9,3,8,8,7,3,3,4,5
5195 0 207,1292,1425,2860,4303,4349,4831,5775,5910,6138,6236,6247,6307,6917,6980,8045,8881,8882,9222,9851 9,8,9,1,3,4,2,9,1,1,1,6,4,8,7,10,9,7,8,7
5196 1 2188,4078,5397,5910,7869,8615 9,9,7,1,10,4
5197 0 4567,5208,6298,6499,9773 3,3,7,2,2
5198 1 4313,4448,4763,7506,7625,7820,8901,9226 9,4,0,1,2,1,6,0
