

0 0 4853 2
2090 0 257,329,486,631,689,732,1597,1885,2244,2769,2838,3074,3325,3459,3492,4121,4366,4575,4691,4976 5,9,4,3,8,7,3,0,1,9,0,2,4,9,7,9,1,5,4,4
2091 1 60,111,155,274,428,531,952,1269,1369,1396,1433,2061,2145,3090,3321,3733,3917,3946,4083,4324 10,2,8,5,4,7,9,5,8,10,7,9,6,6,10,10,4,8,7,10
2092 1 135,502,734,1723,1879,1952,2000,2292,2917,3300,3413,3948,4447,4448 8,7,1,10,3,1,3,5,8,0,5,9,0,4
2093 1 27,91,95,1008,1269,1511,1750,1761,2191,2618,2824,3166,3207,3529,3792,4026,4211,4467,4969 5,1,3,9,5,0,4,6,9,5,0,0,5,9,6,3,5,1,2
2094 1 3877,4253,4600,4699 4,0,8,1
2095 0 2687,3737,4804 3,9,0
2096 0 1205,1541,1730,1910,2091,3316,3379,3666,3978,4272,4355,4586,4672 6,7,9,7,1,6,7,0,6,9,4,9,3
2097 1 150,979,1196,1496,2336,2634,3635,4068,4831 3,1,10,5,7,2,2,0,6
2098 0 582,630,1490,1513,2506,3108 10,2,7,8,2,6
2099 1 1856,2243,3098,3255,4185,4837 7,7,10,0,4,2
2100 0 2,10,654,752,1448,2033,2040,2090,2304,2308,2389,2611,2716,2850,3201,3458,3717,4108,4364 2,3,1,2,1,7,8,2,3,10,10,2,8,7,3,8,1,4,6
2101 0 804,920,1571,1644,1860,2173,2435,2808,2811,3081,3285,3947,4602,4905 2,5,8,1,6,0,5,0,3,6,5,2,5,10
2102 1 378,620,884,984,1004,1386,1444,1517,2791,3468,3520,4123,4549,4603,4629,4679 1,8,1,7,5,5,9,4,2,1,10,3,3,9,0,9
2103 1 325,1405,1639,2124,2143,2535,2617,2981,4721,4759 0,2,4,4,1,0,10,3,10,3
2104 0 375 9
2105 1 245,938,971,1276,3695,3859,4472 9,9,0,6,0,1,8
2106 1 289,480,816,1026,1152,1320,2448,2858,3081,4690,4733,4756 5,5,4,10,6,9,10,6,6,8,10,1
2107 1 3454 5
2108 1 217,875,890,1101,1152,1437,1497,1531,2360,2683,2873,4533 8,1,7,0,6,1,3,0,9,7,9,2
2109 0 2913,4103 8,3
2110 1 67,1922,2424,4844 3,8,5,3
2111 0 321,1055,1911,2004,2021,2138,2673,2847,2886,4067,4075,4165,4692,4994 10,8,8,1,7,8,2,2,3,2,5,6,1,3
2112 1 4449 1
2113 0 209 0
2114 1 2145,4494,4693,4985 6,2,6,1
2115 1 728,982,1118,1609,2002,2140,2164,2614,2719,3599,3634,4168,4309,4682 0,6,6,0,3,4,4,2,4,5,3,1,6,10
2116 1 1510,1829,1865,2311,2489,2751,3011,3381,3615,4244,4386,4825,4891 3,3,5,7,10,10,0,4,0,0,2,7,6
2117 1 527,925,1098,1574,2758,2971,3446,3527,4152,4189 4,6,7,3,7,9,9,2,6,5
2118 1 5,363,569,795,1181,1234,1526,2210,2257,2723,2724,2853,3485,3767,3852,4357,4781,4807,4955,4962 6,5,1,0,8,0,0,5,5,3,2,4,8,8,3,3,1,9,1,3
2119 1 837,1367,1633 7,6,10
2120 0 2635,3090 6,6
2121 1 269,305,1137,1605,1695,2070,2397,2675,4202,4209,4330,4611,4612 5,0,2,0,1,9,0,8,1,8,10,6,2
2122 0 399,468,1326,1348,1394,1412,2487,2819,3245,3284,3428,3540,3777,4245,4441 10,4,8,4,1,10,10,10,10,2,8,3,4,3,5
2123 1 3304,4865 5,5
2124 1 184,434,440,581,1259,1296,2033,2771,3266,3421,3472,4311 2,7,3,10,3,10,7,2,2,1,1,3
2125 0 133,165,250,859,1098,1128,1129,1443,1499,2488,2926,3286,3450,3555,3654,3710,3811,4192,4224,4522 10,3,9,5,7,1,8,5,7,5,8,0,5,6,7,7,2,8,10,3
2126 0 417,527,771,1408,1483,1686,1784,1882,1893,1914,1917,2111,2592,3015,3211,3822,4183,4660,4848 0,4,8,5,9,8,9,10,3,0,9,10,5,3,4,5,8,9,8
2127 0 361,818,1061,1257,1385,2652,3781,4894 5,0,7,0,10,9,2,5
2128 0 349,463,1087,1141,1403,1583,1716,2141,2298,2757,2873,3101,3574,3705,3724,4100,4111 10,10,3,3,9,6,5,7,7,10,9,5,7,4,7,5,9
2129 1 383,718,1239,1558,1891,2035,2216,2786,3032,3179,3364,3643,3710,3894,4087,4124,4208,4362,4713 2,10,5,1,3,3,8,6,2,7,6,4,7,9,9,5,8,5,9
2130 0 272,1503,1678,1731,2141,3310,4210,4601,4641,4863 3,5,9,4,7,5,0,5,8,10
2131 1 3115 6
2132 1 36,646,1076,1218,1340,1597,1634,1863,2056,2345,3039,3094,3463,3571,4045,4354,4772 3,5,8,1,8,3,0,1,10,8,0,4,7,5,8,0,6
2133 1 23,289,4458 5,5,7
2134 0 46,220,484,880,1154,1583,1636,1650,1885,2057,2129,2819,3377,3849,4764,4831 7,2,6,1,4,6,3,3,0,0,8,10,1,8,0,6
2135 0 338,1147,2031,4208 3,4,3,8
2136 1 127,131,323,330,566,756,970,1348,2182,2220,2452,2822,4239,4377,4695,4875 8,9,2,7,0,9,8,4,3,8,10,1,10,8,7,4
2137 1 1042,1856,2331,2640,2767,4007 5,7,3,0,10,3
2138 1 15,86,274,1245,2147,3208,3233,3438,3956,4314 6,10,5,7,9,4,9,7,6,3
2139 0 182,244,540,1017,1477,2021,2069,2346,2654,2660,2828,2865,3173,3946,4342,4442 8,5,2,4,8,7,3,0,9,9,7,2,8,8,5,7
2140 0 652,655,826,1057,1562,1953,2474,2671,2995,3333,3620,3860 3,8,9,4,3,8,4,7,3,7,1,0
2141 1 208,651,977,990,1130,1324,1533,1561,1774,2123,2211,2273,2749,3089,3118,3613,3645,4653 9,4,5,0,4,4,2,5,8,4,3,9,1,4,7,9,1,3
2142 1 749,879,1212,1474,1475,1979,2644,2794,3214,3670,4280,4726,4774 0,10,8,5,0,8,3,1,9,1,8,0,3
2143 1 442,518,589,1086,1693,1773,2076,2413,2741,2763,2788,2886,4228,4230 6,10,8,8,1,8,8,8,8,1,7,3,2,7
2144 0 37,587,623,903,1159,1220,1494,1679,1971,2062,2359,2530,3384,3574,3601,3680,3745,4115,4558,4693 8,5,8,7,5,5,10,8,3,6,7,8,7,7,0,2,10,3,2,6
2145 0 714,2802,3612,4003 6,8,9,7
2146 0 1826,2701,3028,3454,4021,4200,4643,4871 1,6,2,5,10,4,0,0
2147 0 1626,2970,4060,4763 2,3,5,0
2148 1 65,297,873,1151,3622,3699 9,8,8,4,10,8
2149 0 2244,3015,3440,3457,4348,4789 1,3,6,5,5,4
2150 1 378,432,526,1226,1626,1818,2052,2355,2571,2910,3515,4010,4735 1,9,4,4,2,10,10,4,7,5,4,3,9
2151 0 759,3249,4209,4459 10,4,8,5
2152 1 3865 6
2153 1 2105,4135 0,1
2154 1 558,621,1593,1608,1828,2829,2885,3682,3898 2,5,7,2,7,8,8,2,7
2155 0 340,529,587,1097,1216,1355,1605,2006,2119,2207,2224,2641,2793,3030,3858,4076,4417,4576,4727,4931 5,7,5,5,10,10,0,6,4,3,10,5,5,2,3,1,9,4,0,9
2156 0 733,845,1429,2079,3034,3060,3086,3920,4534,4556 0,8,7,8,9,4,5,0,3,0
2157 1 275,552,676,1082,1604,2375,2406,2470,2928,3370,3376,3520,3910,3913,3941,4000,4485,4690,4734,4802 3,9,5,2,3,3,10,8,4,10,10,10,3,1,10,9,6,8,8,10
2158 0 155,293,419,427,462,683,916,1246,1559,1637,2015,2141,2428,2663,3210,3362,3673,4348,4492 8,4,0,7,3,7,3,1,3,4,2,7,10,6,3,3,1,5,3
2159 0 539,717,761,1750,1784,2688,2858,2998,3110,3117,3151,3245,3284,3363,3950,4043,4529,4989 1,10,8,4,9,7,6,1,3,2,0,10,2,7,4,1,7,1
2160 0 97,267,888,1068,1232,1498,1509,2374,2522,3430,3681,4528,4807 3,1,4,3,9,3,2,3,3,9,4,7,9
2161 0 418,474,786,860,1236,1442,1733,2090,2113,3358,3621,3719,4125,4162,4339,4967,4973 6,1,0,8,1,10,0,2,6,9,3,8,2,2,4,1,4
2162 0 718,1506,2093,2809,3069,4109 10,7,5,5,0,1
2163 0 1457,1698,2139,2460,2920,3058,3396,3699,4896,4897 9,10,6,6,0,6,7,8,4,4
2164 0 1748,4004 5,7
2165 1 330,491,682,1100,1423,1687,1772,2815,3852,3857,3871,4053,4228,4347,4533,4643,4670 7,4,8,6,7,8,4,8,3,4,8,1,2,10,2,0,4
2166 0 130,514,952,996,1212,1977,2082,3069,3904,4048,4318,4384,4618,4736,4845 8,9,9,1,8,0,4,0,1,5,3,8,9,2,2
2167 1 186,219,328,960,1049,1332,1352,1405,1637,1905,2454,2524,2704,2891,3366,3491,4185 8,2,8,8,8,4,0,2,4,7,4,8,9,8,8,1,4
2168 0 171,223,236,626,1174,2416,3013,3919,4109,4423 3,5,3,5,0,7,1,3,1,2
2169 0 1279,1936,2017,2387,4076 1,9,10,9,1
2170 0 321,642,2545,3046,3097,3185,4335,4405,4859 10,10,7,9,4,10,8,0,7
2171 0 605,777,1118,2543,3667,3937,4023,4110 0,6,6,3,7,10,10,8
2172 0 216,1437,2177,2592,2607,2965,3214,3244,3595,4518,4772 5,1,8,5,5,2,9,8,6,10,6
2173 0 73,1579,3374,4979 1,0,10,8
2174 0 244,455,491,518,527,690,926,1218,1454,1902,2543,3236,3372,4132,4202,4207,4651,4990 5,8,4,10,4,3,0,1,7,2,3,9,4,5,1,1,8,1
2175 0 407,430,799,890,1493,1976,2015,2044,2306,2384,2799,2973,3025,3283,3661,3670,3684,4149,4705 3,8,2,7,2,10,2,5,2,2,10,8,9,1,2,1,9,3,4
2176 0 2043,2587,4708,4901 10,10,8,10
2177 1 217,605,1793,3152,3154,3328,3699,3891,4446 8,0,6,4,0,3,8,7,8
2178 1 213,506,525,617,2198,2366,2577,2600,2954,3684,3831,3873,4157,4936 7,10,8,0,7,0,9,7,4,9,4,9,4,6
2179 0 7,615,627,1427,1683,2428,2666,2730,3297,3633,3879,4173,4291 1,4,2,1,10,10,4,6,2,1,6,9,5
2180 1 308,1457,1679,3801,4223 1,9,8,3,1
2181 1 2946 8
2182 0 123,383,1309,1544,1650,2356,2644,2664,2755,2904,3571,3589,3715,3820,3953,3997,4133,4273,4541,4564 1,2,0,5,3,8,3,0,5,4,5,8,3,1,4,3,5,9,3,9
2183 1 517,1444,1495,2098,2155,2563,2624,3863,3884,4174,4759,4923 8,9,7,7,1,5,5,4,3,8,3,2
2184 0 198,236,278,281,393,537,712,1195,1335,1721,2525,2569,2720,2993,3854,3972,3974,4389,4432,4780 2,3,5,3,9,3,3,7,0,10,7,10,6,10,2,2,4,6,1,9
2185 0 693,822,843,943,1723,1867,2468,2838,4451 6,1,0,2,10,8,6,0,3
2186 1 240,1508,2259,2469,2472,3786,4186,4699 10,10,3,3,10,10,8,1
2187 0 3326 4
2188 0 946 1
2189 0 331,615,992,1020,2409,2437,2541,2626,2968,3461,3641,3677,3827,4324,4820,4826,4887,4986 0,4,9,2,2,6,3,5,4,10,6,6,9,10,1,5,2,10
2190 0 48,704,1405,1704,1984,2093,2548,3520,3908,4206,4854 3,8,2,5,5,5,1,10,2,8,10
2191 0 520,705,1048,4760,4995 8,6,6,2,9
2192 1 1601,3038,3909,3959 2,5,9,3
2193 0 3383 6
2194 0 487,702,832,2520,3046,3667,4360 6,5,1,10,9,7,1
2195 0 443,464,523,636,912,1294,1888,2445,3045,3051,4013,4216,4344,4503,4616 9,8,7,4,3,1,3,10,8,8,1,5,2,7,3
2196 0 534,814,850,1232,1317,2141,2437,3119,4284,4552,4662,4696,4707,4744,4875 3,3,7,9,4,7,6,7,6,5,9,8,1,6,4
2197 0 587,900,979,1111,1211,1712,1885,2080,2223,2429,2721,2822,3334,3468,4095 5,0,1,2,10,2,0,1,3,0,1,1,7,1,8
2198 0 481,515,4838 0,10,0
2199 1 51,59,406,418,452,541,896,1097,1103,1105,1865,1989,2146,2176,2553,2751,3304,3501,3766,4299 5,9,3,6,3,1,1,5,2,2,5,2,5,9,6,10,5,6,9,3
2200 0 1070,1310,1587,1689,2066,2171,2391,2465,3956,4148,4765 7,6,0,1,9,9,9,1,6,1,2
2201 1 2369,2916,3229,4417,4673,4792,4967 8,8,9,9,0,5,1
2202 1 26,250,362,519,551,1210,1544,2422,2585,3727,3781,3814,4554,4747,4761,4891 9,9,4,2,7,3,5,10,1,6,2,10,10,4,10,6
2203 0 833,1127,1595,2002,2151,2180,2902,3580,4302 2,5,10,3,2,7,6,10,4
2204 1 218,292,356,804,897,1443,1459,1741,2089,2099,2764,3088,3093,3873,3928,3942,4279,4860 8,4,1,2,1,5,4,10,5,7,1,8,10,9,7,2,4,9
2205 0 323,339,636,2721,2771,3376,3407,3673 2,8,4,1,2,10,8,1
2206 0 135,536,1289,1320,1766,2106,2123,2174,2513,2924,2953,3939,4130,4439,4603 8,4,3,9,10,3,4,1,0,4,0,0,0,10,9
2207 1 647,848,869,1270,1653,1755,2078,2768,2999,3051,3108,3219,3987,4280,4976 8,0,4,5,5,9,3,8,1,8,6,8,1,8,4
2208 1 145,1026,2308,3864 10,10,10,7
2209 1 125,432,545,586,1122,1188,1424,1992,2280,2455,2559,3021,3341,3610,4131,4279,4654,4739 2,9,0,9,2,5,3,6,4,2,7,8,1,1,0,4,7,0
2210 1 315,440,1004,1214,1799,2143,2328,2618,3273,3316,3415,3854,4810,4916 1,3,5,6,4,1,7,5,3,6,4,2,9,9
2211 0 366,758,1086,1293,1393,1812,2247,2586,2970,3062,4143,4295 1,2,8,5,3,9,8,10,3,9,3,0
2212 0 60,4667 10,3
2213 1 365,1481,1786,2846,2977,3146,3220,3284,3444,4178,4774 0,6,0,8,0,3,1,2,8,0,3
2214 1 56,868,1378,2206,2554,4068,4072 2,7,8,5,5,0,3
2215 0 303,914,1020,2059,2122,2418,2547,3332,3466,3780,4251,4470,4681,4777 7,5,2,1,7,2,4,0,0,4,0,6,6,2
2216 1 39,95,191,354,479,636,1357,1861,2021,2223,2275,2849,3038,3225,3233,3864,4072,4681,4932 7,3,9,1,0,4,2,4,7,3,5,5,5,9,9,7,3,6,3
2217 1 310,818,1121,1530,1603,1948,2276,2421,3145,3580 2,0,10,5,1,3,6,4,5,10
2218 0 1549 10
2219 1 744,967,1260,2385,3496,3533 5,1,0,9,5,10
2220 1 1501,2688,2905,4811 6,7,8,2
2221 0 184,337,475,561,639,1244,1364,1381,2415,3092,3654,4083,4109,4410,4679 2,6,10,5,9,6,3,2,6,8,7,7,1,2,9
2222 0 362,918,1519,2948,3044,3384,3626,4919 4,6,1,8,9,7,3,5
2223 0 249,2267,3106,3246,3757,4806 9,8,4,1,5,4
2224 0 764,1186,1443,2884,3406,3525,3538,3935,4478,4727 8,5,5,6,3,9,8,9,7,0
2225 0 1460,1533,1729,1892,1985,2070,2226,2244,2253,2311,2434,3011,3203,3410,4113,4365,4989 0,2,6,10,5,9,6,1,10,7,6,0,5,1,8,6,1
2226 0 346,363,376,1000,1043,1045,1088,1495,1608,1766,2224,2555,3233,3552,3823,4744 9,5,9,8,3,7,0,7,2,10,10,9,9,5,1,6
2227 1 1580,3022 2,10
2228 0 3436 4
2229 1 158,656,783,1423,2008,2552,3157,3696,3963 1,10,2,7,7,0,9,0,3
2230 0 138,1522,2361,2543,3355,3932,4014,4677,4733 8,9,10,3,6,9,2,4,10
2231 0 684,905,2529 4,9,4
2232 0 1487,1578,1635,2083,2102,2358,2459,3991,4926,4959 7,5,8,3,2,2,0,8,7,4
2233 1 137,409,628,639,955,1205,1484,1488,1822,2147,2253,2286,2318,2462,2516,2568,2824,2939,3984,4009 1,7,3,9,0,6,8,3,6,9,10,6,2,8,3,7,0,7,5,2
2234 1 717,728,1279,1338,1534,2889,3033,3125,3143,3720,3995,4123,4237,4481,4678,4802 10,0,1,3,8,0,7,4,3,7,3,3,8,8,3,10
2235 1 366,552,837,1333,1596,1750,2131,2230,3377,4840 1,9,7,10,5,4,10,10,1,2
2236 0 849,874,1088,1633,1919,2000,2025,2067,2527,2853,3429,3810,3990,4505 7,8,0,10,5,3,1,4,1,4,4,5,4,5
2237 0 1800,4245,4552 8,3,5
2238 1 1505,2793,2797,3029,3406,4118,4330 4,5,5,10,3,5,10
2239 1 120,2032,3088 1,6,8
2240 1 1587 0
2241 1 3716 6
2242 1 1443,2108,2982,4414 5,9,3,6
2243 1 346,736,1202,1656,1955,2045,2915,3184,3524,3659,3660,4527,4692,4770,4783 9,2,0,7,10,7,2,1,0,0,7,1,1,9,2
2244 0 74,357,846,1483,1748,1895,1956,1996,2040,3207,3434,3607,3675,3780,3971,4188,4553,4653,4719 5,10,3,9,5,1,10,6,8,5,2,9,2,4,0,6,7,3,7
2245 1 1740,3459 9,9
2246 0 1432,2120,2493,2988,3474 9,2,10,10,4
2247 0 343,376,1066,1641,3007,3050,3366,3957,4043,4070,4642 2,9,7,10,7,2,8,9,1,10,1
2248 0 1065,1941,2599,2726,2868,3125,4522,4584 9,4,2,8,3,4,3,0
2249 0 1995 5
2250 0 802,827,855,1835,2330,2723,3419,3460,3467,3485,3650,3684,3876,3981,4071,4290,4963 3,4,7,0,6,3,7,10,4,8,0,9,9,4,7,1,8
2251 1 779,842,1288,3149,3359,3958,4086,4402,4582,4699 2,6,3,7,4,5,1,3,1,1
2252 0 568,1716,1746,2768,3077 5,5,9,8,4
2253 0 1841,2621,2939 5,9,7
2254 1 292,333,451,461,642,1346,1760,2642,4108,4197 4,6,1,6,10,6,7,6,4,9
2255 1 848,1105,1372,1601 0,2,4,2
2256 1 173,196,761,879,929,976,2384,2482,2607,2880,3214,3741,4423,4895 6,10,8,10,10,1,2,9,5,4,9,4,2,0
2257 1 265,1251,2450,2927,3031,3501,3878,4047,4543 3,3,3,2,6,6,7,9,10
2258 1 464,794 8,2
2259 0 233,235,876,930,1145,1845,4303 6,1,6,2,9,2,4
2260 1 147,594,619,866,1098,1160,1258,1316,1656,1760,1968,2086,2324,2785,3188,3267,3378,4106,4745 8,5,8,5,7,0,5,9,7,7,4,7,10,2,9,9,6,5,6
2261 1 4082,4754 7,8
2262 0 395,1348,1400,3434,3539,3942,4138,4716 4,4,6,2,5,2,2,5
2263 1 172,800,1039,1181,1289,1347,1531,1610,1646,2189,2266,2572,3397,4085,4176,4313,4333,4792 10,3,2,8,3,3,0,3,9,3,1,6,6,9,8,9,4,5
2264 1 315,1665,1850,2576,2720,4040 1,10,7,5,6,6
2265 1 221,487,603,1354,1927,2300,2491,2710,2986,3046,3526,3708 2,6,6,2,9,6,0,0,1,9,5,3
2266 1 523,1256,1423,1437,1600,1776,1963,2199,2386,2543,2840,3026,3232,3380,3540,3810,4099,4104,4130,4208 7,7,7,1,0,6,9,10,4,3,5,4,3,6,3,5,4,3,0,8
2267 0 897,1058,1796,4783 1,1,3,2
2268 0 62,580,943,1381,1968,3013,3175,4467,4732 0,6,2,2,4,1,4,1,5
2269 0 1329,1375,3418,3804,4616 4,10,3,7,3
2270 0 4692 1
2271 1 1738 10
2272 0 155,239,368,451,709,1134,1210,1388,1757,2180,2184,2446,3040,3070,3654,4135,4444,4750,4888,4944 8,0,5,1,4,0,3,9,3,7,0,2,9,7,7,1,10,9,6,9
2273 0 523,553,784,903,1159,1500,1902,2194,2468,2563,2781,2785,2817,2854,3614,3683,3965,4678,4873 7,1,3,7,5,8,2,7,6,5,9,2,1,9,2,6,5,3,6
2274 0 991,1158,2901,2996,3044 5,4,7,2,9
2275 0 299,351,496,810,990,1163,2040,2749,2820,2976,3263,3764,4282,4537,4746 5,3,9,1,0,9,8,1,6,9,2,0,4,0,2
2276 0 705,3724,4540,4970 6,7,2,1
2277 1 413,489,542,817,880,1285,1639,1856,2094,2350,2907,3296,3865,4111,4713 8,6,9,6,1,2,4,7,7,8,7,2,6,9,9
2278 1 333,732,1009,1137,1283,1400,1679,1911,2050,2181,2256,2913,3221,3379,3427,3467,3696,4027,4630,4826 6,7,6,2,10,6,8,8,3,0,8,8,8,7,4,4,0,2,8,5
2279 0 697,2739,3244,4691 3,1,8,4
2280 0 1747,2379,2915 0,2,2
2281 0 1081,1267,2172,2786,3907,4216,4421,4629,4891,4951 9,3,10,6,0,5,4,0,6,9
2282 1 1189,2121,2866 2,1,5
2283 1 259,940,1355,1486,2549,3165,4854 8,7,10,6,10,2,10
2284 1 852,866,1806,1813,1831,2007,2289,2782,2865,2971,3021,3134,3209,3712,4061,4451,4664,4930 5,5,10,3,7,10,4,10,2,9,8,5,5,7,7,3,3,5
2285 0 182,580,700,1437,2229,4647 8,6,2,1,9,4
2286 1 178,777,1054,2454,2670,3824,3880,3953,4118,4495 1,6,6,4,3,0,9,4,5,8
2287 1 611,1293,1578,2923,4400 1,5,5,4,0
2288 0 220,569,1896,2555,2599,3329,4935 2,1,3,9,2,1,8
2289 1 4877 1
2290 1 47,138,222,709,752,1276,2686,2837,3086,3465,3660,3957,4761,4828,4967 5,8,8,4,2,6,3,7,5,6,7,9,10,6,1
2291 1 126,172,1541,1589,1593,1785,2515,2802,3056,3778,4166,4825 7,10,7,1,7,8,7,8,9,2,10,7
2292 0 210,494,1064,1177,2220,2361,2502,3345,3988,4112,4662,4876 4,9,6,7,8,10,6,2,1,7,9,3
2293 1 121,350,1143,1384,1466,1546,1995,2055,2248,2376,2459,2463,2610,3070,4027,4689,4751,4949,4989 4,0,2,8,10,5,5,10,2,5,0,6,5,7,2,0,9,3,1
2294 0 35,327,779,862,1517,1697,2096,2596,2742,2842,3184,3541,3867,4021,4308 9,0,2,9,4,5,10,7,10,5,1,7,10,10,9
2295 0 442,665,881,1595,1699,1905,2347,2682,2719,3175,3398,3968,3969,4095,4496,4659,4967 6,0,10,10,4,7,7,6,4,4,8,10,4,8,0,0,1
2296 1 260,654,717,822,940,1212,1265,2050,2120,2332,3354,3363,3380,3998,4014,4032,4372,4423,4647,4775 0,1,10,1,7,8,5,3,2,1,4,7,6,4,2,7,8,2,4,2
2297 1 34,200,598,908,1159,1212,2011,2087,2658,2695,2811,2950,3033,3235,3793,3809,4423,4436,4724,4828 4,0,0,2,5,8,10,0,2,8,3,7,7,8,2,5,2,3,9,6
2298 1 2178,3722,3741,4114 9,1,4,7
2299 1 117,281,282,507,1541,2618,2736,2825,3066,3522,3602,4003,4193,4266,4441,4990 8,3,10,5,7,5,4,10,1,9,0,7,8,5,5,1
2300 0 984 7
2301 0 2102,2411,2580,3171,3837,4454,4721 2,3,9,10,3,1,10
2302 0 2112,3874 4,6
2303 0 201,226,407,1138,1524,2846,3267,3507,3580,3608,3936,4137,4227,4433,4522,4898,4960 1,8,3,9,4,8,9,1,10,7,9,1,4,0,3,1,7
2304 1 390,456,531,539,568,752,1054,1126,1329,2260,2340,2534,2605,2694,2840,3278,3697,3922,4236,4333 7,9,7,1,5,2,6,4,4,0,10,8,9,6,5,9,7,9,0,4
2305 0 661,914,1039,2858 4,5,2,6
2306 0 394,441,610,823,916,1170,1613,3127,3614,3750,3783,4244,4554,4631,4639 2,1,10,2,3,6,3,1,2,2,10,0,10,7,4
2307 0 842,895,907,1200,1651,2239,2256,2776,2874,3364,3394,3667,3785,3817,3905,4069,4455,4658,4669,4861 6,10,8,0,0,9,8,10,10,6,8,7,4,5,0,7,6,4,10,9
2308 0 697,1047,1059,2191,2606,2824,3606,3734 3,3,2,9,2,0,10,2
2309 1 410,415,602,724,980,1153,2334,2926,3209,3359,3916,4166,4212 0,6,5,1,8,0,5,8,5,4,5,10,9
2310 0 3625 10
2311 1 306,1024,1254,1468,1576,1665,1679,2547,3965,4003,4745,4802 6,5,0,8,9,10,8,4,5,7,6,10
2312 1 723,2013,2335 0,10,2
2313 1 1672,2980,3610,3962 2,9,1,5
2314 0 295,453,1089,1133,1557,1711,2228,2486,3238,3405,3718,4103,4334 3,5,10,0,2,9,9,8,7,10,3,3,3
2315 0 46,360,362,543,565,653,931,1033,1237,1585,2028,2188,2356,3356,3507,3875,4099,4831 7,3,4,0,4,8,7,6,5,7,3,5,8,4,1,7,4,6
2316 0 228,781,1852,1984,2111,2561,2698,3134,3728,4579 3,7,3,5,10,5,1,5,7,9
2317 1 65,174,252,453,473,613,1135,1406,1763,1824,2118,2162,2475,2621,3162,3668,4015,4051,4192,4244 9,0,3,5,1,2,3,3,8,4,6,1,5,9,4,9,7,4,8,0
2318 0 2737 2
2319 1 703,1284,1463,1959,2147,2512,3354,3594,4880 2,8,0,1,9,3,4,7,9
2320 1 105,1290,1523,3226,4242 9,3,7,6,0
2321 1 2310,2510,3254,3695,4554 2,1,6,0,10
2322 1 1106,1240,1356,1645,2545,4161,4202 4,6,10,3,7,2,1
2323 0 127,468,1014,1811,2443,2944,2958 8,4,10,2,10,10,4
2324 0 311,1036,2857,3409,4159,4492 8,8,8,6,8,3
2325 1 1014,1323,2993,4435 10,9,10,2
2326 0 499,504,927,1402,1920,1979,2490 8,2,9,2,4,8,7
2327 0 1495,2748 7,10
2328 1 222,302,389,561,662,970,992,2327,2560,3316,4020,4082,4353,4519 8,5,0,5,0,8,9,9,9,6,7,7,3,4
2329 1 59,338,441,1359,1539,1652,3541,3751,3839,3968,4483 9,3,1,2,8,9,7,10,1,10,9
2330 1 362,1218,1242,1294,2116,2417,4876 4,1,6,1,8,7,3
2331 1 1373,1992 10,6
2332 0 340,358,386,604,717,1575,1651,1909,2115,2214,2345,3342,3818,4088,4603,4954 5,10,10,1,10,3,0,10,9,10,8,3,7,1,9,6
2333 0 112,578,1156,2056,2362,2552,2553,2630,2893,3476,3916,4054,4156,4596 6,10,8,10,5,0,6,6,1,4,5,3,3,2
2334 1 425,2397,2897,3291,3375,3508,4404 7,0,9,8,3,3,0
2335 1 25,423,547,1432,1898,2006,2249,2703,4308,4593,4674,4747,4852 4,9,1,9,1,6,4,6,9,6,4,4,6
2336 0 62,93,118,124,426,494,589,670,1457,1610,1647,2030,2320,2802,3031,3078,3290,4543,4913 0,3,0,5,4,9,8,5,9,3,5,0,10,8,6,5,10,10,2
2337 0 324,1255,2067,2210,2471,2899,3195,3203,3210,3785,4100,4110,4156,4234,4779,4802 5,6,4,5,10,9,4,5,3,4,5,8,3,3,9,10
2338 1 337,941,1024,1408,1468,1474,1746,2864,2889,3804,3839,4134,4808,4948 6,2,5,5,8,5,9,5,0,7,1,2,0,1
2339 0 282,1254,1352,3946 10,0,0,8
2340 0 297,2193,2240,3646,3709,3756,4985 8,1,0,6,7,5,1
2341 1 120,2123,2999,3585,4504,4741 1,4,1,10,8,4
2342 0 780,3836 3,7
2343 0 2955,3030 5,2
2344 0 701,745,868,940,980,1239,1275,1375,1460,1495,2188,2991,3654,3744,4076 10,5,7,7,8,5,3,10,0,7,5,5,7,8,1
2345 0 821,978,1175,1387,2148,2251,3461,3517,3728,3734,4691,4881,4919,4927,4963 2,7,9,0,1,7,10,3,7,2,4,3,5,4,8
2346 0 125,234,595,981,1061,1338,1511,2112,4115,4171 2,8,0,2,7,3,0,4,3,3
2347 0 519,855,1105,1239,1360,1364,1512,2422,2748,3537,3847,4120 2,7,2,5,5,3,9,10,10,10,7,4
2348 0 943,1251,1430,1475,1586,2077,2548,2710,2839,3245,3307,3933,4076,4078,4368,4676,4900 2,3,3,0,3,10,1,0,7,10,9,6,1,7,6,10,3
2349 0 411,885,1232,1790,2048,2099,2180,2302,2365,2395,2630,4321 7,7,9,5,9,7,7,8,6,8,6,2
2350 0 433,560,742,755,1158,1178,1458,1677,1705,2300,2558,2835,2868,2881,3154,3187,3584,4061,4068,4321 4,8,3,7,4,5,3,5,10,6,6,9,3,10,0,2,3,7,0,2
2351 1 783,1089,1300,1308,1592,3503,3958,3999,4284,4662,4860 2,10,10,6,9,4,5,0,6,9,9
