

0 0 8085 1
5766 0 261,1813,1963,5541,5988,7566,7636,8092,8611,8743,9155,9788 2,3,8,2,10,5,7,1,8,7,0,6
5767 1 985,1827,2985,3076,3663,4557,4626,4855,4857,5091,5696,5954,6485,7004,7246,9073,9539,9679 7,1,5,2,8,1,2,1,8,8,7,2,8,2,8,4,9,2
5768 0 469,783,1632,2277,2586,2876,4126,6150,6999,7338,9550 3,7,4,6,8,10,6,3,3,7,2
5769 1 43,302,1510,2087,2728,4743,5935,7043,7798,9370,9643 3,7,6,8,5,10,3,5,5,4,9
5770 1 1957,2542,4505,4647,6057,7620 7,0,3,10,1,0
5771 1 1562,3018 6,0
5772 1 904,1313,2182,2260,3142,3649,4499,5966,6178,6739 5,9,1,5,1,1,2,5,4,4
5773 0 1111,1402,4115,5708,5952,6035,6097,6675,8084,8696,8864,9753 5,9,4,4,0,10,9,4,10,9,4,5
5774 1 190,535,1621,4968,5539,6084,8791 3,6,10,5,9,6,6
5775 1 209,276,863,1192,2828,3078,3718,5663,7618,9464 4,8,7,1,6,10,5,7,6,10
5776 0 418,984,1383,1769,2745,2874,3031,3259,3381,4877,5160,5892,6902,7043,7110,8123,8659,9452,9511 0,7,2,10,2,3,0,10,7,1,9,5,4,5,7,2,6,4,2
5777 1 2176,3124,3419,3918,4360,4503,4586,8772,9359,9724 9,7,9,0,5,5,6,5,3,5
5778 1 8960 7
5779 1 7,303,497,1698,2347,2432,4523,4728,5302,5712,6721,8438,9159,9285 9,4,5,8,3,1,3,5,9,9,10,9,9,1
5780 1 659,823,1624,1812,3300,4329,4429,4638,5085,6453,6741,7197,7312,8695,8921 1,3,3,7,5,7,5,6,2,2,5,7,5,6,2
5781 1 148,1030,1147,1184,2037,2324,2463,2685,3112,3327,4355,5030,5560,7184,7408,8012,9225,9303 5,6,9,7,9,3,8,1,9,4,1,5,2,9,4,2,5,1
5782 0 563,823,1032,1137,1167,3257,3433,4409,4986,6459,6706,6927,7671,8050,8172,9417,9766 5,3,10,3,8,2,1,4,4,9,0,0,0,1,2,5,1
5783 0 981,1095,1438,1686,1720,2113,2328,2701,3618,3755,4856,5071,5096,6646,8592,9754 8,1,10,3,2,9,2,8,0,10,7,8,7,1,4,3
5784 0 140,1613,3376,4608,5616,7107 6,9,2,0,1,4
5785 0 304,361,470,1667,1958,2713,3391,4435,4494,5528,6324,6851,6893,7296,7592,7694,7906,8467,9210 9,5,6,2,8,1,3,4,4,8,2,8,2,9,7,9,2,4,10
5786 1 930,1086,1811,2097,2302,2482,2849,4059,4099,5293,6478,6781,7025,8217,8601,8992,9374 3,5,6,4,6,1,9,8,4,5,6,9,6,6,6,4,3
5787 0 306,412,507,1700,2227,3434,3575,4973,5330,6005,7115,7387,8587,9123 7,10,4,6,2,6,0,6,8,10,2,6,3,8
5788 0 164,295,926,1132,2758,4474,5267,5281,5424,5558,5669,6469,8876,8975,9213,9376,9600 0,8,9,3,5,4,6,7,3,3,4,2,9,1,4,8,10
5789 1 413,1896,5921,6754,7787,8266 4,5,1,5,8,1
5790 1 1650,9646 10,4
5791 0 370,798,1173,1381,1616,1676,1758,3820,5834,6220,7921,7969,8731,9072,9356,9407 0,4,4,4,1,9,9,2,9,4,7,7,9,5,3,3
5792 0 722,728,1580,2355,2743,4106,4527,4623,4911,5242,5751,6028,6146,6704,6909,7452,7659,9975 4,6,4,10,2,1,7,5,1,5,8,3,3,6,10,6,8,8
5793 0 2152,2563,2704,3222,3506,3648,3886,4116,4784,4930,5842,7089,7277,7539,8385,8851,9239 4,4,2,2,2,0,4,0,5,0,3,8,8,5,3,0,10
5794 1 3439,3791,4382,6737,7549 6,0,0,6,2
5795 0 367,2556,2688,3475,3638,4182,4608,4665,5103,5849,6551,6663,6880,6937,7066,8543 10,8,5,5,1,4,0,8,8,1,1,0,4,7,6,7
5796 1 84,116,2490,2511,3710,3941,4187,4979,5084,5414,6300,6521,6926,6956,7820,7844,8899,9271,9691 3,8,9,0,4,9,2,2,7,9,9,6,6,1,2,5,9,4,7
5797 1 230,525,2325,3107,3762,3785,4453,5416,5515,5597,6579 0,9,7,5,4,2,3,5,8,2,9
5798 1 949,1094,2561,2995,3140,4099,4881,5982,6328,7066,7192,8039,8602,8791,9045,9522,9674,9948 1,2,9,7,3,4,9,4,1,6,2,7,9,6,6,0,7,5
5799 0 898,4478,4664,5503,6648 6,8,4,8,2
5800 1 407,1322,2182,2445,2799,3417,4049,5034,5508,5912,6368,7098,7686,8484,8584,9408,9660 4,8,1,6,3,3,7,2,1,6,9,3,9,8,5,1,3
5801 1 142,928,1138,1450,2034,2748,3978,4639,5410,6376,7058,8232,8337,9473,9617 4,1,0,9,6,7,1,0,0,6,7,7,3,3,6
5802 1 1044,1318,1367,1673,1842,3687,3959,4810,6341,7702,9070,9282,9630,9817 8,10,4,9,3,6,0,9,2,7,0,8,1,8
5803 0 470,1073,1755,2760,3154,3449,4070,4807,5133,5673,5746,6057,7565,7767,7955,8055,8769,8994,9614,9772 6,8,9,4,2,6,1,1,10,4,9,1,0,7,0,5,2,4,9,5
5804 1 121,1215,2340,2834,3049,3386,3639,4393,5842,5992,7047,7972,8072,8081,9062,9680,9920 5,9,1,3,2,7,6,5,3,10,4,3,9,10,2,7,1
5805 1 1592,4543,5267,5362,7775,8699,9365,9528 6,3,6,1,1,7,7,7
5806 0 55,57,1948,2086,2142,2210,2708,2829,3672,4411,4819,5442,6521,6665,8002,8713 2,2,5,5,4,7,0,5,0,6,5,1,6,4,3,2
5807 0 1042,3693,7543,9357 4,6,9,10
5808 0 7106,7657,7961 2,7,1
5809 1 140,361,662,1291,1352,1354,1629,2805,3107,3156,3894,4396,4840,7510,8237 6,5,10,10,3,4,2,0,5,6,2,9,7,0,4
5810 1 495,502,1032,1836,2174,3744,4774,5096,5736,5756,5897,6018,6276,6761,6782,6819,9207,9482 2,3,10,1,2,0,1,7,6,3,7,0,6,10,5,10,2,3
5811 1 1129,2794,4463,4900,5299,5634,6850,7495 9,3,10,1,8,0,1,1
5812 1 1337,1988,2358,2526,2614,3072,3111,3373,4994,6152,7828,7849,8134,8666,8978,9044,9408,9426,9520,9930 0,3,5,4,2,6,6,9,7,3,3,3,0,0,5,5,1,6,7,5
5813 0 637,1638,3526,5030,5480,7064,7470,7763,8196,8253,9919 1,5,10,5,3,3,9,3,6,1,5
5814 0 110,250,1180,1365,1556,2619,4201,4850,4941,5280,5300,6094,6906,7587,7594,7772,7783,8724,9682 2,4,2,8,1,9,10,10,5,0,9,4,0,4,0,5,0,3,7
5815 0 4000,4330,4494,4811,6189,6505,6536,6776,7034,7335,7396,9733 1,6,4,8,7,8,5,3,3,3,2,9
5816 0 858,1361,2737,2889,3626,3951,3972,4285,4631,5196,5215,5870,6114,6205,6318,6367,8248,8491,8825,9513 5,6,7,8,4,2,8,1,9,9,2,4,8,3,7,7,7,1,0,9
5817 1 8,204,222,326,835,843,2283,3909,4595,4982,6044,6143,6146,6587,6619,6765,9233,9238 10,7,9,10,2,9,8,3,0,2,9,6,3,0,10,2,2,4
5818 1 7736,9432 9,6
5819 0 804,1426,3387,9697 6,1,4,9
5820 0 320,1446,1765,2922,3002,4047,4359,4734,5688,6207,6281,7021,8168,8586 1,2,7,6,9,1,8,8,3,2,9,7,7,5
5821 1 1916,5205 4,2
5822 0 1472,2357,4400,5654,5694,7203 6,7,0,5,1,0
5823 1 9611 8
5824 0 299,785,1104,1173,3750,4466,5715,5838,6589,7662,7682,7941,7996,8004,8261,9098 5,3,2,4,1,4,8,9,5,3,0,2,8,3,4,4
5825 0 635,942,1310,1329,2264,2496,3665,5306,6789,7167,7965,8287,8337,9536 9,5,1,6,9,3,2,7,10,2,1,0,3,9
5826 0 644,847,862,1113,1511,1944,3081,3428,4846,5557,6617,6873 2,1,10,2,8,9,5,6,2,6,3,0
5827 1 3567,4518,6525,7406,7552,7973 5,4,8,7,3,4
5828 1 1075,1424,1709,1822,2318,3637,4107,5025,5251,5275,6211,6999,7077,7222,7432,7538,7871,7943,8636,8651 3,8,2,1,0,5,7,2,1,7,3,3,3,3,6,10,5,5,10,1
5829 0 997,1853,1874,1947,3085,3612,3996,4276,5262,5533,5580,5699,5972,6599,6927,7704,7718,8717,8839 5,1,8,6,0,3,7,4,7,3,10,10,5,9,0,5,8,0,1
5830 0 354,531,2051,3461,4010,4033,4699,4829,4953,6087,6373,9775 1,3,1,1,10,7,6,7,7,1,7,2
5831 1 158,413,749,819,1565,2131,4138,4721,5134,5333,5492,6081,6254,6828,7375,7686,8792,8886,9174 0,4,0,10,7,3,3,2,4,0,3,4,5,9,2,9,3,1,6
5832 1 434,1511,2170,3694,4037,4139,4345,4524,7201,7957,8122,8137,8210,8783,9174,9944 9,8,0,6,3,0,8,3,0,9,8,10,8,8,6,10
5833 1 827,1535,3568,4637,4702,4858,5145,5260,5993,6030,7796,8077,8173,8512 10,5,9,9,0,7,5,9,4,6,1,8,7,8
5834 0 277,1903,2195,3209,3595,4083,5071,8302 6,9,10,4,4,9,8,1
5835 0 227,784,936,1341,1417,1479,2863,4082,5056,5808,6117,6538,7332,7756,9462,9783,9818 9,2,9,3,3,4,5,0,10,3,8,10,7,4,8,9,2
5836 0 630,4061,5278,5918,6764,7370,9313,9528 4,5,6,3,7,4,9,7
5837 1 3558,4570,7738,8277,8851 5,8,4,2,0
5838 0 834,1246,2296,4092,6112,7031,9408,9660 6,7,8,8,5,7,1,3
5839 0 290,905,1259,2054,2156,2266,2826,3681,4041,4349,4987,6144,7726 1,9,3,2,4,1,8,1,9,2,10,8,4
5840 0 44,106,322,804,1722,1961,2600,3387,5166,5355,5994,6067,7183,7371,7709,7715,8357,8492,9917 3,1,1,6,7,5,8,4,0,6,1,3,2,2,7,7,7,2,9
5841 1 1209,1674,2661,3264,3757,3972,4248,6052,6735,6814,7190,7245,8078,9343,9745,9813 5,5,9,3,8,8,0,1,4,7,1,4,10,1,1,1
5842 1 184,9719 0,10
5843 0 275,2872,3566,3664,4478,4629,6546,6806 9,1,8,7,8,0,7,8
5844 1 2982,4807,5074,5102,5245,5261,5319,5469,5633,5947,6835,7819,8520,9490,9542,9957 8,1,1,2,10,3,2,4,10,7,10,10,10,10,8,0
5845 1 507,576,767,1721,1783,3205,3590,3813,3825,4191,5036,5359,7364,7412,8190,8207,9744 4,0,4,0,8,8,3,0,5,4,7,9,10,7,4,1,0
5846 0 660,1399,3158,7791,9312 8,8,3,4,3
5847 1 2497,3265,4102,8043,9418 3,8,1,6,3
5848 0 828,2397,4360,4461,4469,5746,5794,5894,6786,8420,9245 3,5,5,9,9,9,7,10,4,3,1
5849 0 566,8768,8907 5,9,3
5850 1 4803 9
5851 1 525,668,2401,3394,5027,6451,6615,6778,6880,7503,7634,7691,7780,8314,8601,9198,9517 9,5,1,6,9,8,5,9,4,5,10,4,2,8,6,8,7
5852 0 10,1700,2703,3568,3747,4165,5468,5525,5864,6624,7157,7356,7820,8722,8822,9003,9228 4,6,1,9,5,7,5,9,3,0,5,3,2,6,10,5,7
5853 1 95,101,743,961,1052,1267,1873,1885,2232,2279,2546,3309,3644,4010,5355,7017,7206,7961,8616,9420 3,0,3,9,2,1,9,7,1,7,8,3,4,10,6,9,10,1,10,10
5854 1 1436,4689,8114,8189,8476,8730 1,6,7,9,1,2
5855 0 645,1065,1348,1591,1775,2417,2741,3075,3647,4043,4494,5586,7876,8370,8571,9346 10,10,3,2,3,6,3,7,8,5,4,6,5,5,4,3
5856 1 427,1333,1500,2528,7884,8937,9825 2,10,3,3,6,2,2
5857 0 28,993,1976,2949,3912,5834,7069,7568,8116,8869,9823 4,3,1,9,9,9,0,0,1,6,9
5858 0 824,864,1550,4082,4274,6542,6950,7012,8202,8656,8826,9500 6,5,4,0,3,5,5,6,6,0,9,3
5859 0 16,317,556,752,775,1007,1123,1420,3200,3355,3604,5140,5147,6032,6382,6845,7579,9306 1,7,9,2,0,2,0,5,4,3,7,3,5,9,7,6,0,7
5860 0 527,780,1080,2213,2334,2888,3096,3773,3811,5366,5373,5597,5856,6509,6612,7539,8314,8955 3,8,10,10,9,9,4,5,0,2,2,2,4,5,10,5,8,7
5861 1 2280,4473,5722,7110,8872,8904 3,4,9,7,7,6
5862 1 647,1235,1775,2671,3389,3467,6000,6820,6863,7021,7357,7581,7910,9106,9625,9661,9888 0,4,3,0,10,5,10,10,10,7,10,4,8,5,5,5,4
5863 1 56,947,1450,3261,3266,3417,4273,4863,5661,5665,5906,6338,7480,8430,8616,8645,8786,9613,9868 4,6,9,0,2,3,6,6,0,4,2,6,2,10,10,3,10,10,5
5864 0 514,1524,1861,1912,2598,3775,4106,6887,6997,7318 6,6,1,9,3,6,1,6,6,8
5865 0 516,949,1539,1592,2418,3314,3514,3955,3971,6771,7571,7882,9795 0,1,4,6,6,7,2,6,4,9,9,7,10
5866 1 2077,3765,4451,9402 7,4,3,8
5867 1 1018,1386,4002,4009,5196,5496,5536,5544,6743,6799,7069 0,10,3,10,9,3,7,3,6,7,0
5868 0 48,316,1162,2366,2704,2910,3585,4700,6214,7463,8718,9525 2,0,10,1,2,1,6,3,7,8,5,8
5869 1 365,1514,1725,2493,2781,2843,4238,6760,6904,7579,8095,9180,9818,9891 0,4,9,10,9,6,7,10,0,0,6,0,2,9
5870 1 985,2550,2678,3468,5250,5314,5850,6978,7754 7,3,3,3,7,2,0,2,8
5871 1 4169 2
5872 0 799,2004,2739,2770,5540,7415,7950,9246,9655 10,2,2,9,8,8,9,10,10
5873 0 82,1337,1980,2552,2924,5855,6405,8326,8697,9239 10,0,2,6,4,10,1,6,4,10
5874 0 270,2192,3074,4045,5550,5643,5931,5976,6807,8102,9368,9878 2,2,6,7,2,8,2,3,0,0,2,7
5875 0 1438,1937,2073,2089,2299,2332,2891,4410,4778,4817,4887,5204,6854,8206,8542 10,3,6,5,1,5,8,0,2,4,10,10,3,3,2
5876 0 153,945,2120,3085,3967,4371,4762,5139,5300,5544,5698,5824,6144,6331,6854,7105,9572,9745,9892 0,5,6,0,3,10,6,5,9,3,0,10,8,6,3,7,8,1,7
5877 1 140,628,1557,3085,3190,6014,7886,8482,8588,9593 6,10,2,0,4,0,0,9,7,9
5878 1 434,3324,4819,4823,7192,7983,8096 9,6,5,8,2,7,0
5879 1 1464,1477,2236,2352,2637,3176,3638,3893,4297,6081,6535,7022,7910,8505,8579 3,5,7,4,4,7,1,5,10,4,8,3,8,8,10
5880 0 602,951,1213,1456,2313,3047,3657,3743,3836,5864,5980,7148,7217,9513,9671 6,3,8,5,2,7,4,3,7,3,10,5,3,9,7
5881 0 433,930,1056,1318,1501,2700,2823,3377,3920,4162,4338,4824,5626,5735,7556,7900,9238 10,3,4,10,6,2,3,9,10,8,1,3,8,6,2,9,4
5882 1 1359,2256,3262,3581,3592,4807,4896,5238,5430,5840,5944,7608,7699,7992,9368,9535,9658,9796 3,4,5,3,7,1,0,10,8,4,2,5,4,6,2,8,4,10
5883 0 3217,8912 3,7
5884 1 160,624,1633,5224,5777,6130,7690,7816 10,3,0,2,1,1,1,7
5885 1 102,2275,2467,3384,4189,4908,5195,5293,6099,6769,6822,6824,7229,7739,8260,8638,9731 9,6,0,2,10,6,8,5,5,4,4,0,7,10,7,1,6
5886 0 2168,2277,2406,2619,5388,7589,7669,7924,8196 1,6,4,9,10,1,1,9,6
5887 0 167,1146,1756,1799,2124,2200,2376,2575,2912,4907,6376,6521,6556,6608,6687,8162,9413,9523,9676,9885 2,2,10,8,3,7,6,5,1,4,6,6,3,10,10,7,5,5,6,5
5888 0 1940,3679,4105,6156 0,1,3,1
5889 0 1560,7213,9826 6,0,7
5890 0 488,670,839,1446,2133,3139,4224,4388,6722,6828,7331,7610,7995,8332,8520,8603,8950,9206,9335,9693 6,8,0,2,10,0,2,10,2,9,10,6,5,3,10,9,6,2,2,0
5891 1 1482 1
5892 0 7427,9352,9696 3,10,5
5893 0 71,431,971,1473,3098,3121,3445,3596,3922,7666,8559,8606,9295,9517,9720 6,0,7,9,1,7,1,9,10,8,0,0,6,7,5
5894 1 476,1407,1834,8964 2,6,4,6
5895 1 757,908,1044,1386,1611,1621,2255,3104,3602,4056,4446,4495,4920,5009,5231,5272,6368,7608,9259,9710 5,2,8,10,7,10,8,6,6,6,6,7,6,6,5,3,9,5,5,2
5896 0 2880,4134 6,4
5897 1 1078,1512,1749,2058,2482,2533,2881,3592,4801,5542,5976,7375,7773,7849,7904,8033,8210,8246,8661,8675 6,9,6,8,1,2,0,7,2,10,3,2,2,3,7,3,8,5,8,4
5898 1 262,512,1022,1489,2233,3365,3842,4517,6026,6417,6646,7333,8037 10,7,1,9,8,5,4,9,8,1,1,5,7
5899 0 299,405,581,1493,1798,2133,2148,2844,2878,3162,3418,3553,3584,4236,4562,4655,6017,7361,8812,9321 5,1,6,6,2,10,6,5,5,3,1,1,5,2,8,6,8,7,9,10
5900 0 1614,3078,3210,4407,5476,6148,6704,7754,7772,8812 3,10,3,10,1,0,6,8,5,9
5901 1 62,71,854,1293,1577,1706,2552,2974,3491,6098,6242,7309,7504,7884,8606,9306,9658 6,6,5,2,0,2,6,4,4,1,3,8,5,6,0,7,4
5902 1 831,965,1060,1737,2269,3269,5155,5617,6041,6805,8714 9,8,7,4,6,8,2,0,9,10,1
5903 0 8003 7
5904 1 427,1916,1996,3284,3293,4196,4574,5931,6362,6609,7635,7947,9443,9515,9827 2,4,6,3,10,10,8,2,4,3,7,8,5,10,4
5905 1 6378,8493 4,1
5906 0 712,969,2604,2842,3210,3333,3542,4362,4994,5713,7195,7649,9107 6,2,3,10,3,6,7,8,7,6,6,5,3
5907 0 466,3212,3301,3679,4161,6129,6921,6983,8254,8728,9720,9847,9924 3,8,7,1,1,6,6,2,5,3,5,8,3
5908 0 264,820,1169,3802,4070,5937,7299,7895,8686,8858,9951 3,1,7,7,1,6,0,5,8,10,6
5909 0 517,929,2267,2302,2760,3178,3397,3447,4414,5137,5212,5941,5946,6314,7055,7563,7929,8758,9977 8,10,10,6,4,0,2,10,2,1,4,5,3,2,4,9,0,10,7
5910 1 355,1422,2075,3881,4647,4684,5416,6182,6390,7068,7105,9344 9,4,0,1,10,2,5,4,4,9,7,2
5911 1 897,2605,3154,3328,3405,4880,4959,5193,5297,5846,5924,6266,6572,7692,8804,9662 10,9,2,4,8,5,2,7,9,4,2,5,8,2,6,10
5912 1 1117,1423,2031,2947,8004,8762 7,1,5,8,3,8
5913 0 3010,5048 8,7
5914 1 1739,2295,2640,3650,4313,4378,4715,4996,5199,6345,6385,6509,7045,7383,8005,8167,8182,8854,9009,9108 2,8,1,1,8,6,2,9,6,1,5,5,6,1,5,10,3,9,2,6
5915 1 1806,2034,2152,2781,4531,4998,5511,6303,8982 10,6,4,9,8,4,3,8,0
5916 0 1630,1719,3543,3768,7125,7469,7767,7892 8,10,3,2,5,5,7,8
5917 0 1963,2198,3795,7561 8,7,9,9
5918 0 726,913,1301,1446,4558,5258,6113,6137,6361,8317,9127,9629,9713 8,8,7,2,9,6,7,5,7,5,5,2,5
5919 1 951,3428,4016,4685,5851,6004,9316,9388 3,6,6,6,1,3,5,9
5920 0 2499,6139,6867,8205 8,0,5,9
5921 1 1712,3085,3483,5087,5512,5992,6079,6236,6718,6728,6946,7068,7278,7469,8752,9878 5,0,0,4,2,10,2,4,1,0,8,9,4,5,8,7
5922 0 2592,3399,4023,6083,6350,7761 1,4,9,0,7,2
5923 1 1860,2489,4143,4361,5131,5275,5863,6442,6789,7381,8332,8748,9644 7,1,8,5,3,7,3,5,10,3,3,4,0
5924 0 303,1033,1938,2783,6373,7225,7318,8130,8175 4,9,5,1,7,5,8,3,5
5925 0 2312,4724,4805,6290,8853,9143 0,7,2,5,3,0
5926 1 1109,3949,7856,8140 6,9,0,8
5927 0 427,1331,1663,2334,2820,3891,4393,4694,5055,6412,7375,7906,8716,9314,9335,9761,9820 2,0,5,9,4,3,5,8,0,0,2,2,10,6,2,1,1
5928 0 1102,7288 8,9
5929 0 1885,2210,2220,2906,9988 7,7,0,6,5
5930 0 354,1023,3585,3724,3755,7467,7906,9828,9884 1,9,6,4,10,1,2,1,0
5931 0 52,1227,1591,2048,3117,4023,5006,6663,7314,7324,9116 5,2,2,9,2,9,5,0,6,5,7
5932 1 222,2365,3643,6012,7323,8068,9793 9,4,1,1,0,8,2
5933 0 823,1710,6221,6397,6897,7937,9779,9947 3,3,8,3,0,7,6,4
5934 0 3067,5304,7324 8,2,5
5935 0 75,727,902,4308,5780,6361,7016,7927,9143,9196,9434 5,2,0,5,3,7,7,1,0,2,9
5936 0 2333,4041,4114,9151 3,9,10,6
5937 1 2327,2644,3412,5098,6332,9644,9924 8,0,0,3,3,0,3
5938 1 1069,1474,3224,3262,3329,3813,7390 7,8,8,5,8,0,7
5939 1 518,1047,1236,1390,1584,1604,2884,3163,3170,4827,5527,6576,6667,7823,7833,8589,9232,9729 0,7,6,3,1,10,6,1,9,1,7,7,1,9,9,2,1,8
5940 0 209,249,1575,3110,3299,4328,7243,7439,7956,8639,8657,9480 4,3,10,0,7,8,8,10,5,2,9,9
5941 1 245,1542,2000,2733,3164,3595,4106,4521,6549,6583,6956,7309,7680,7739,8173 10,6,5,1,5,4,1,6,2,10,1,8,0,10,7
5942 1 32,349,3957,4403,4485,4503,5704,6969,7241,7649,8481,8485,9311,9641,9691 0,4,0,3,1,5,6,0,4,5,5,7,1,7,7
5943 0 333,1983,2225,2555,3339,3964,4073,4130,4818,5361,7298,8069,8844,9388,9854 1,7,9,4,7,4,10,7,1,1,3,3,8,9,3
5944 0 1395,2400,2840,3040,4348,4940,7260,8453,9142,9174 0,6,6,6,6,8,1,2,0,6
5945 0 6293 6
5946 1 1562,1867,2190,2808,3497,5099,5793,6892,6919,7422,9028 6,4,0,6,1,3,10,6,6,9,1
5947 0 0,132,185,189,792,1859,2481,2603,2661,4214,4745,4950,5889,6515,7548,8759 1,5,4,1,9,3,3,10,9,3,2,9,5,5,3,1
5948 1 96,1675,1727,4839,6041,7818,9472 7,1,4,6,9,6,3
5949 1 1319,1435,4102,4788,5452,6233,8332,8511 3,0,1,1,3,2,3,1
5950 0 101,1960,2833,3037,6356,6570,6768,8266,8452,9066 0,7,6,9,10,8,10,1,0,1
5951 0 997,3186,4196,4491,4902,4959,5617,6814,7335,7531,8382,9378 5,5,10,6,4,2,0,7,3,8,8,5
5952 1 4226,6176 3,0
5953 0 1284,1365,1744,3247,3936,4469,5146,5184,5678,6256,6344,6565,6771,7847,8016,8146,8372,8476,8546,9989 10,8,1,0,4,9,4,4,2,3,9,1,9,1,9,10,7,1,6,4
5954 0 182,844,1204,1445,1516,2002,2057,2853,3062,3295,5291,5592,6196,6418,6804,7375,9008,9095,9181 6,5,6,4,6,5,5,7,2,9,7,5,7,7,6,2,6,6,5
5955 0 1928,1936,2200,2410,2519,3737,4339,4602,5839,6250,6294,7507,7986,8156,9689 10,3,7,9,6,6,3,5,9,5,9,2,9,8,0
5956 0 1131,1696,2208,2648,3291,3936,4123,4360,5266,6450,6553,6557,6625,6796,6942,9104,9119 8,1,1,5,10,4,6,5,7,0,9,6,10,10,3,10,10
5957 0 74,1084,2058,9485 0,3,8,4
5958 0 153,403,965,1339,2394,2529,2675,3332,3601,5150,5945,6075,6872,7227,7315,7363,8046,8461,9415 0,3,8,5,9,5,0,1,4,5,7,3,10,9,3,7,10,5,6
5959 1 738,2459,3897,5613,7319,7958,8044,8720 3,5,9,10,5,7,10,4
5960 0 1134,2287,2442,2961,3374,3432,3815,4822,6449,7395,7638,8173 9,8,8,7,3,5,2,8,9,4,9,7
5961 1 1360,6370 6,8
5962 1 615,1925,3550,4278,7779,7903,8782,8796,9618 0,5,8,3,8,8,3,4,6
5963 1 894,1534,2415,3712,4640,4818,5904,5940,7797,7805,9747,9915 7,0,1,3,8,1,8,7,4,9,7,9
5964 0 434,681,734,1248,2637,3422,3429,3983,5077,5356,5902,6256,7119,7531,8782,9337,9580,9766 9,7,9,5,4,2,0,8,8,0,7,3,1,8,3,9,6,1
5965 0 2320,2549,3011,4226,6366,6566,8114,8196,8282,9621,9974 4,10,7,3,5,8,7,6,4,3,4
5966 0 163,1116,1480,4462,4515,4973,5155,5353,8255,8835 5,7,7,7,5,6,2,7,0,10
5967 0 8363 0
5968 1 252,1694,1730,1878,3773,4089,4916,5039,5378,6662,7238,7336,7752,7993,9558,9943 1,6,6,0,5,1,3,4,8,7,6,5,5,8,7,0
5969 1 8924,9232 1,1
5970 0 1296,2314,2548,3038,3986,4213,4240,4481,4729,4831,5797,6058,6104,6533,6911,8042,8874,8906 6,1,3,9,2,1,6,1,4,10,2,9,6,0,8,3,8,0
5971 0 297,1004,3979,4174,4408,8003,8209 6,9,2,7,4,7,5
5972 0 661,2688,2705,3987,3997,4089,4250,4554,4951,5560,5572,6363,8007 10,5,10,1,0,1,7,2,4,2,8,4,10
5973 1 8264,8936,9633 4,4,6
5974 1 1137,1606,1613,2076,2234,2465,2782,5374,6931,7616,8270,8388,9447,9887 3,7,9,3,3,3,6,7,3,8,2,7,4,2
5975 0 835,2008,2724,2875,3726,4900,4951,5076,5726,5804,5958,6539,6762,8249,8319,9529 2,7,2,1,3,1,4,0,0,10,9,8,5,8,4,4
5976 0 2554,3488,4404,5509,5986,6108,7822,8304,9420 0,8,1,8,6,2,10,6,10
5977 1 187,650,3790,5066,5567,5684,8553,9093,9205,9787 6,7,2,8,5,6,7,8,7,6
5978 0 10,209,425,497,648,667,1387,2569,3226,3783,4300,5045,6679,8399,9140,9601,9997 4,4,6,5,3,1,10,5,8,10,6,5,10,1,2,8,6
5979 1 529 4
5980 1 107,268,689,772,1938,2365,3853,4077,4830,4948,5438,5529,5715,6314,7025,8316,9888 10,2,8,1,5,4,10,0,7,3,3,0,8,2,6,1,4
5981 1 54,1230,1493,3062,3745,4235,4845,4996,5196,5543,7301,9975 1,8,6,2,3,6,2,9,9,1,4,8
5982 1 1312,1435,1593,2270,2273,3450,3530,3702,4238,4460,6020,6525,7079,7264,7942,8371 9,0,10,3,8,3,9,1,7,5,6,8,5,0,4,6
5983 1 328,1290,1344,3133,3792,3797,4102,4408,4557,6303,8693,9059 9,6,4,0,3,3,1,4,1,8,4,3
5984 1 197,1249,2759,4399,4518,5420,5870,6547,7076,8225,8882,9080,9126,9334 5,9,9,1,4,2,4,10,8,0,0,0,5,6
5985 1 1767,3733,6417,9430 2,1,1,9
5986 0 491,2341,3299,3450,3641,4664,5125,5158,6140,6740,6769,7111,8879,9035,9069 5,3,7,3,7,4,9,5,9,1,4,10,9,4,8
5987 0 463,818,3907,4297,4301,4801,6339,6373,7652,9534,9910 0,10,2,10,2,2,6,7,9,6,6
5988 1 6777,7852 10,10
5989 1 3363,4229,6507,7742,8854 6,4,10,3,9
5990 1 124,166,786,850,1550,2083,2214,2414,2592,4529,4676,4992,5990,6435,8273,8314,9748,9995 5,1,1,4,4,7,6,8,1,10,2,2,9,5,4,8,10,3
5991 1 233,1668,2208,2878,4788,5233,5820,6325,8470,9178,9585 0,0,1,5,1,8,3,2,6,2,2
5992 1 314,957,2789,3369,4940,4962,5062,6057,6216,6959,9877 8,1,3,1,8,9,8,1,4,2,0
5993 1 9569 7
5994 1 2478,2612,5284,5305,5707,6284 3,8,10,9,0,7
5995 1 2469,3456,4476,6156,6655,8231,8266,8611,9943 5,8,4,1,5,1,1,8,0
5996 0 2881,3104,4827,5039,6440,6819,6938,7383,9498,9977 0,6,1,4,4,10,0,1,10,7
5997 0 40,1653,1871,2217,2429,2576,2659,2850,2861,4300,5825,6322,6993,7409,7798,8424,8763,8766,9185,9690 6,10,3,9,9,1,7,10,6,6,2,10,9,9,5,0,4,4,3,8
