

0 0 7431,8872 9,9
10697 0 2753,5663,5707,6400,6821,7007,7902,8437,8718,9657,11363,11893,13358,14265,16570 0,2,8,3,5,4,8,0,3,6,7,3,2,2,8
10698 0 17062 6
10699 0 408,551,833,3364,9649,12680,15664,18869 10,7,4,1,5,7,8,5
10700 1 1034,5123,7080 2,2,3
10701 0 318,4116,4228,7467,8625,9329,9771,9939,11071,13419,14656,15439,18578,18884,19234,19869,19979 4,6,3,7,4,0,10,9,1,9,8,5,1,8,4,3,6
10702 0 94,468,895,1022,1755,2915,4008,4373,4485,6424,6876,8381,10257,11369,12158,16871,19450 10,9,5,7,6,9,5,5,0,6,5,2,4,5,9,10,4
10703 1 4606,8028,11119,13282,17332 6,5,3,5,4
10704 0 3629,4427,6692,11354,11813,17127,19021 5,2,3,8,6,7,7
10705 1 5854 4
10706 1 236,3894,4362,4477,5338,6376,11486,13359,16544,19041 7,5,2,8,2,10,6,10,8,8
10707 1 2348,2974,3554,4364,4443,4695,5429,8317,8420,9585,11810,13691,13872,15371,15954,16139,16671,18459,19064,19308 9,5,3,7,9,7,0,4,1,2,5,2,8,9,1,4,5,1,3,3
10708 0 515,565,2095,2216,2856,3778,5351,7618,8183,9561,10209,10875,11276,13469,13725,13781,16018,16809 1,9,3,9,7,5,10,7,2,4,8,7,7,3,6,6,5,0
10709 1 1310,1723,3075,5867,5998,6597,8097,8603,8850,9361,9440,9564,9761,11539,13311,14241,14451,14742,15698,17961 3,4,8,4,7,6,8,5,3,1,5,3,5,9,5,3,4,2,0,8
10710 1 5120,18237 3,0
10711 1 7617,19956 8,4
10712 0 402,549,1873,1944,2251,2641,4922,6017,6350,6834,6991,9223,10503,12709,13599,15827,16124,16604,18879 4,8,10,1,4,3,2,1,7,1,3,10,5,0,2,3,10,6,10
10713 1 2051,2289,2761,3615,3948,5405,8634,19094 4,0,0,2,6,10,6,2
10714 1 940,968,1112,2199,2505,4515,7220,11082,12801,15339 6,7,3,6,3,9,9,10,10,10
10715 1 12030 2
10716 1 9597,14408,15381,16066 1,6,0,0
10717 1 1836,9443,10671,12684,14693,18872 2,0,0,8,7,8
10718 0 7595,10782 8,2
10719 0 6942,11781,18993 6,6,4
10720 1 257,3746,19622 7,7,10
10721 0 380,838,1219,2518,3652,5310,5315,6028,6218,6716,6730,7084,8577,8888,9049,9941,12360,14646,14873,15368 7,7,4,4,3,7,6,7,8,5,4,5,9,10,1,6,0,3,0,7
10722 1 454,1392,1904,2539,6990,7943,9913,10019,11151,13453,14215,14928,15285,16505,17661,18005,19207 1,3,5,5,2,5,6,6,5,5,6,2,1,1,3,7,3
10723 0 407,11941,13266 1,0,1
10724 1 894,1714,2388,7807,11220,12144,12801,13861,15305,16910,19179 5,5,1,2,0,6,10,0,3,6,3
10725 0 434,6485,8494,8940,10136,12970,13070,14466 9,4,7,2,9,9,9,8
10726 1 2427,3193,3391,5386,7871,14643,17730,18199,19747 7,2,3,6,9,1,7,9,6
10727 1 1078 5
10728 0 699,1313,2206,3161,5434,7854,9036,9349,11725,13132,15354,18338,19434 2,4,3,0,4,1,4,4,10,4,1,10,6
10729 1 9481 10
10730 1 223,482,1713,2250,3415,3996,5758,7004,7731,10150,10943,13183,13331,14592,15152,15385,16709,19567 5,7,6,7,0,6,8,9,4,10,5,5,4,0,2,7,7,6
10731 0 3479,5501,5737,13864,14335,15097,15433,15875,16416,17140,18423,19272 10,10,10,9,2,3,0,4,0,2,4,9
10732 1 267,471,2096,2600,2658,5389,6770,8324,8691,9769,13827,14519,14564,15992,16115,16257,17622,19468 6,10,3,3,0,10,10,3,1,7,9,1,8,6,2,3,2,6
10733 1 1690,4386,7711,8394,13529 3,8,5,8,9
10734 1 1877,4812 2,6
10735 1 656,1992,7170,7421,8059,9545,10267,10728,11374 7,0,6,7,5,3,8,6,4
10736 1 1806,1901,2861,4048,4191,5760,6993,7019,7721,7927,8172,9173,10647,11348,12314,12342,16038,16247 9,2,0,4,10,10,9,1,6,8,0,8,8,3,7,0,7,3
10737 1 1846,4177,5230,6821,7650,9554,9823,12549,12944,13610,13791,13828,15303,15431,16343,16515,17184,18103,19274,19845 2,10,8,5,10,4,10,7,9,5,0,0,7,4,8,1,9,0,4,5
10738 0 827,2132,3810,4205,4318,5744,7813,8526,10022,10778,11830,13483,14630,15603,18891,19201 6,4,8,9,7,6,0,0,9,5,5,5,1,9,7,8
10739 0 108,441,2886,3292,3372,6275,8384,9036,9651,12447,13714,14489,14668,16137,17373,19370 10,3,10,4,0,0,7,4,6,2,7,2,0,8,6,4
10740 1 524,4460,6480,11940,12378,14319,14382,15409,16893,17108,18798,18881,19291 1,5,2,2,3,3,9,7,10,3,1,6,9
10741 0 1162,2884,3019,4878,5030,5536,6736,12080,12865,15064,15823,18594 5,6,7,2,2,8,2,5,0,3,7,10
10742 1 1047,1462,2703,5883,8194,10839,12603,16145 10,4,3,8,1,7,0,7
10743 0 3422,4057,4093,7366,12651,17112,18468,19242 3,5,3,6,1,1,7,1
10744 0 133,1003,2838,4373,4741,8471,8885,9204,12755,13854,14374,16960,17082,17292,18038,19084,19280 8,8,10,5,5,3,10,7,1,1,4,4,6,9,10,1,9
10745 1 1513,10081,10638,12806,15015,19171 8,2,9,9,9,1
10746 0 1104,6438,7340,7945,9051,9104,9729,9862,10357,11618,12632,12702,13307,13830 10,5,0,3,3,6,4,8,2,9,5,10,1,0
10747 0 325,4953,9269,14864,17493,18438,18973 5,4,6,7,3,0,7
10748 0 311,1261,1912,3305,3826,4208,5640,5881,5981,6455,6730,12180,12181,14527,14741,16700,18188,18909,19236 10,5,8,5,6,6,6,7,2,5,4,3,9,2,4,3,10,0,1
10749 1 455,13934,14196 9,9,9
10750 0 441,2487,5438,6989,8427,15274,15873,17586,19420 3,3,9,7,2,6,7,4,6
10751 0 17237,18823 3,7
10752 0 882,16816,19072 3,5,7
10753 1 1219,1482,7573,8983,9840,12235,13881,14001,14280,15953,16089,16952,18882,19835 4,4,0,3,10,10,10,0,10,10,4,0,1,2
10754 0 326,3565,12023,14672,16529,17326,17502,19887 10,5,4,9,3,4,7,9
10755 0 10062 9
10756 0 1089,1401,3962,4012,4142,4257,6911,8126,10986,13735,16215,17139 2,2,10,2,6,1,10,1,1,2,10,8
10757 1 363,4740,6337,6487,8732,10957,13930,14212,15993,16635,16927,18486 7,6,3,4,9,10,4,4,5,5,2,4
10758 1 487,3358,5251,5780,6717,7363,8256,9947,12514,16489,16550,16704,18448,18468,18579 0,5,1,3,10,1,1,9,5,6,5,3,2,7,9
10759 1 1811,6603,7435,10427 6,4,7,7
10760 1 127,2745,4808,7297,9283,10936,14919,15985,16927 6,9,10,10,1,2,2,9,2
10761 0 1240,1740,3618,4323,5636,7494,8421,12391,13559,17940,18269,18589 2,5,2,9,3,10,9,1,1,2,10,0
10762 0 4113,10063,11259,13840,15491,17302,17872,19065 4,3,4,7,3,5,5,9
10763 0 4081,4924,6499,9135,9706,11789,12584,13246,13324,13612,15730,17108,17869,19793 9,5,5,2,1,8,4,10,0,2,4,3,6,9
10764 1 1375,3982,7014 1,3,6
10765 0 578,1073,1783,1889,4811,11295,11661,11756,13765,14993,15522,15545,16463,17281,17631,19890 4,0,6,0,6,3,9,1,7,10,3,0,7,10,10,8
10766 1 3734,3735,3900,4361,6108,7165,7198,8174,9108,13722,15165,17422,18709 7,10,1,2,1,2,9,10,8,6,5,7,2
10767 1 932,3807,4791,5322,5553,7585,8767,9733,12796,12916,13466,13870,15048,15590,15725,15859,17357,17697,18107,18847 1,8,0,7,8,2,8,2,7,4,2,9,7,1,8,10,7,6,1,4
10768 1 1197,1562,1877,3370,4648,4944,7182,8052,8226,9147,9366,12941,19876 8,0,2,4,7,6,10,5,10,3,3,0,5
10769 1 487,3635,4511,5295,11444 0,7,6,9,4
10770 0 1082,1339,4667,14812,16090,19802 7,7,9,2,4,2
10771 1 2096,4403,4702,7349,8752,14413,19126 3,10,5,8,7,7,3
10772 1 4134 8
10773 1 3536,4702,6888,8413,9175,9248,10066,10764,11163,11398,12649,13052,13417,13879,15072,15851,18029 2,5,4,7,1,1,3,3,8,4,0,0,0,1,8,5,3
10774 0 3381,4448,4880,5308,5845,17891,18975 5,8,4,4,6,6,1
10775 1 447,856,1108,2237,2537,5380,5723,9148,9195,9697,10937,14374,15784,17275,17341,17494,18788,19247 10,5,3,6,2,2,5,7,3,1,6,4,9,9,8,5,2,10
10776 1 11025 3
10777 1 1861,3724,4102,5466,8219,8575,11968,12448,13435,14057,14304,15115,15655,16017,16265 3,4,6,9,2,4,7,4,4,10,5,8,9,6,4
10778 0 15202 1
10779 1 6674,11597,12511 8,9,6
10780 1 3727,6504,9509,9977,10114,12777 0,3,0,0,9,6
10781 1 1398,15734,18060 8,5,5
10782 0 17420 2
10783 0 1686,2041,4865,5258,9045,9269,17063 6,3,9,8,3,6,7
10784 1 3685,4912,6510,13613,13736,16065,19881 4,8,2,6,2,0,0
10785 0 1940,2054,5534,6431,7623,8950,12168,13482,14974,19445,19699,19939 2,5,2,8,10,10,2,4,3,0,10,3
10786 1 1766,4495,5254,6340,8214,13202,14804,16606,19740 4,9,6,5,6,2,2,3,3
10787 1 362,1086,2963,3006,5131,6471,6959,13721,13814,15826,16130,19123,19663 3,0,9,8,10,9,7,6,5,6,3,3,2
10788 0 1052,1901,5703,8885,9087,9899,10011,11977,11994,13769,14658,15935,18869 8,2,0,10,5,5,1,7,8,4,7,5,5
10789 1 2691,3187,6518,11158,16409,19737 9,6,4,4,10,3
10790 0 18155 0
10791 0 836,3396,5739,7326,8049,8392,10488,12146,13727,19799 7,6,3,10,1,10,9,2,6,3
10792 0 300,2716,5259,12315,18554 9,7,3,0,9
10793 1 2010,3776,5024,5895,6840,9363,9589,11208,12152,12222,13895,17363,17866,18712 7,1,7,3,1,3,5,0,9,1,1,6,3,6
10794 1 2912,8195,8607,11616,12659,13799,14118,14823,15292,19235 2,1,1,10,4,5,6,1,1,5
10795 0 2918,6780,8161 7,6,8
10796 0 1808,1899,2828,2964,8411,10498,10894,11911,13545,13985,15910,16215,18098,18512 0,6,7,3,1,7,0,4,8,3,1,10,2,9
10797 1 877,1367,4705,7793,9603,9708,9883,13015,16140,16655,17150,17375,18112,18790 10,10,1,3,5,1,10,6,3,0,8,0,3,9
10798 0 2745,5136,6715,11212,11428,14940,16454,17130,18222 9,7,10,6,3,9,1,1,6
10799 0 1210,4346,6480,6811,7599,10922,12328,14130,14171,15134,15309,15574,17712,18523,19276,19773 2,6,2,1,6,1,6,4,6,2,7,0,6,5,4,9
10800 0 133,177,814,3423,3489,3658,5135,5831,6181,6429,7908,8054,8217,9698,11198,11293,11663,11693,13435,14785 8,1,5,9,0,7,4,2,2,0,2,6,5,10,5,4,2,1,4,0
10801 1 536,1951,2340,2574,2721,5948,6055,6702,7451,9560,10747,11666,13352,14542,14980,15314,17012 6,10,7,10,9,0,1,0,5,5,4,9,0,6,0,9,4
10802 0 47,568,6423,12146,19363 9,1,0,2,7
10803 0 48,4293,8913,9368,10208,10594,11322,11541,12150,13689,15337,19104 1,10,2,7,0,4,3,2,1,10,9,8
10804 0 77,3148,4258,9629,9917,12150,15099,15722,16831,17678,17916 0,5,5,4,2,1,5,0,3,2,9
10805 0 148,5726,8471,8781,10820,10872,11357,12956,18071 4,8,3,0,9,5,9,8,1
10806 1 267,2491,5721,6157,8360,8513,12482,15446 6,2,9,0,6,7,0,4
10807 1 844,12387,13863,14778,17862 3,3,1,5,5
10808 0 977,10031,17410,18809 10,8,7,5
10809 1 1152,4876,7478,10418,12285,13020,14682,14912 9,1,0,4,7,0,3,7
10810 1 1580,2049,2067,2993,4996,5922,6254,6682,7028,7355,7381,10390,11051,11263,12972,13343,15861,17234,17476,17562 1,0,3,7,10,7,0,10,2,3,2,3,4,2,7,5,1,6,9,3
10811 1 8089,10996,14919,16449,17470 2,2,2,8,2
10812 0 100,1920,3927,5193,5930,8960,10757,11439,12926,14734,16052,16222,17746,19753 2,10,3,8,3,0,6,4,0,5,6,2,1,1
10813 1 132,300,434,872,1134,2576,2790,4529,5143,5719,5961,7036,8319,10081,11314,11456,11875,11937,14266 3,9,9,1,7,9,10,4,0,3,3,7,7,2,5,2,7,7,6
10814 0 406,3255,3898,4128,6421,6460,6713,8267,9179,10705,12085,12882,13791,14296,14406,15848,17000,17750,19716,19860 9,5,4,3,10,7,5,10,4,5,3,8,0,1,10,10,1,8,4,4
10815 1 3023,6286,6710,7233,8904,14635 6,4,4,1,10,4
10816 1 2098,4173,5773,6147,7229,9243,10370,10887,11354,12496,14568,14824,14834,16058,16197,16780,19596 2,6,9,8,0,3,0,4,8,3,2,7,0,1,6,2,2
10817 1 126,2870,6752,8333,10306,11807,12753,13430,15752,16206,16798,18293,19850 8,6,5,4,2,4,0,8,8,2,0,6,0
10818 1 883,1674,1750,3151,4484,5502,6994,9425,9753,10819,11709,11965,13411,13576,15710,18013,18726,19584,19939 4,3,2,6,1,6,0,4,5,10,4,1,0,10,9,10,1,5,3
10819 0 749,5753,6384,6769,7698,7753,11100,13104,13514,14202,14524,15535,16279,16395,17805,18160,18506,19121 8,1,7,0,4,6,4,3,0,2,9,5,4,1,8,8,0,10
10820 0 5893,10469,10638,11433,12922,12931,17577 0,5,9,6,6,6,5
10821 1 144,4945 7,7
10822 0 443,954,1535,4595,6171,8175,9699,9938,12093,12636,14346,15520,16185 10,5,7,2,1,0,7,3,5,5,5,3,8
10823 0 2228,3967,4195,4232,8422,8501,8562,8807,10335,11014,11791,13517,13698,14080,18075 7,3,5,6,8,5,2,0,0,5,9,10,10,1,2
10824 0 19538,19633 10,7
10825 1 3446,7451,8463 2,5,10
10826 0 680,1689,4451,5936,6596,8316,8729,12557,14016,15101,18009,18190 2,9,5,0,0,10,9,5,8,5,10,2
10827 1 352,1428,3580,6602,7763,10733,13600,14805 5,5,6,10,4,1,1,3
10828 0 1825,2516,2969,3383,6291,10115,11304,16372,18653,19128,19566 8,2,2,10,2,3,4,7,0,7,0
10829 0 2919,5003,5585,7256,7897,11401,11681,12730,13747,15132,15681,16658,16808,17174,18915,19988 10,1,0,2,10,6,5,6,10,3,9,7,3,1,4,9
10830 1 1552,3695,6983,11666,13898,17393,18977 9,5,3,9,5,6,3
10831 0 98,2110,3045,3255,3841,3912,6616,9324,9600,11839,12525,12880,13308,14041,17485,18661,19799 1,6,0,5,9,8,1,3,7,1,4,4,6,1,9,8,3
10832 0 2523,4634,9167,16412,18767 5,3,9,3,6
10833 0 349,5091,5141,9185,12006,12146,13016,14357,14387,19004 8,4,5,0,9,2,8,9,6,1
10834 0 6247,13632,14607 7,5,5
10835 1 496,1763,3657,4066,5136,5575,6098,11127,12047,12664,16791,16812,17193 2,3,1,1,7,5,7,8,1,0,2,4,3
10836 0 2230,3257,8500,10278,11146,11747,11884,15903,17202,18936,18954,19357 6,0,0,2,1,2,2,10,1,3,0,9
10837 0 1328,12366 6,0
10838 0 7611,11718,13329,15303,16555,18377,19104 10,1,7,7,7,8,8
10839 0 848,1755,3079,3223,3749,4602,6362,10974,11412,11664,16272,16462,16716,16826 0,6,9,2,0,0,1,1,10,5,9,1,4,1
10840 1 225,1984,2837,5830,7878,10122,10314,10343,10365,12213,13181,14200,14357,17242,19957 7,6,4,7,9,5,7,1,0,10,9,9,9,7,3
10841 1 1926,9695 3,4
10842 0 2787,12760,14595,14739,15942,16097,18488,18807,18901 8,8,5,7,0,6,5,10,0
10843 1 1231,3945,5467,10159,10192,16466 1,6,3,6,0,7
10844 0 1428,1937,2176,2298,3732,4030,4399,4806,5959,8377,11325,11473,11808,14056,15000,15543,16656,19202 5,8,6,0,2,0,1,10,4,10,8,5,0,0,7,3,10,10
10845 0 1123,1831,10641,11060,11188,11994,14634,15753,18216,19419 0,10,0,9,6,8,7,6,7,2
10846 0 13966 3
10847 1 1065,1215,1744,3383,7438,9596,12999,13464,15300,15446,18424 2,4,0,10,9,9,6,6,9,4,8
10848 1 5110,7518,8224,9378,11353,13496,14622,14975,18500,19279 8,2,9,3,3,7,5,4,2,1
10849 1 877,4582,6861,12627,14177,14599,15152,18642 10,6,8,2,10,2,2,2
10850 1 49,2162,3521,3726,3902,3925,4211,4995,5989,9549,10415,10612,11394,12796,13071,17823,17940,18741,19012,19937 1,6,8,0,2,6,1,2,5,7,0,7,4,7,0,0,2,10,0,2
10851 1 277,814,2678,5929,8758,9421,12506,19147 5,5,2,7,7,2,5,9
10852 1 4710 4
10853 0 1740,3889,6353,6728,8811,14126,18401 5,8,0,5,1,4,10
10854 0 212,710,1910,4633,6117,10251,12594,17309,17748,18432,18543,19846 5,9,2,1,5,9,2,3,10,4,10,10
10855 1 259,1656,1732,2199,3875,7142,7858,8522,8601,10327,11628,11832,11848,12628,13688,15136,16903,18038 7,5,9,6,5,0,2,1,0,9,0,7,2,7,1,6,6,10
10856 0 1922,2129,8015,8141,8576,8915,9345,9620,10117,13169,15211,15855,16270,17075 9,10,10,9,8,4,9,7,0,4,7,2,1,9
10857 1 1235,3690,5306,12521,12676,15778 5,7,5,0,1,3
10858 1 568,1095,1833,4064,4992,5727,5743,7144,7185,11731,13049,13457,13773,14055,17257,17747,17921,19998 1,9,0,2,1,4,3,3,5,1,2,8,3,3,10,9,8,6
10859 1 197,6642,7251,8296,8626,14855,15513,17957,18400 9,2,5,10,5,2,6,2,7
10860 1 6037 9
10861 0 695,796,6199,7399,9544,9572,10255,10567,13609,13760,15325,19802,19998 9,0,8,7,10,9,2,1,9,2,4,2,6
10862 1 559,2402,3140,3756,4492,5120,6874,7431,9464,11309,17748,17863,18789,19280 4,6,9,4,1,3,9,9,10,10,10,6,3,9
10863 0 116,368,3459,3994,6526,6532,9081,12187,15531,16329 4,6,9,4,7,3,4,6,8,3
10864 1 170,1145,1529 9,6,3
10865 0 393,2505,3719,5569,6739,7206,7376,7495,12771,12867,13261,16065,17233,18100,19798 3,3,10,5,7,3,9,0,2,8,7,0,2,6,10
10866 1 351,1720,3209,5322,5958,6194,6700,7284,7539,10572,12169,12174,14934,16213,16353,18305,19428 10,5,1,7,4,2,3,3,0,8,3,3,3,10,3,8,8
10867 1 866,3179,3540,4099,5265,8563,8608,14036,15532,16511,19437 2,9,8,10,1,3,10,2,9,5,4
10868 0 1194,1332,1362,2300,2517,3529,3608,7685,7873,9183,9239,10617,11254,13116,14525,15144,19100,19507 8,6,1,1,6,2,9,4,7,7,5,5,5,1,10,4,4,5
10869 0 178,529,1256,1596,2257,2628,3575,5722,5933,6438,11521,12471,13118,13422,13901,15156,16802,18623,19240 2,8,3,9,1,1,4,4,3,5,7,1,3,3,9,6,4,7,1
10870 1 1849,3564,3587,5950,8361,9172,10011,10489,14553,14710,16118,16839,18900 10,7,2,5,8,5,1,2,5,10,8,4,9
10871 0 1449,2396,2992,3569,5069,7615,9903,10312,11354,12900,15492,15614,17815,18222,18411 9,7,5,10,0,8,3,8,8,9,9,4,5,6,1
10872 0 10182,14208,16879,18738 6,8,7,10
10873 1 1085,1358,5231,5512,5664,7889,8480,10487,14453,16134,16926,17117,19787 10,1,1,7,8,2,2,6,6,7,6,9,9
10874 1 1719 9
10875 1 37,3114,3594,4877,4918,8676,10014,10298,10653,11612,12143,14004,17103,18416,18626 10,9,10,3,9,8,5,10,1,1,5,4,3,2,3
10876 0 862,1277,3584,3721,4802,6011,7525,8643,9208,10118,10961,11022,11178,13215,15330,17124,17996,19185,19856 7,6,7,3,2,2,6,2,6,10,6,6,0,10,10,7,0,1,7
10877 1 6330,8587,9788,12929,14274,14432,17540 8,9,2,5,5,4,4
10878 0 1446,4422,6426,9104,9981,10834,10917,12358,13745,14663,15693,15973,17972,18306,18761 10,10,2,6,6,10,6,10,0,10,5,7,3,2,6
10879 1 101,1160,1506,3270,5596,6358,7377,8497,11421 10,1,6,4,9,6,5,6,0
10880 0 2745,3139,4974,5066,6236,6410,7186,8532,10064,10244,10370,15521,16801,17947 9,10,1,0,3,2,2,1,8,2,0,5,9,5
10881 1 404,774,2728,6141,12823,19222 4,8,6,10,7,7
10882 0 14644 0
10883 0 4598,6451,12677 5,9,1
10884 1 2348,4264,8616,12948,14464,15663,16090,17719,19019,19079,19182 9,7,9,10,2,3,4,5,8,6,7
10885 1 733,1412,2701,3239,4730,7515,7745,9249,12266,13359,14568,15092,15437,18744 6,2,8,5,0,1,0,2,8,10,2,7,4,5
10886 0 2739,3244,3991,4353,4366,4940,7411,9249,12141,13277,13494,14091,15268,16116,16503,17209 9,9,10,5,5,8,3,2,8,8,0,6,3,9,9,9
10887 0 626,769,1429,1799,3904,4957,8761,9053,9791,12412,15036,15130,15930,17563,18426,19842,19846 1,9,7,2,8,0,10,10,6,9,8,2,7,9,3,0,10
10888 0 1568,2772,3804,4343,4959,5328,5804,6111,9327,15141,17543,17870,18283,19979 9,10,9,10,6,5,7,9,6,9,5,4,2,6
10889 0 11931 6
10890 1 2075,4384,6846,7301,8247,10435,11755,17614 6,1,6,4,5,8,9,4
10891 0 14,249,1347,2517,3219,4431,7364,8899,13465,14310,14696,16523,16662,19033 9,9,2,6,7,3,9,5,4,0,3,10,1,10
10892 1 564,986,1850,4553,4724,5267,5862,7921,11307,13425,13432,14048,14926,15076,15531,16672,16686,16915,19949 5,2,1,4,5,7,2,0,6,4,5,2,2,8,8,10,1,8,4
10893 1 860,1365,1789,3507,4723,5271,5610,10225,10991,13411,13503,13931,14554,15813,16101,19079 2,5,3,7,4,5,1,10,6,0,1,6,10,10,3,6
10894 0 4435,4440,6650,7857,9374,11390,13814,15592,16118 3,0,5,2,5,8,5,9,8
10895 0 508,5331,5427,5821,6101,6552,7764,8335,14584,15522,15596,16289,18882,19994 9,0,6,6,10,2,8,6,5,3,2,5,1,7
10896 1 8238 8
10897 1 3638,10912,13687 9,4,6
10898 1 7769,9491 4,0
10899 1 194,749,2055,3743,9274,10049,11099,12911,13297,14895,18543,18615,18982,19514 3,8,4,5,0,10,2,6,8,4,10,2,1,2
10900 1 4056,4344,4563,5253,5396,6580,7811,8890,9892,10596,10607,12938,12996,13172,13580,13743,13949,16255,16341,18204 1,6,10,3,2,2,0,0,8,3,2,5,4,3,8,0,6,7,8,1
10901 1 5255,5641,7653,10829 6,4,5,8
10902 0 1600,2993,3074,5644,8403,9069,10680,11497,11511,11657,11698,11755,13128,15134,15654,15892,16381,18111,18455 9,7,4,8,5,10,5,3,10,0,5,9,10,2,2,9,2,1,5
10903 0 12849 4
10904 0 2125,5501,7373,14583,14602,14825,15894,18863 6,10,2,10,1,7,8,10
10905 0 1990,2905,4904,8072,11307,11938,12720,13159,15065,15678,16995,17204,18058 3,8,1,2,6,5,3,4,3,2,8,7,7
10906 1 4051,5413,6867,11977,13288,15691,16280,18333,19060 1,7,6,7,9,7,5,0,10
10907 0 509,2436,6841,7830,9343,10640,11235,12355,13753,14080,16445 10,6,7,6,3,6,7,3,2,1,2
10908 0 4201,9220,10875,15428,18570,19550,19847 3,4,7,2,6,2,6
10909 1 7055,11079,13520,17821 7,7,9,10
10910 1 2053,3247,5306,6453,7181,7732,7921,9506,9760,10029,13655,15121,15971,16079,18028 3,9,5,5,5,8,0,0,5,8,8,2,2,4,6
10911 0 8047,10037,12213,13513,18827 2,5,10,0,1
10912 0 368,661,1371,3034,5087,6954,7019,7080,7832,8219,11002,11475,11663,12278,12682,13225,16892,17933,19125 6,8,10,2,4,4,1,3,7,2,8,6,2,4,7,7,5,9,10
10913 0 7155,8839,10006,10347,10753,12389,12625 8,3,4,2,10,5,6
10914 0 6529,8289,10293,11963,13103,13183,13313,17644 9,2,10,7,6,5,6,1
10915 0 1520,15782 9,1
10916 1 566,942,1227,3137,4041,4557,5918,7566,7803,8305,9205,11828,12899,12969,15262,16654,17825 1,3,4,3,6,2,1,2,9,8,5,10,5,9,6,1,4
10917 1 534,691,1007,1643,2203,2292,2683,4181,5039,7500,8328,9081,9210,10904,12707,14570,15483,17691 7,4,1,4,6,2,8,7,7,3,3,4,1,5,4,9,9,9
10918 1 7638,9207,12788,13781,15039 5,1,4,6,7
10919 1 3576,4257,6445,6491,6646,9772,10085,12984,14570,15544,17642 7,1,9,3,9,7,9,7,9,4,3
10920 1 72,5524,6804,6907,7565,9334,10856,12452,13478,15733,18056,19362 5,10,6,7,5,2,7,7,9,3,1,3
10921 1 1858,8381 0,2
10922 1 508,1242,5483,6567,9044,9382,9880,11127,11392,14080,14983,16242,19624 9,7,10,10,6,4,6,8,5,1,0,1,5
10923 0 2233,3069,3354,4091,6269,6917,7297,9662,10661,12663,13586,16262,16778,16811,17544,18869,18938,19668 8,10,9,10,7,9,10,9,10,0,2,2,1,5,9,5,7,0
10924 0 6589,12153 4,10
10925 0 1793,3863,4007,4018,4099,4138,5684,7761,7880,8075,8922,9283,11326,12694,13160,16366 6,8,9,10,10,4,0,8,8,9,10,1,3,4,2,4
10926 1 1915,2215,3066,12428 1,4,0,7
10927 1 71 2
10928 1 270,1938,4110,6188,11439,11983,12117,12911,15784,16222,18715,18770 6,4,8,6,4,8,9,6,9,2,7,4
10929 1 12,3432,5759,8164,9147,10611,12774,12806,14310,16119,17262,18233,18561 6,4,5,8,3,2,3,9,0,1,3,6,0
10930 1 303,1967,2550,3005,4067,4532,5121,7749,8055,8647,9633,10458,11617,14890,16520,16700,17951,19900 2,10,4,2,5,1,3,0,1,9,9,7,5,3,6,3,10,6
10931 0 284,7359,8915,10180,10562,12068,19634 2,6,4,3,10,10,6
10932 1 800,5184,13002,13219,13493,13791,15337,17303,19081 5,0,9,4,8,0,9,5,7
10933 1 1985,8228,8763,9923,12447,19243 3,1,4,0,2,6
10934 1 6307,9308,11084,13276,13840,14218,14230,17346 0,9,10,1,7,8,5,2
10935 1 322,2173,2206,4525,5062,5717,5720,7967,8625,8644,9046,12788,14392,17046,18182 3,7,3,6,5,4,10,1,4,9,9,4,4,3,5
10936 0 1932,4455,4611,7644,10287,15135 9,1,8,3,0,9
10937 0 80,1609,1856,2866,3291,3639,4498,4562,13668,14991,18600 8,4,7,7,1,7,3,3,4,7,8
10938 1 3777,10608,14386 2,2,3
10939 1 6505,7803,12147,14575,15605,16809 6,9,9,0,0,0
10940 1 2090,2253,3795,4861,5249,5566,6480,8965,10577,14695,14781,18633,19821 5,2,0,7,0,6,2,2,5,5,6,3,5
10941 0 1283,1507,6665,9780,10275,10878,10960,15298,17825 0,0,0,8,7,7,4,10,4
10942 0 10838,12121,13267,17390 5,1,8,10
10943 1 1254,2962,5195,5664,7350,8631,10686,12890,15868,17950,19191,19264 9,0,6,8,5,8,4,0,9,3,10,8
10944 0 240,975,2212,2231,2314,4629,5597,6610,8661,10917,11086,11594,12300,12862,17601,18991 5,1,0,7,10,2,7,3,10,6,4,10,6,4,4,1
10945 0 1929,2105,2449,4719,9787,12000,12456,13114,15907,17773,18837,19511,19582,19627,19805 0,10,3,6,8,8,8,3,4,8,9,3,6,7,4
10946 1 13476,15848,17461 8,10,10
10947 0 446,616,689,3126,3625,4282,6217,6360,6514,11026,12346,12407,14332,14867,16357,18966,19258,19937 1,10,4,3,6,6,7,9,9,2,5,10,5,9,6,8,1,2
10948 1 786,2317,7949,8745,9808,10124,10952,15870,19447 7,10,1,5,0,2,4,4,8
10949 1 1152,12976,17382,17541 9,2,7,3
10950 0 3669,16772 4,3
10951 0 302,373,1061,3213,5013,5310,5688,8441,9389,10257,11249,11520,15518,17220,17377,19810 8,3,6,2,4,7,7,1,2,4,10,5,9,4,4,0
10952 1 946,4308,6961,9313,12036,13467,13555,14999,16247,19510 4,5,3,10,4,8,8,6,3,8
10953 1 14163,15027 9,10
10954 1 1789,2519,3300,4283,4360,5294,9789,12344,14409,14570,15357,16296 3,6,3,1,2,4,2,1,7,9,7,9
