

0 0 3905,4582 7,7
2464 0 280,463,480,599,846,984,1205,1515,1793,1800,1962,2383,2572,2818,3105,3203,3681,3913,4628 8,10,5,6,4,7,4,3,7,10,6,4,9,10,9,2,4,4,6
2465 1 458,1897,1938,2028,2141,2664,2718,3177,3293,3568,4663,4953 7,2,5,6,1,9,1,7,10,6,5,10
2466 1 1215,1216,1223,1525,1633,2497,2641,2776,2798,3331,3583,4363,4688,4805 3,8,3,0,6,2,5,8,3,2,5,9,6,10
2467 1 510,773,796,897,987,1404,1857,2029,2153,2270,2528,2772,2983,3111,3452,4961 10,5,10,3,6,5,4,7,6,5,7,4,9,4,5,5
2468 1 897,2865,3043 3,4,2
2469 0 6,395,494,1265,2013,3269,3401,3463 10,6,5,9,9,8,1,6
2470 0 180,208,441,480,727,806,870,2905,2948 2,5,0,5,2,10,6,0,6
2471 1 233,297,610,1057,1065,1085,1490,1572,2128,2300,2629,3211,3236,4255,4610,4691,4742 4,7,2,0,0,4,0,7,3,7,3,10,0,6,3,6,5
2472 1 129,309,313,1184,1373,1640,1855,1885,1908,2024,2397,2776,3515,3582,3965,4039,4948 9,5,8,4,4,4,6,0,7,8,6,8,1,10,10,0,7
2473 1 387,512,1012,1073,1334,1541,2378,2420,2501,2678,2712,2796,3034,3495,3607,3731,3999,4260,4940,4979 5,8,2,4,3,10,8,9,5,2,3,10,8,0,4,8,3,9,5,9
2474 0 4959 2
2475 1 1594,2561,2867,3227,4588,4647,4661,4755,4850 3,2,3,0,6,3,7,2,1
2476 1 282,380,1045,1334,1439,2390,2403,2488,2774,3737,4005,4315,4377,4587 5,5,10,3,3,5,10,6,6,8,3,9,5,7
2477 1 456,2463,3853,4928 5,8,8,0
2478 1 137,437,492,515,750,1086,1098,1181,1907,2155,3417,3853,4693 3,1,7,6,2,1,5,1,1,0,10,8,9
2479 1 565,1233,2080,3280,3779 4,1,3,0,4
2480 0 12,27,1412,1875,2446,2759,3301,3733,3868,4385,4419,4542,4591 0,10,1,9,4,5,7,8,2,7,9,7,4
2481 0 809,1051,1627,2378,2421,2520,2591,2993,3285,3851,4479,4655,4780,4905 1,9,6,8,3,5,2,3,3,10,3,7,10,8
2482 1 26,96,187,207,578,706,1194,1237,2118,2242,2711,2756,2810,2910,2986,3143,3955,4810 5,4,8,6,0,6,9,5,2,5,2,8,0,1,3,2,6,5
2483 0 585,778,1642,1856,1974,1993,2526,2746,3979,4018,4168 5,5,4,10,1,6,3,9,6,0,3
2484 1 119,661,926,1001,1217,1459,2351 8,8,8,5,1,2,0
2485 0 820,1136,1417,1674,2136,2504,3280,3788,4333,4688 6,2,6,5,8,7,0,7,3,6
2486 1 668,691,919,1264,1341,1550,2453,2640,2687,2709,2787,2947,2964,3434,4240,4371,4638,4854 5,1,5,8,8,7,1,9,0,9,7,2,2,3,1,6,1,6
2487 1 262,817,1004,1653,1881,2159,2350,3424,4243,4531 4,0,9,5,7,9,7,8,4,8
2488 1 157,535,754,1306,1397,1675,1832,2710,2833,3806,3902,3908,4869 0,0,3,4,4,6,5,5,6,0,2,10,3
2489 1 944,2536,2566,3360,4356,4889 1,1,4,0,2,7
2490 0 527,3465,4016 4,4,4
2491 0 1225,1420 9,2
2492 0 33,506,735,821,1106,1130,1222,1464,1557,1898,2018,2488,2816,3299,3565,4299,4372,4436 8,9,2,9,0,4,1,4,0,7,8,6,9,2,3,2,10,5
2493 0 941,958,1087,1700,1703,2260,3158,3344,3383,3591,3662,3674,3767,4640,4742,4908,4991 9,8,1,9,6,6,10,8,10,3,3,1,2,10,5,10,1
2494 1 202,267,378,397,677,889,1842,1905,1920,2071,2814,2913,3125,4635,4925 2,2,2,2,9,0,10,2,5,5,9,3,3,7,2
2495 1 208,237,1444,3128,4567 5,9,10,6,3
2496 0 59,4749 2,0
2497 0 430,505,760,1027,1676,1902,2290,2985,3027,3244,3932,4360,4732,4819,4869 3,9,4,6,5,2,7,2,5,1,3,8,7,10,3
2498 0 1634 4
2499 1 1599,1784,3038,3201,4019 0,7,3,1,10
2500 1 208,626,981,1298,1435,1532,1716,1982,2134,2335,2522,2534,2862,3784,3873,3974,4369,4993 5,5,10,5,3,3,0,7,8,8,9,8,10,9,1,9,0,0
2501 0 351,495,1000,1788,2447,2591,2808,3169,3587,3733,3803,4446,4656,4956 4,8,3,4,7,2,8,0,0,8,8,1,0,4
2502 0 1093,1880,2800,2976,4845 8,9,7,1,5
2503 0 1112,1622,2791,4184,4389,4488,4762,4830 2,4,6,8,6,8,10,10
2504 1 359,695,727,934,1274,2243,2297,2566,3146,3369,3689,3793,3850,3954,4013,4251,4384,4581,4945 6,4,2,9,9,6,5,4,3,5,4,9,7,1,10,2,0,0,6
2505 1 1935,2052,2337,2482,3841,4706,4820,4995 6,6,2,7,7,2,5,4
2506 1 608,1358,1713,3755,4093,4644,4843 2,8,1,3,6,9,1
2507 0 1443,1800,4208 10,10,0
2508 0 201,902,2119,2648,3389,3838,4012,4247 10,8,6,9,3,7,5,10
2509 0 19,226,1741,1754,2897,2911,2984,3411,3597,3675,3987,4039,4125,4704 4,6,5,1,9,9,3,5,2,7,4,0,2,1
2510 0 445,1582,1656,1852,2074,2261,2389,2753,2807,3356,3841,3852,3949,4714,4924 5,2,0,10,3,10,0,6,4,3,7,3,8,5,4
2511 1 779,813,1053,4740 0,2,2,4
2512 0 203,222,432,1212,1877,2013,2716,2858,2861,3175,3501,4143,4319,4578,4705,4985 6,4,0,6,2,9,4,5,1,2,2,5,10,3,0,2
2513 0 602,687,1245,1398,1499,1820,1991,2120,2965,3334,3921,4025,4186,4231,4242,4331,4516,4522,4636,4902 3,7,8,10,5,5,10,7,5,6,1,0,6,9,8,2,6,7,2,4
2514 0 1084,1905,2532 10,2,9
2515 0 15,184,219,623,959,972,1080,1486,2740,3158,3567,4356,4626 3,10,7,7,9,1,10,6,8,10,1,2,0
2516 1 206,1856,3367,4016 9,10,1,4
2517 1 221,1031,1143,1960,2250,2540,2711,3390,3595,3739,3812,4026 10,9,5,0,5,1,2,1,8,0,4,9
2518 1 1085,1280,1969,2146,3087,3148,3335,4773 4,7,3,4,1,10,10,0
2519 0 1060,1077,1461,1810,2485,2596,3382,3476,3687,3750,3921,4061,4292,4627 6,2,3,1,7,7,10,6,5,3,1,3,9,3
2520 1 402 10
2521 0 225,379,1196,1296,2403,2753,2758,3180,3296,3380,3479,3779,3823,4027,4314,4415,4471,4800 1,5,10,0,10,6,6,4,9,1,7,4,7,0,8,4,7,5
2522 1 217,547,2115,2428,2470,2594,3075,3077,3199,3696,3834,4155,4333,4390,4956 9,9,0,9,4,3,8,1,6,4,3,3,3,6,4
2523 1 1938,2062,2606,2907,3103,3325,3556,3648,3678,3962,4708,4772,4796 5,1,3,0,7,2,3,6,3,9,10,9,7
2524 0 125,418,771,912,1521,1635,1851,1952,1999,2379,2447,3540,3698,4831 4,7,2,5,1,4,4,1,10,10,7,8,4,9
2525 1 2849,3163,3555 8,1,8
2526 1 9,247,268,728,939,1010,1480,1794,2225,2632,2781,3272,3408,3653,3771,4557,4567 6,1,4,1,8,3,10,7,1,5,3,3,6,5,3,8,3
2527 1 1208,1481,1967,2321,2603,3022,4650 0,5,7,0,2,4,7
2528 0 277,530,647,991,1590,2411,2439 8,5,8,5,10,2,7
2529 0 18 3
2530 0 220,1663,1858,2041,2361,3791,4933 5,9,3,9,8,7,0
2531 1 96,351,538,1174,1234,1812,2392,2583,3027,3226,4453,4860,4965 4,4,0,0,1,4,8,2,5,7,3,0,6
2532 1 552,563,769,830,1165,1555,1909,2141,3153,3643,3942,4508 7,0,0,10,2,9,6,1,7,2,10,4
2533 1 32,383,551,638,1713,2018,2313,2499,2577,3323,3625,4176,4463,4549,4612,4733,4785,4853 2,10,0,3,1,8,0,8,9,4,8,3,3,6,1,2,3,4
2534 1 7,288,733,792,793,1392,2206,2392,2496,2580,2635,3043,4566,4604,4770,4989 1,0,5,10,7,2,9,8,3,10,10,2,1,4,4,10
2535 1 955,1079,1248,1661,1989,2746,3563,4293,4557,4589,4680,4840 4,0,7,6,4,9,6,8,8,4,5,10
2536 1 1552,2125,2673,3361,3753 6,7,8,6,7
2537 1 1214,2019 10,1
2538 0 594,2579,3976 10,6,6
2539 1 55,137,601,619,646,701,776,925,1269,1349,1629,1659,1795,1908,2395,2992,3399,3725,3905,4280 8,3,3,6,10,1,6,0,9,8,2,4,8,7,1,8,5,8,7,0
2540 1 312,349,1464,1737,2090,2327,2767,3317,4370,4416 6,5,4,7,7,9,2,3,9,8
2541 1 2250,4082 5,9
2542 1 534,1458,2527 5,1,7
2543 1 2191 5
2544 0 199,262,738,851,2935,3370,3643,4229,4388,4498,4640 8,4,3,7,8,3,2,0,2,3,10
2545 1 533,786,1090,1734,1842,1902,1923,2032,2227,2254,3124,3327,3902,3951,4253,4413,4477,4637,4728 8,2,1,6,10,2,6,10,0,7,9,4,2,4,3,5,7,10,3
2546 1 82,115,2780,3070,4471 8,7,9,10,7
2547 1 447,1493,1965,2291,2419,2510,2560,2773,2917,4888 10,10,6,10,9,5,0,1,0,10
2548 1 616,843,991,999,1147,1401,1536,1931,2332,2406,2905,3023,3681,4227 4,10,5,4,5,9,3,10,4,8,0,0,4,0
2549 1 285,298,457,894,910,1455,1856,1908,2368,2752,3195,3211,3750,3826,3976 1,2,10,4,3,7,10,7,10,1,5,10,3,9,6
2550 1 312,604,1599,2596,3158,3654,4302,4962 6,9,0,7,10,5,8,10
2551 1 545,1113,1602,2736,3188 8,8,9,9,10
2552 1 249,411,1606,2708,2865,3581 2,9,10,6,4,1
2553 0 77,549,807,940,996,1320,1508,2179,3213,3512,3820,4010,4356,4374 10,9,6,3,0,6,1,2,6,8,0,6,2,3
2554 0 99,527,944,1407,1605,2566,2609,2717,2818,3117,4020,4030,4048,4513 4,4,1,1,10,4,4,0,10,1,10,10,6,6
2555 1 546,861,918,1131,1382,1827,2395,2631,2682,2884,3179,3321,3375,3781,3929,3937,4433 1,9,0,7,8,10,1,5,1,4,1,9,0,8,9,2,1
2556 0 213,554,967,2577,4208,4629 8,5,9,9,0,0
2557 0 1617,1665,1962,2080,3023,3658,3798,4000 3,2,6,3,0,10,6,8
2558 0 1391,1494,1682,4771 7,4,4,0
2559 0 291,457,782,900,985,1322,1333,2162,2168,2218,2711,2955,3111,3191,3392,4257,4323,4366,4783,4853 7,10,1,9,8,1,9,2,3,8,2,4,4,10,6,10,4,3,10,4
2560 0 1153,2270,2408,2526,2718,3073,3614,4624,4677,4712 0,5,4,3,1,4,3,4,7,1
2561 0 86,129,160,1118,1630,2035,2347,2744,3544,3700,4055,4591,4639,4921 5,9,0,9,0,0,5,3,3,6,2,4,3,7
2562 1 823,1098,2563,3506,4425 0,5,10,8,2
2563 1 4806 0
2564 0 3823 7
2565 1 651,904,1314,1467,1501,1549,2124,2163,2952,3153 6,10,8,10,6,1,3,0,9,7
2566 1 2351,2407,4715,4831 0,7,1,9
2567 1 1375,2397,3736 1,6,6
2568 0 1320,1438,2496 6,6,3
2569 0 158,3304,4203 10,6,9
2570 1 2243,3570,3692,4798,4858,4938 6,2,1,9,0,4
2571 0 269,531,563,903,1089,1965,2433,3521,3605,4582 5,9,0,9,9,6,8,1,8,7
2572 1 244,658,1491,1582,2131,2484,2671,2721,3325,3941,4293,4870 4,3,9,2,0,0,7,2,2,4,8,10
2573 1 249,294,389,506,598,762,896,1019,1967,2001,2511,3444,3984,4139,4167,4488,4979 2,0,8,9,10,2,4,3,7,7,6,4,5,6,0,8,9
2574 1 365,741,1050,1282,1429,2201,2300,2374,2500,2970,3345,3652,3695,3702,3904,3964,4057,4884 10,9,8,2,9,10,7,2,9,5,3,4,9,8,8,4,5,0
2575 0 1099,2408,3634,4817 3,4,7,7
2576 0 454,489,539,772,930,1547,3075,3630,3640,3667,3984,4096,4216,4374,4732 9,9,2,8,9,9,8,2,6,1,5,6,2,3,7
2577 0 14,507,630,1415,2102,2547 7,9,4,6,9,9
2578 0 50,171,875,879,1026,1166,2179,2816,3201,3453,3823,3876,4256 0,6,6,2,8,7,2,9,1,9,7,2,5
2579 0 138,342,1112,2108,2727,3179,3849,4868 1,10,2,0,6,1,6,9
2580 1 277,1232,1888,2018,2715,2776,4347,4455,4780 8,2,0,8,4,8,4,2,10
2581 0 372,824,1534,1891,1934,2249,2364,2426,2656,2798,2914,4107,4486,4623,4815,4978,4997 0,8,2,9,0,2,0,4,3,3,5,4,6,1,10,6,0
2582 1 72,111,1180,2230,2854,3274,3324,3456,3612,3786,4306 4,1,4,10,4,8,0,7,5,9,4
2583 0 400,587,610,871,944,970,2066,2153,2431,2559,3520,3698,3752,4266 8,8,2,3,1,3,7,6,6,9,3,4,5,4
2584 0 12,240,307,414,1275,1865,1939,2070,2115,2206,2229,2749,2998,3153,3482,4844,4876 0,0,9,7,5,3,7,8,0,9,8,3,1,7,6,5,2
2585 1 659,1003,1138,1998,2346,2749,2900,3406,3900,3958,4098,4136,4937,4951 6,0,2,3,3,3,9,4,6,6,7,5,7,0
2586 0 483,506,1037,1164,1184,1220,1896,2021,2092,2366,2385,2970,3209,3321,3736,4281,4339,4349,4586 4,9,3,10,4,2,5,2,4,9,1,5,2,9,6,0,5,4,5
2587 0 452,655,2201,2634,2649,2781,3496,3647,3815 0,1,10,2,8,3,7,3,3
2588 0 356,736,1034,1389,2047,2213,2488,2873,4434,4529,4606,4832 1,2,3,0,10,5,6,2,9,10,1,3
2589 1 13,94,1602,1728,1908,2004,2027,2211,2733,2797,3132,3335,3576,4629,4887 2,6,9,8,7,6,9,10,10,5,10,10,7,0,5
2590 0 270,526,950,1053,1079,1496,1509,1825,1857,2027,2375,2660,3218,3397,3414,3562,4015 7,2,0,2,0,7,1,1,4,9,2,1,9,2,9,5,0
2591 0 80,218,428,609,835,1026,1306,1537,1954,2216,2528,2912,3058,4677,4877 3,1,5,10,5,8,4,6,5,2,7,10,7,7,7
2592 1 80,591,661,670,1184,1743,1816,2154,2287,2706,2904,3013,3637,4284 3,4,8,9,4,2,10,6,5,8,9,4,4,4
2593 0 497,507,798,972,1739,2109,2470,3134,3382,3419,4117,4389 6,9,10,1,6,6,4,3,10,6,1,6
2594 0 104,513,523,606,664,917,1512,2217,2260,2476,2689,2953,3311,3373,3555,3613,3650,4195,4744,4871 8,8,3,10,7,6,4,5,6,8,4,6,10,7,8,8,2,7,4,1
2595 1 86,1224,1637,1658,1897,1933,2287,2412,2595,2644,2747,3389,3851,4382,4934 5,5,7,3,2,9,5,5,2,3,1,3,10,0,7
2596 1 937,1043,1271,1281,1390,1428,1749,2175,2265,2402,2706,2968,4402,4631,4960 6,4,9,9,0,7,7,10,5,5,8,8,6,8,6
2597 1 393,1504,2341,2573,3365,3738,4788 9,6,7,10,3,4,7
2598 1 204,711,739,940,1079,1850,1929,2033,2179,2203,2466,2555,2566,2643,2897,2916,3762,4090,4989 7,3,5,3,0,4,1,4,2,7,0,6,4,1,9,4,7,1,10
2599 0 404,2413,4184,4472 3,9,8,1
2600 1 104,1516,2186,2277,3260 8,8,10,10,8
2601 1 191,300,762,796,985,1147,1168,1616,1682,2154,3309,3388,3747,3994,4272,4318 5,8,2,10,8,5,1,2,4,6,3,7,3,0,1,6
2602 0 33,545,579,1086,1443,3013,3561,3795,4348 8,8,8,1,10,4,7,8,10
2603 0 543,646,1000,1459,2070,2701,3309,3980,4066,4378,4851,4951 7,10,3,2,8,10,3,9,1,10,9,0
2604 1 160,333,813,1321,1751,2376,2929,3195,3515,3700,4005,4101,4507,4989,4995 0,4,2,4,8,3,8,5,1,6,3,7,4,10,4
2605 0 415,1455,1619,1650,1873,2277,2294,2326,2441,3328,3795,3848,4248,4316,4601,4807 6,7,7,4,1,10,7,7,0,6,8,4,8,3,9,10
2606 0 4975 1
2607 0 832,1372,1443,1565,1952,2013,2060,2345,2493,3173,3245,4302 9,1,10,4,1,9,10,9,7,7,10,8
2608 0 761,810,1398,1407,1464,1467,2020,2099,2468,3350,4203 7,6,10,1,4,10,3,4,6,10,9
2609 0 382,635,648,2650,3491,3859,4449 5,3,6,1,8,1,1
2610 1 1197,2938 10,5
2611 0 116,281,464,517,691,1077,1380,1440,1765,1808,3522,3524,3603,3717,3725,4748,4803 5,6,0,4,1,2,10,5,10,10,0,10,10,3,8,9,3
2612 0 727,1038,1557,1704,1808,2344,2536,2771,3009,3158,3719,4117,4378 2,5,0,4,10,10,1,5,5,10,8,1,10
2613 1 163,245,627,980,1038,1078,1699,1783,2045,2369,2589,3053,3839,4039 8,7,9,2,5,1,10,8,1,4,0,4,7,0
2614 1 605,1040,1055,1172,1710,1835,2137,2938,3049,3656,3845,3909,4262,4359,4662,4836 10,8,0,6,8,10,7,5,7,8,10,8,2,10,4,8
2615 1 44,598,1011,1095,1790,2086,2724,2856,3624 6,10,0,3,6,9,2,4,0
2616 0 317,1023,1362,3695,3796,4994 7,6,10,9,8,9
2617 0 44,473,548,648,1334,1501,1691,1740,1785,1794,1855,2325,2553,2601,3782,4159,4719,4929,4932 6,2,3,6,3,6,2,2,5,7,6,9,3,4,8,6,8,8,1
2618 0 488,1358,1501,1793,1863,2296,2781,2901,2946,3044,3428,4216,4732,4847 7,8,6,7,4,0,3,9,7,6,1,2,7,7
2619 1 240,462,492,718,1243,1714,2151,2318,3500,4800 0,9,7,0,7,4,9,9,7,5
2620 1 752,906,934,1488,1900,1941,2156,3036,3148,3399,3864,4778 10,2,9,0,1,9,6,2,10,5,1,7
2621 1 599,1955,2089,2424,3222,3533,3731 6,4,7,10,5,2,8
2622 0 304,1079,1293,1377,1439,2396,2610,2658,2923,3019,3096,3203,3285,3350,4109,4140,4264,4276,4555,4941 3,0,6,4,3,2,7,9,1,1,0,2,3,10,10,7,9,2,9,9
2623 1 453,789,863,1091,2110,2923,2945,3062,3407,3735,4452,4784,4914 1,0,0,1,3,1,10,10,4,2,1,7,10
2624 1 181,529,816,1076,1320,1647,2470,2925,3360,3404,3713,3822,4243,4784,4793 2,5,7,5,6,6,4,4,0,1,8,3,4,7,8
2625 1 12,4578 0,3
2626 0 49,1117,1894,2143,2220,2805,3392,4464,4932 0,0,0,10,6,1,6,1,1
2627 1 1099,1325,1499,2331,2606,2827,3326,3655,3911,3935,4292,4367,4597 3,0,5,0,3,7,9,2,1,2,9,10,4
2628 0 435,560,998,1290,1477,1545,3047,3329,3429,3680,4103,4449,4527,4552,4767 3,0,8,4,6,2,1,8,7,8,10,1,9,8,2
2629 0 998,1053,1347,1351,1679,1818,1870,1934,2592,2883,3003,3176,4099,4366,4953 8,2,0,7,10,9,5,0,0,4,9,2,8,3,10
2630 1 102,771,823,949,1165,1545,1810,2602,2670,2710,2756,3556,3926,3937,4402,4410,4493,4545,4800,4926 8,2,0,5,2,2,1,6,8,5,8,3,10,2,6,1,8,3,5,2
2631 0 577,844,1091,1414,1716,1931,2050 4,4,1,7,0,10,7
2632 0 822,1219,4645,4675 10,1,2,9
2633 0 12,564,742,1180,1222,1575,1922,2087,2456,2475,2759,2781,3163,3394,3475,3506,3651,3971 0,8,0,4,1,1,10,1,4,6,5,3,1,6,10,8,10,2
2634 1 3453 9
2635 0 119,790,1360,3151,3329,3352,3412,4247,4835 8,3,2,2,8,5,9,10,7
2636 1 111,190,573,1815,2001,2165,2266,2775,2785,2863,3056,3405,3811,3923,4348,4392 1,7,4,0,7,6,6,10,8,2,6,0,0,9,10,5
2637 0 332,1267,1509,1629,1725,1771,1774,1838,2653,3207,3246,3323,3482,3769,3946,4451,4555,4618,4946 5,7,1,2,2,10,9,9,1,8,0,4,6,9,6,3,9,7,5
2638 1 60,231,257,263,3291 6,4,0,10,1
2639 0 650,1406,2681,2784,4406,4449 2,1,3,3,4,1
2640 1 1306,1681,2389,2946,3244,3247,3506,3868,3916 4,5,0,7,1,5,8,2,3
2641 0 2300,3004,4499 7,8,7
2642 0 67,425,1199,2127,4106 10,6,1,7,9
2643 1 314,407,802,946,1061,1145,1154,1259,1948,2032,2083,3506,3909,4374,4837 8,9,0,10,6,1,5,10,1,10,0,8,8,3,4
2644 0 559,945,1403,1867,2506,2849,3041,3998,4042,4103,4279,4702 6,6,3,0,8,8,4,0,6,10,4,4
2645 0 1054,1423,1733,1888,2708,4627,4924 10,8,9,0,6,3,4
2646 0 374,520,795,1206,3300,4328 8,7,10,5,8,4
2647 0 85,286,513,734,1265,1437,1506,1695,2248,2275,2590,2875,2943,3116,3703,3731,4272,4879 9,0,8,8,9,5,4,10,2,5,8,2,10,2,2,8,1,10
2648 1 382,2145,3731 5,8,8
2649 1 1041,1095,2049,2906,4327,4603,4828,4899 6,3,9,8,9,2,0,4
2650 1 1764,2967 2,7
2651 1 853,1522,1788,2235,2537,2785,3055,3365,3496,3759,4024,4390,4470,4677,4948,4962,4992 9,2,4,4,2,8,8,3,7,1,3,6,5,7,7,10,8
2652 0 1189,1505,1656,1864,2546,2963,3173,3248,3557,4005,4265,4534,4625 8,1,0,6,1,8,7,5,9,3,5,9,0
2653 1 416,605,1314,1897,2349,2350,2395,2857,2992,3024,3126,3131,3145,3221,3436,3497,3597,3962,4229,4392 7,10,8,2,6,7,1,7,8,3,1,6,6,7,7,8,2,9,0,5
2654 0 493,567,1199,1400,1589,1647,1719,1729,1877,3128,3680,3908,4217,4226,4362,4383,4524,4777,4876 0,5,1,8,0,6,7,1,2,6,8,10,4,10,10,3,4,5,2
2655 0 230,459,1682,1729,1844,2438,2818,2850,2991,3178,3202,3962,3968,4082,4499,4767 1,0,4,1,7,10,10,8,9,9,6,9,1,9,7,2
2656 1 32,204,383,761,888,1350,1946,1960,2276,2464,2878,3051,3859,4390,4481,4775 2,7,10,7,8,3,2,0,3,8,10,5,1,6,6,6
2657 1 270,870,1729,2187,2579,3421,3497,3762,4187,4691 7,6,1,7,6,4,8,7,5,6
2658 0 191,204,389,419,845,869,1762,2157,2279,2384,3298,4065,4597 5,7,8,5,5,10,3,4,8,3,10,6,4
2659 0 54,1439,2794,2888,3906,4145,4483,4583 4,3,7,7,5,4,2,1
2660 0 118,620,1597,2248,2413,2982,3826,4603 0,6,7,2,9,8,9,2
2661 1 6,204,416,1108,1412,2560,3396,3467,4055,4403,4420,4686 10,7,7,3,1,0,5,5,2,5,5,10
2662 0 100,231,620,956,1301,1304,1747,1839,1896,2238,2243,2279,2397,3317,3508,3537,4192,4338,4384 10,4,6,8,5,5,9,6,5,9,6,8,6,3,2,10,7,2,0
2663 1 481,658,857,2615,2731,2737,2936,3339,3624,3771,3922,4874 7,3,9,7,0,9,6,1,0,3,0,7
2664 1 815,830,1062,1825,2281,2431,2618,4845 8,10,4,1,2,6,1,5
2665 0 14,41,245,486,497,696,726,847,1157,2263,3470,3476,3548,3552 7,4,7,10,6,10,7,4,8,10,2,6,10,4
2666 0 648,740,780,932,1016,1547,1728,2799,3456,4052,4654,4950 6,7,2,5,3,9,8,1,7,8,1,8
2667 1 197,936,1125,1237,1473,2075,2178,2229,2767,2800,3023,3329,3587,3739,3760,3939 10,3,7,5,3,4,10,8,2,7,0,8,0,0,5,3
2668 0 799,967,994,1159,1372,2141,2930,3134,3544,4187,4768,4909 4,9,1,10,1,1,8,3,3,5,8,7
2669 0 318,1735,1965,2643,2771,3068,3814,4313,4486,4623 2,6,6,1,5,0,9,0,6,1
2670 0 269 5
2671 1 104,218,916,1171,1604,1922,1976,2480,3030,3516,3861 8,1,6,3,6,10,6,8,0,4,1
2672 1 806,957,1043,1102,1350,1472,2075,2085,2424,3189,3629,3835,4327,4413,4608,4616,4658 10,9,4,10,3,10,4,9,10,1,3,1,9,5,3,6,0
2673 1 3326,3503 9,8
2674 1 134,353,434,698,1162,1276,1332,1496,2169,3151,3239,3278,3627,3737,4075 5,0,6,7,8,5,7,7,5,2,8,5,10,8,3
2675 0 3733,4012 8,5
2676 0 397,596,1446,1969,2073,2633,2873,2989,3664,4004,4021,4406,4419,4717,4734 2,9,9,3,2,10,2,9,10,1,0,4,9,7,6
2677 1 368,796,976,1009,1025,1312,2246,2523,2575,2833,2899,2991,3287,3649,4239,4448,4544,4609,4705,4876 9,10,0,2,4,9,10,4,9,6,6,9,1,9,1,8,0,9,0,2
2678 0 187,971,1587,1885,4199,4873,4932 8,8,3,0,8,2,1
2679 1 33,2526,2760,4244,4445 8,3,5,0,0
2680 0 1068,2165,2638,3196,3593 9,6,1,6,9
2681 0 435,449,1028,1057,1336,1716,2786,2881,2949,3335,3623,3637,3795,3820,3984,4214,4863 3,3,4,0,10,0,4,1,5,10,8,4,8,0,5,9,2
2682 1 447,617,909,1026,1069,1453,1974,2047,2090,2317,2944,3120,3217,3770,3902,3978,3989,4210,4777 10,5,1,8,5,0,1,10,7,9,9,10,0,10,2,1,3,9,5
2683 0 749,889,1219,1501,2187,2206,2243,3309,3898,4683 8,0,1,6,7,9,6,3,8,7
2684 0 39,232,327,1193,1584,1744,1951,2186,2679,3750,4328,4687 3,1,2,10,7,2,5,10,6,3,4,3
2685 0 287,460,760,941,1352,1916,2054,3080,3097,3391,3466,3813,4132,4413,4479 10,3,4,9,3,1,5,8,7,7,10,0,4,5,3
2686 1 221,302,440,513,694,875,891,1698,2019,2171,3954,4132,4301,4837,4855 10,5,8,8,3,6,2,6,1,7,1,4,5,4,6
2687 1 634,1279,1853,1956,2225,2548,3079,3682,3701,4619,4680 3,1,0,0,1,5,5,5,7,9,5
2688 1 2062,3482 1,6
2689 0 552,845,1213,1417,1625,1699,2428,2743,3291,3471,3482,4027,4100,4231,4644 7,5,8,6,6,10,9,2,1,6,6,0,10,9,9
2690 1 7,910,944,1070,1370,1658,1762,2074,2735,3205,3614,3629,3819 1,3,1,6,9,3,3,3,0,1,3,3,5
2691 0 157,790,2298,3197,4610 0,3,4,9,3
2692 1 2033,4016 4,4
2693 0 1306 4
2694 0 23,495,623,1165,1202,1624,1873,4688 4,8,7,2,3,2,1,6
2695 1 320,1242,1587,2528,3215,3307,3335,4397,4966 8,5,3,7,3,1,10,3,3
2696 0 3617,3636 7,3
2697 1 262,3270,3341,4994 4,9,6,9
2698 0 3,2765,4271 8,5,4
2699 1 212,225,1562,1738,2342 5,1,3,6,7
2700 1 157 0
2701 0 137,298,344,649,1538,1882,1891,2464,2561,2905,3332,3991,4544 3,2,5,5,8,3,9,8,2,0,10,2,0
2702 0 2271,3095,3199,3331,3956,4290,4329 1,0,6,2,10,9,10
2703 0 569,954,1476,1700,1949,2582,3059,3540,3897,4957 3,1,2,9,9,1,6,8,6,4
2704 0 870,1197,1766,1884,2103,2289,2367,2767,3163,3249,3359,3506,3900,3928,4211,4240,4409,4631 6,10,5,6,3,5,5,2,1,4,9,8,6,10,4,1,5,8
2705 0 659,1512,1694,1715,2828,3002,3386,3546,3594,4150,4158,4422,4543,4866 6,4,1,4,4,5,8,2,3,2,8,8,1,0
2706 0 5,740,1497,1796,1939,2149,2331,3144,3258,3295,3471,4011,4417,4577,4891 3,7,10,7,7,8,0,5,5,4,6,2,3,0,10
2707 0 67,802,843,922,1060,1069,1537,1876,2089,2185,3087,3107,3265,3939 10,0,10,3,6,5,6,0,7,8,1,10,1,3
2708 1 21,1146,1404,1674,1692,1899,2061,2300,2441,2733,4610 10,3,5,5,10,9,6,7,0,10,3
2709 0 2979,3807,3873,3888,4198,4655 1,10,1,1,2,7
2710 0 967 9
2711 0 640,865,1575,2001,2204,2942,4051 7,7,1,7,8,8,4
2712 1 104,378,647,915,1455,2326,2650,3457,4778 8,2,8,1,7,7,1,8,7
2713 0 145,1239,1989,2056,2431,2908,3030,3195,3819,4140,4436 10,7,4,5,6,0,0,5,5,7,5
2714 1 945,1295,2072,2311,2780,2790,3154,3896,4242 6,9,8,5,9,3,0,5,8
2715 0 272,705,1374,2439,2744,3604 6,0,5,7,3,6
2716 1 860,950,1306,1580,4350 6,0,4,6,1
