

0 0 11403,19938 1,6
10671 1 1185,1409,2363,4539,8913,9556,10341,12332,14812,15069,15918,17856,18426,18879,19169 4,0,2,8,9,0,2,3,8,5,7,3,6,2,9
10672 0 274,1795,3329,5830,5865,7711,15381,16875,17098,19948 4,7,9,2,3,4,4,2,2,0
10673 0 9974,19817 9,2
10674 0 313,771,917,2553,5517,8905,9657,11259,11669,12528,14420,15342,15926,16607,17692 6,8,2,0,9,0,6,8,5,10,10,8,0,4,4
10675 1 345,600,3343,3652,5473,10099,10864,12620,13356,13458,13885,14073,14343,14461,16594,17698,19565 10,8,10,6,7,1,1,5,2,7,3,10,1,9,2,2,2
10676 1 1356,3155,7096,12397,14774,16577,17995,18122 8,9,2,3,4,0,7,7
10677 1 56,1905,3384,3806,4475,8209,10599,11655,12641,15376,17666,18359 2,3,10,4,7,6,7,4,7,1,4,0
10678 1 2721,3247,3251,3353,4010,4660,6180,6812,7495,8255,9251,10473,11353,12625,12989,13266,16336,17692,19125,19966 5,2,1,2,0,6,7,6,3,10,7,3,9,4,6,7,5,4,0,7
10679 1 6808,13029,14571,14728 6,3,6,9
10680 0 144,306,1799,1810,3219,3581,4027,5406,8060,12139,13686,14736,14856,15490,15910,16206,16406,17583,18318,19463 6,10,6,0,8,2,3,1,7,1,5,5,3,3,1,8,8,3,7,3
10681 0 442,5435,11327,15541,17604 5,9,2,7,8
10682 0 898,3371,5665,7260,10352,11163,15091,19066 0,4,2,4,0,6,1,5
10683 1 1275,2232,2427,2431,4933,5574,6360,9981,10555,15920 4,1,4,3,5,3,1,1,3,9
10684 1 1230,3114,4483,5822,8173,12833,16657,16669,19862 8,1,7,5,4,5,7,7,10
10685 0 8054,8473,10532,12266,14113,18089,18224 2,10,0,6,8,1,0
10686 1 10846,19632 2,2
10687 0 6165 6
10688 0 1416,1531,3660,4082,5393,5467,9182,11228,12173,12313,13394,14128,15563,18846,19007,19524,19661,19869 1,7,2,9,8,8,5,4,10,8,1,2,3,7,1,0,10,5
10689 1 1602,2431,6498,7138,7319,7957,8993,11159,11901,12429,15018,17349 6,3,2,2,0,9,7,5,9,0,8,0
10690 0 4848,5483,5973,6913,8574,10648,10853,11088,11103,12225,12406,13215,14309,17612,19236,19890 0,5,3,6,8,5,4,9,1,4,3,2,5,1,4,1
10691 0 3232,3250,3523,8019,9418,10920,12092,15098 9,1,8,10,7,2,8,5
10692 1 2070,2508,3514,3821,4379,5746,6573,8585,8936,10100,10268,10875,11031,11377,11581,14002,19384 0,2,4,3,4,0,1,2,10,6,2,6,5,10,2,7,0
10693 0 546,1202,1231,1545,1642,2725,3054,3222,3456,4522,5309,5912,6990,7606,12539,16205 5,9,7,0,10,10,7,8,0,8,8,10,8,0,9,6
10694 1 1702,7256,12274,12372,13095,15780,18014,19297 6,3,6,3,6,9,1,7
10695 0 2605,4204,5074,5881,9790,10974,11182,14759,17356,19927 2,10,7,1,4,8,9,3,8,7
10696 0 1400,3267,3569,4917,5447,5890,6705,6853,8808,9642,9747,10505,11011,11526,13042,13525,16025,17031 3,4,6,10,1,6,3,0,2,3,3,10,3,5,0,0,10,4
10697 0 539,7978,15372 5,8,3
10698 0 1653,2316,4430,7815,9164,12976,15143,18668 5,5,10,9,2,0,10,6
10699 1 676,2453,5566,8401,8652,11727,13083,15419,15837,16724,16913,17451,18435 0,1,0,5,9,3,0,8,3,4,7,5,7
10700 0 1416,5577,12339,18564,18702 1,0,0,4,8
10701 1 1270,4086,5037,7863,8562,11193,14584,15052,17240,19150 7,6,9,5,10,1,10,9,0,5
10702 0 3270,5046,5117,6546,6764,7555,9999,12388,14333 4,5,10,1,9,4,6,5,10
10703 0 20,114,2912,8830,12953,13746,14147,14875,15310,17233,17236,17382,19888 10,3,6,7,6,2,1,8,4,8,3,10,5
10704 0 518,1101,2428,4258,4452,4915,6656,7362,9159,10237,10688,10776,16392,16510,18187 9,2,3,4,4,6,4,3,6,8,1,7,3,7,10
10705 1 3885,3908,5970,6433,7511,10398,10484,13689,13973,16058,16620,17931,18238,19445 0,8,1,0,0,7,5,10,7,5,8,2,7,3
10706 1 1909,7014,9028,10264,11658,14401 7,9,7,5,0,2
10707 0 763,4133,10209,12548,14371,18685 5,8,6,8,8,1
10708 1 8932 8
10709 1 4037,5363,8709 9,6,10
10710 1 179,1215,1614,2371,4190,5776,5955,8177,9327,11948,12441,15842,19079 9,2,9,8,8,7,9,6,9,8,7,8,9
10711 0 1421,2412,2623,3976,4993,5236,5868,6059,7320,8015,11113,12767,13372,13648,13885,16653,18151,19153 2,10,6,3,7,0,8,8,7,7,2,1,0,2,3,7,3,4
10712 0 1064,1100,2445,4379,6551,7884,8370,8641,8841,9222,9350,16071,17805,18822 1,2,1,4,3,7,2,10,6,5,3,4,10,8
10713 0 1035,2673,2986,4932,5194,7465,7858,8301,9418,10230,10853,11769,12589,13651 6,9,3,4,9,1,9,2,7,2,4,8,4,2
10714 0 4316,6267,16555,16562 4,8,7,5
10715 1 205,595,1661,8691,11542,18288,18715,19924 6,9,0,7,10,5,0,2
10716 0 193,878,931,1635,2116,2281,2904,3427,4163,8542,10492,12903,13007,13670,14704,16223,18054,18684,19537,19949 7,4,7,9,9,9,6,8,2,3,3,8,6,8,4,7,7,8,6,7
10717 1 872,904,6689,7429,7785,8422,8441,9175,9933,11582,11814,13629,13653,14797,14900,15764,15930,16121,16239 3,10,8,9,10,6,2,0,8,5,6,10,5,10,9,0,10,3,1
10718 0 2496,10677,12509,12528,18532 0,10,6,10,7
10719 0 1852,3943,4943,6291,6495,7294,9528,13737,15990,16642,18709 0,10,4,4,5,3,7,1,7,7,6
10720 0 1625,2390,3026,3207,5004,5082,6005,6453,7970,9222,9347,10615,12983,13074,16405,16542,17160 0,4,2,1,2,7,4,4,0,5,10,2,9,10,2,8,7
10721 0 87,1050,1203,1299,2626,3720,5510,5982,7752,9543,9719,13214,14326,14948,15484,16395,18642 7,0,1,4,7,8,9,5,2,9,8,5,9,8,8,10,10
10722 0 548,675,2967,7373,8366,9585,10219,10908,11206,11538,11811,12569,13631,13772,16367,18039 4,10,2,9,7,5,3,3,8,7,7,6,5,9,3,4
10723 1 8473 10
10724 1 19704 6
10725 0 2750,5180,7752,12000 8,10,2,1
10726 1 5301,6162,9141,9283,12216,13919,18145,19097 2,3,2,2,10,7,6,9
10727 1 98,3962,6312,13898,15012,15983,16426,17018,17145,17450,17896,18468,19088 10,0,1,9,7,1,6,9,7,1,6,2,8
10728 0 13355,14772,18156,18911 3,0,7,9
10729 1 820,1609,1702,2652,3300,5463,7708,9121,10328,14672,15816,18005,18246 10,5,6,6,0,8,1,6,1,9,1,0,10
10730 1 2381,3088,3402,6157,8231,8978,12791,15870,17403 1,9,5,6,3,2,5,9,5
10731 0 609,967,2044,2744,4097,5127,5968,6347,6775,7425,8877,10107,10169,11795,12195,13213,14241,18062,19290 6,4,10,7,3,3,4,1,5,6,1,7,8,8,3,6,3,9,0
10732 0 3221,15720 4,7
10733 0 1705,8400,9918,10658,13458,14143,15677,15968 0,6,10,8,7,3,3,10
10734 0 1526,3271,4411,5084,5612,5731,6448,6804,7271,7344,7956,9382,11713,11741,12633,18182,18734,19327,19426 5,3,8,5,4,6,5,9,7,8,3,5,2,0,0,4,1,7,9
10735 1 6702,7327,9563,12727,15226,17699,19746 0,4,4,4,4,1,2
10736 1 450,3631,5048,5744,9966,13251,15521,19025 7,7,0,9,9,0,4,6
10737 1 3929,4406,12335,15507,17552,18331 9,6,4,4,3,2
10738 1 926,3588,6215,8396,8675,9288,9385,11470,14120,15373,16293,17416,17495,19697 9,3,7,5,10,0,8,5,9,1,0,10,6,0
10739 0 779,1591,2615,5321,9220,9511,14315,15484,19282 1,1,3,10,2,5,9,8,3
10740 1 1878,4042,5047,6746,7593,8512,12044,14612,15981,17590,17607,18302,18493,18852 7,8,4,6,3,1,1,3,4,5,4,6,4,4
10741 0 894,3329,5453,6580,7184,8318,9193,9827,9831,9926,10228,10939,11691,12035,12592,13108,14650,15558,16076,19589 0,9,8,1,9,6,6,6,7,4,3,4,4,3,9,8,8,4,5,4
10742 0 6566 5
10743 1 2104,5766,7876,9370,10593,15979 9,5,4,1,10,2
10744 0 1306,3379,3520,4083,4844,5389,8182,8569,11188,12764,13003,13644,14666,14723,16965,17438,18773,19717,19933,19979 0,2,2,4,1,10,2,2,6,5,8,0,2,5,7,8,7,3,4,10
10745 1 2927,5386,6537,8489,8813,11783,13523 2,0,0,2,8,3,0
10746 1 94,296,2217,2384,6674,10466,10750,14317 6,8,6,1,2,3,3,4
10747 1 121,2862,4286,4524,5196,6725,7336,7914,8153,11930,12151,12193,13183,13744,14541,14962,15296,15370,15459,19856 0,3,9,1,2,0,8,5,0,6,4,4,7,1,10,5,6,9,4,4
10748 1 154,432,1566,1682,1714,3716,5303,6394,6427,7357,8245,8294,8992,11152,11580,13036,15937,16968,17174,19788 10,9,2,9,4,4,7,0,7,3,4,0,2,1,1,10,1,9,10,2
10749 1 75,394,935,2353,2369,3301,5248,7116,8267,11915,12730,13297,13894,14061,15863,16113,16130,17112 4,8,4,2,1,8,6,8,2,2,4,3,0,0,4,7,2,4
10750 0 1522,2415,5803,7142,7386,8740,10119,10752,11152,12577,15795,17142,18656,19842 1,5,2,1,3,9,7,3,1,4,3,6,6,9
10751 0 611,2162,6022,6556,7421,9116,10416,11469,11533,13772,13805,14243,15825,15903,16315,16405,17526,18310 9,3,2,1,6,4,3,7,4,9,10,4,6,0,8,2,8,7
10752 0 126,1585,1820,2580,3377,6151,7465,7668,7761,12147,13227,14955,15943,16416,17010,17948,18424,19101,19979 6,3,4,9,0,5,1,9,3,1,9,2,8,0,3,8,1,1,10
10753 1 2208,3628,5514,6611,8426,9566,9616,11807,14849,15226,15927,16184,17204,17544,17621,18624,18765,19870 2,3,4,2,0,10,1,0,2,4,9,2,1,3,8,2,7,8
10754 0 1329,1442,2610,4769,5854,6606,7809,8281,8967,9341,11413,13749,14031,14120,16335,17946,18904,19428 9,3,10,9,4,7,7,6,10,5,3,3,7,9,7,1,10,4
10755 0 824,19327 1,7
10756 1 462,985,2817,3778,4412,4688,5102,7010,9839,10122,10262,14859,14937,18078 6,0,7,2,8,0,1,0,2,4,10,6,0,10
10757 1 2470,8214,11229,12109,18668,18679 9,7,0,5,6,10
10758 0 1534,2017,4345,5846,6052,8477,8875,10001,11641,13604,15504,18032,18474 6,4,4,2,0,9,7,3,5,1,5,1,1
10759 1 9835,10831,16310 7,3,3
10760 1 1200,1927,5806,7624,8617,9868,15824,17661 5,8,10,1,0,0,9,6
10761 1 1863,2072,3946,6180,6620,7919,8415,8465,8591,8900,9911,10243,12186,13034,13092,16473,16613,16926,17627,18479 4,4,7,7,0,10,8,8,6,9,6,1,6,5,4,6,2,6,7,6
10762 1 1424,1964,3774,5464,7850,8133,14412 0,10,0,8,3,7,10
10763 0 3609,4145,4318,8992,10507,10743,11390,14204,15797 0,10,8,2,8,9,0,9,1
10764 0 5651,7387,9732,10457,14310,15501 5,5,10,2,2,4
10765 0 2412,3382,3649,3675,4225,5610,6210,6422,6710,9501,9962,10120,11601,13327,14125,16646,17157,17594,19101 10,4,6,6,0,10,8,8,2,9,6,4,3,8,0,0,6,6,1
10766 0 6340,6884,9585,13620,16003 9,10,5,6,6
10767 0 43,765,944,1758,2045,2732,3432,3455,6675,8998,9490,9517,10041,11143,11956,14607,17420,17889,18870,19389 8,2,8,1,4,10,3,0,5,6,7,8,5,7,3,7,9,9,5,9
10768 1 251,510,2611,4735,5688,6636,8950,11335,17690,18676,18927 10,6,4,0,10,8,8,7,5,6,7
10769 1 1153,3946,4000,4076,5628,6569,7388,7489,8393,9335,9462,9925,10551,11379,11424,12378,13506,14434,15525,15968 6,7,2,6,10,2,9,5,7,2,5,6,5,5,8,10,7,0,3,10
10770 0 155,535,6785,7406,7533,9936,10262,11013,11056,11970,12814,13902,14014,14968,15183,16576,17644,18820,19339,19447 1,6,4,7,10,7,10,6,9,4,6,4,3,7,10,3,3,6,1,7
10771 0 99,2739,2840,3834,5777,7581,7680,7880,8590,9234,9915,10340,11626,13234,15062,16830,17108 7,5,10,9,8,5,0,8,7,1,9,10,9,10,10,7,8
10772 0 1902,3354,3570,6395,9703,10582,10645,10803,11053,13006,13201,14600,15965,16759,16896,17597,18448 1,7,0,9,3,6,5,7,3,4,3,7,5,4,10,5,6
10773 1 735,3295,3544,4690,10474,15364,16577,17000,18720,19273,19318,19415,19813 5,7,6,6,2,4,0,4,5,7,9,2,8
10774 0 3981,15983,19263,19937 5,1,1,0
10775 1 1874,2594,4299,5199,10513,11772,12911,13553 1,8,1,5,8,9,2,6
10776 1 2144,5190,5333,7826,8885,10704,16998 0,0,8,1,5,8,9
10777 0 1867,5558,7712,8804,9621,9904,10365,10412,11075,11780,12550,15370,15506,15778,16227,17356,17448,17732,18808 0,2,6,9,4,7,4,0,6,1,7,9,10,9,0,8,4,4,7
10778 0 927,2812,3672,4793,5123,6251,6584,7962,8042,8337,8896,9514,9694,10356,10676,11226,15896,16021,19892 8,2,7,7,10,8,0,3,5,8,0,4,6,9,3,5,0,3,5
10779 1 3614,3882,11138,14212 4,1,4,7
10780 1 1673,4027,4448,6013,12023,12086,12760,13640,16182,16722,17213 3,3,5,10,5,0,0,10,2,10,6
10781 0 1071,3902,9745,10320,12964,15046 3,4,8,5,3,1
10782 1 457,1467,1858,2148,2585,6926,8895,11908,12116,18823,19435 9,7,1,6,4,8,2,5,9,4,9
10783 1 590,3212,3421,3437,4733,5275,5382,6115,7347,7663,8218,9378,11068,11746,15537,16267,18086 7,8,4,1,8,5,2,3,2,3,4,6,2,1,8,8,0
10784 0 621,736,11282,11738,12185,13179,16303,17633,17928,19052 4,2,9,10,10,4,4,9,0,7
10785 0 1143,1684,2342,2910,3485,3626,4430,4885,6486,6591,7849,10273,11903,12326,13972,15366,16508,17794,18282,18386 9,9,2,0,0,1,10,5,1,10,8,7,6,3,5,10,1,8,8,1
10786 0 399,1932,5491,5905,5910,7537,8073,8943,11165,11745,12051,12714,17977,18743 5,3,3,7,6,4,7,8,1,10,6,3,4,5
10787 1 1674,1868,2773,3039,5140,6528,10842,10891,13682,14277,16759,18171,18822 5,5,1,9,2,10,5,2,8,9,4,1,8
10788 0 16,5302,15966 6,6,0
10789 0 2881,6771,10136,10310,13545,14954,15530,17248,18363 1,10,4,10,6,10,0,1,6
10790 0 3792,8947,17105 2,8,3
10791 0 40,9780,15780,19446 4,7,9,10
10792 0 1836,2698,3064,5669,6970,11636,14585,14868,14982,15107,16756,18373,18385,19294,19738 0,7,2,7,8,3,6,8,7,4,10,3,9,5,8
10793 0 475,1756,3133,4885,10794,12176,13785 8,10,5,5,3,8,5
10794 1 775,2367,4206,5336,6814,8387,8537,11557,12602,15564,17339,17743 3,10,2,7,4,5,5,9,7,4,1,2
10795 1 3120,15074,15443,18443 5,8,7,8
10796 0 1787,1912,3703,4509,4959,5844,5976,9168,10237,10282,18678,19631 7,10,5,10,3,9,9,2,8,10,0,3
10797 1 17093 6
10798 1 11198,16014,16602 1,6,9
10799 0 1396,8906,9000,12695 9,6,3,4
10800 1 192,759,912,1142,4201,6782,7870,8368,9225,9556,9732,11178,12765,17267,17494,18420,19344,19955 7,1,7,1,6,7,4,2,9,0,10,6,2,5,2,7,8,8
10801 0 2248,4456,7155,8766,14448,14957,18309 3,7,7,1,6,1,10
10802 0 1765,4883,8844,9201,9289,15387,17120,18087,18594,19479,19712,19865 9,2,1,0,6,8,0,6,10,0,3,4
10803 1 2605,5938,8888,10170,10438,10457,12303,13160,14316,14452,15081,16665 2,10,0,8,9,2,7,0,7,8,10,7
10804 0 933,4654,4676,5285,9651,9711,11611,14342,14705,15990,16275,19657,19876,19988 1,9,9,5,8,4,10,0,6,7,5,4,0,9
10805 1 479,1158,1410,1926,4181,4992,6826,8584,10799,11664,12332,14746,14917,15074,15371,17521,18224,18458,19118,19315 7,1,5,5,6,2,1,0,7,1,3,2,0,8,6,5,0,8,2,3
10806 0 1846,2923,9890,11627 7,2,6,7
10807 1 1034,16531 9,6
10808 0 8909,15005,16032,19015,19028,19088 4,8,3,0,8,8
10809 0 4053,4474,6900,8589,8956,10194,10610,14666,14754,14932,15092,19610 10,1,10,9,10,8,2,2,2,4,0,7
10810 0 538,5553,6213,7034,9357,11386,16706,17917,18519,19161,19369 2,10,9,2,3,8,4,4,10,7,3
10811 1 14,114,2474,4299,4709,5397,5639,5724,6081,6423,7757,10158,11232,12409,13694,15126,15607,18740 8,3,9,1,1,8,4,2,9,4,9,4,4,5,6,1,1,4
10812 1 4936,6057,6755,8015,9269,14931,16381,18159,19506 8,10,8,7,6,7,8,5,2
10813 0 1655,2732,3283,3962,4321,6073,6184,7256,8081,18094 1,10,4,0,3,0,0,3,8,5
10814 0 330,807,3159,5102,5370,6815,7378,9144,9623,9638,10344,15486,16141,18697 9,7,4,1,0,8,8,3,5,7,9,7,6,6
10815 1 1168,2567,3038,9719,10664,12327,13326,14192,15652,19807,19912 2,3,8,8,7,2,5,8,7,5,2
10816 0 2575,5068,5857,7273,9769,11595,11833,12139,12991,15892,17099 4,10,8,10,10,0,10,1,4,10,4
10817 0 85,255,1574,3295,4122,8030,8367,9020,9325,9823,10898,12409,12561,12596,13124,13442,15793,17591 6,0,7,7,5,6,0,10,5,0,6,5,4,2,3,6,10,8
10818 0 1193 6
10819 1 9938,11861,19305 7,8,10
10820 1 362,4835,5816,9846,11631,12229,13072,14670,15380,17100,17794,19207 1,1,9,8,3,3,10,3,7,0,8,7
10821 0 1028,1713,3949,11470,16527 7,0,8,5,4
10822 0 402,1864,1961,2502,2866,3928,4526,5133,6664,10061,10311,11364,12555,13095,13276,18852,19432,19950 5,7,2,0,8,4,1,7,5,1,10,9,10,6,1,4,0,7
10823 0 727,2611,3146,4364,5498,6143,7837,10142,14801,17117,18571,18992 1,4,8,3,9,10,5,1,5,3,5,5
10824 1 564,700,1659,3486,5413,5835,7596,8579,9287,9426,10911,12427,14514,15463,17962,18407,19385,19847 7,6,3,9,4,2,10,3,10,9,7,3,2,2,4,2,1,0
10825 0 1172,1394,1485,5555,6940,9326,11327,11569,17090,17246,19039,19778 10,3,2,10,10,7,2,10,8,6,10,6
10826 1 935,1021,9651,14072,15141,16177,17223,18092 4,7,8,5,9,8,6,9
10827 1 1978,2291,2426,5559,10863,17090,18903,19899 7,10,1,4,0,8,9,7
10828 0 879,2393,5441,7058,10756,11090,11386 3,8,9,3,0,4,8
10829 1 999,1785,2233,2385,3043,3839,4474,6703,6955,7178,8188,8636,8760,8837,9776,10755,14023,16799,17300,18696 4,8,3,1,9,0,1,2,1,10,9,8,6,10,5,3,2,2,1,10
10830 1 160,1631,1925,3050,3250,5387,7465,9963,10110,11473,16793,17755,18182 5,7,7,10,1,3,1,2,7,4,8,0,4
10831 1 19518 0
10832 0 1096,1695,1852,3981,4544,5096,7341,7817,10112,10349,11823,13639,18032,19309,19361,19612 8,9,0,5,8,4,6,0,0,0,5,9,1,1,6,7
10833 1 2519,3664,4139,4319,5472,6737,8485,9182,10928,12374,15315,17147,18967,19926 2,6,6,9,2,3,6,5,7,2,5,2,8,1
10834 0 927,2269,3837,6044,7665,12088,13328,15102,15894,16571,17942,19361 8,4,2,0,3,3,7,0,7,3,1,6
10835 1 168,2515,4141,5287,6015,7060,7983,8248,9231,10683,13549,13567,15653,19046,19092 6,1,9,5,6,3,1,9,9,2,8,9,1,8,10
10836 0 2716,2939,6375,11380,11769,13872,16191,17840,19827 5,0,7,1,8,7,5,10,3
10837 1 4155,5482,5664,5876,7016,7544,8060,8560,9033,9093,9248,10009,10114,10234,10372,12768,14410,15135,15939,15968 1,4,1,10,1,8,7,0,3,10,5,1,1,9,2,2,8,10,4,10
10838 0 2879,2990,3684,3747,4413,5279,5364,10703,13424,14346,17039,17087,17449,19489,19734,19864 6,3,9,7,6,4,5,9,1,4,0,2,8,10,2,5
10839 0 1179,2045,2123,2348,2649,4016,5773,6666,7043,8513,8941,9612,10593,11281,12651,14504,17573,18316 2,4,9,5,9,3,2,5,6,5,6,4,10,1,5,10,9,1
10840 1 98,538,1922,2096,2230,5529,7185,7212,7267,8174,8397,8664,9592,12981,14109,16332,17090,17346,18773,19597 10,2,10,2,4,5,0,10,2,3,0,1,3,5,8,4,8,0,7,9
10841 1 2442,5841,7369,8602,14036,18148 6,10,4,0,9,10
10842 0 5351,7928,9436 9,1,1
10843 1 2357,2809,3455,4785,5661,5964,6253,6860,8449,9325,10043,13177,13230,13266,13988,18062,19263,19885 6,9,0,10,0,4,3,4,7,5,10,4,7,7,8,9,1,3
10844 0 4617,5634,5815,11044,12483,14084,14712,14881,16628 8,2,3,5,5,0,0,5,1
10845 0 3011,4171,4614,6796,10438,12816,13995,14056,14367,17650,17934,17978,18265 5,6,1,9,9,0,4,4,8,7,5,8,10
10846 1 13475 9
10847 0 8580,13084,15508 8,10,3
10848 0 1004,1726,9976,10415,11152,14710,17532,17920,19324 7,6,7,1,1,4,3,4,0
10849 1 1369,2619,5331,8691,10104,11494,11604,12995,15089,15876,17727,19471 3,9,5,7,2,3,3,8,1,0,5,3
10850 0 1772,1846,2993,3285,3977,7188,9510,10141,10254,10945,12518,12768,13246,13415,15582,15880,18917 9,7,10,2,3,0,5,2,7,0,6,2,8,9,10,5,5
10851 0 7958,10102,11198,14306,15461,16677,17114,19401,19518,19935 5,5,1,10,3,7,9,8,0,0
10852 1 1764,2027,2957,3413,4255,9528,9831,10694,12292,12643,16513,17106,17595,17788 6,6,3,1,8,7,7,5,6,7,1,9,3,7
10853 1 14368 8
10854 1 257,2872,10392 10,9,10
10855 1 13056 8
10856 0 485,2333,5533,7428,11599,11916,15725,18215,19024 7,3,5,10,9,3,5,7,5
10857 1 11421 0
10858 0 7736,8982,13169 2,10,9
10859 1 869,3464,5178,5375,5640,5703,5846,5883,6690,8766,10136,10957,16307,17531,17732 9,5,6,3,10,6,2,5,8,1,4,2,5,5,4
10860 1 12539 9
10861 0 449,3536,4582,13483,15457,15699,16478,17303 8,6,5,0,0,6,9,8
10862 0 115,561,2589,3214,3502,4982,6610,6762,8566,9452,9790,9886,9993,10940,13328,14811,17146,19858 10,7,3,7,2,7,0,10,2,10,4,7,3,2,7,7,4,2
10863 0 729 9
10864 0 2587,6592,7345,10506,11993,12707,13490,15085,17876,19107,19604,19673 7,1,5,8,9,8,9,8,4,3,2,3
10865 0 7,377,440,579,10977,11425,12000,15134,19082,19359,19378,19814 3,7,6,4,2,5,1,7,2,5,2,3
10866 1 1457,3551,3601,5421,6107,7352,8566,11148,12267,14430,16952,17977,19927 2,3,6,3,0,2,2,0,3,5,5,4,7
10867 0 7806,14462 2,7
10868 0 1130,4881,7579,11819,13910,14035,14718,18177 4,1,6,1,3,0,3,0
10869 1 550,6009,6254,7099,7432,8603,11979,15426,15893,19259,19879 0,4,0,4,1,2,8,10,7,4,5
10870 0 1232,1883,1969,2350,2988,4478,6450,8607,9936,11156,15790,17507,18577 5,10,1,8,7,2,3,10,7,8,0,5,5
10871 1 796,2097,3169,3872,4701,7235,7495,8281,10589,11308,11380,12030,12710,16078,18550,19715 10,5,1,7,6,9,3,6,3,2,1,8,0,2,5,8
10872 0 332,1292,2047,4067,4283,5536,6459,9506,10000,10033,11610,12282,12592,13135,13151,17414,17677,17734,17956,18522 6,8,9,0,7,8,7,8,6,1,2,4,9,10,8,10,5,6,4,10
10873 1 171,314,988,1646,2441,3966,5343,6057,6444,6606,6940,7490,7850,8069,9270,11778,12502,13396,13532 1,2,4,9,10,0,4,10,5,7,10,2,3,3,1,8,4,1,3
10874 0 1161,3241,3696,5442,7399,8100,8381,9396,9545,10190,10722,10884,15623,17036,17281,18972 2,8,3,3,10,2,6,6,3,7,4,10,2,2,0,2
10875 0 2577,3533,5159,6616,11293,16211 3,5,8,10,0,7
10876 0 1653,2138,2986,5278,6438,9397,9496,9682,10139,10592,11641,11661,12662,13045,14895,16474,17355,18146,19459,19479 5,4,3,6,4,6,10,4,8,3,5,0,9,8,0,0,8,9,3,0
10877 1 199,878,1453,5090,5134,5294,8327,9399,11769,12603,13154,13481,14699,15779,15907,16560,17493,18578,19767 1,4,9,6,0,9,1,8,8,7,9,3,0,2,9,5,10,1,0
10878 1 719,863,1359,1473,1772,2443,4084,4254,6002,7703,10255,10426,12055,12164,13337,13508,13891,14145,16192,19451 1,0,1,8,9,2,5,7,10,3,2,4,10,5,9,0,7,9,5,6
10879 0 740,7672,8163,9223,10169,11303,13250,14878,15751,15940,16658,17620,18646 9,3,2,7,8,7,5,10,3,8,1,4,1
10880 1 954,3407,15486,16786,18370 7,0,7,0,5
10881 0 397,584,2093,3743,3921,5892,9093,10956,12461,13254,17016,17380,17959 0,6,5,5,7,1,10,7,1,10,5,9,7
10882 1 4579,4970,7920,9941,12691,16143,16617 2,0,1,4,7,5,9
10883 1 3196,3619,14881,15169,17244 1,3,5,9,9
10884 0 1001,1254,2291,4922,16364,17162,18217,18647,19143 1,10,10,10,8,9,7,9,2
10885 0 3988,6646,8243,9920,9947,14221,18226,18489 7,3,4,10,1,5,1,2
10886 1 919,928,4797,6324,7229,7406,8095,8172,9714,10537,10956,11461,12050,14001,15758,16177,17482,19755,19985 1,0,0,3,3,7,9,6,9,1,7,9,4,2,3,8,8,4,9
10887 1 1053,2573,4372,4759,8118,10113,14331,15887 10,9,4,4,1,2,4,0
10888 1 2836,5055,6217,9337,10884,11193,13702,14898,17480,18364 5,7,8,5,10,1,8,4,4,8
10889 1 1926,2611,3111,3225,4744,5096,5475,5660,7909,8794,12271,12340,13012,13358,13914,14115,17051,18070,18560,19588 5,4,2,1,1,4,9,7,8,10,8,9,1,6,1,4,6,4,3,2
10890 1 3094,3622,4205,5092,6454,8776 8,6,6,2,1,6
10891 1 3177,3314,9334,19552 1,6,1,0
10892 1 12477 3
10893 1 3542,7932,8868,16884,17545 0,10,7,0,6
10894 0 671,5504,7435,8279,9028,9066,9706,10440,10573,10709,11125,11453,14437,17025,17903,18354,18385,18445 3,4,10,7,7,4,7,7,5,10,7,8,8,4,1,5,9,2
10895 1 1972,2861,3139,4865,5539,5582,6112,6763,7909,8222,9251,10227,11045,14108,16012,17165,18113,19100,19207,19655 2,10,1,7,1,0,6,7,8,2,7,10,1,10,10,4,6,0,7,9
10896 1 1718,2243,2470,3120,7418,8114,9577,10273,10895,12418,12481,13636,14737,17874,18257,19291 9,7,9,5,3,10,10,7,10,8,10,8,2,10,8,6
10897 0 2055,2131,2669,2762,2802,4255,6925,7078,7929,8234,9916,12193,12840,15971,17864,18011 1,10,0,5,2,8,7,8,6,6,10,4,3,7,10,2
10898 0 1035,3134,3157,3204,4272,6373,7463,7815,8191,9953,10539,11880,12135,16070,19384 6,3,10,2,9,4,0,9,0,0,3,8,1,4,0
10899 0 545,1789,2673,4108,6193,6871,9368,11066,12851,15080,16255,16634,18976,19257,19269 8,9,9,4,9,4,7,10,10,1,1,5,3,5,1
10900 0 4442,6483 9,0
10901 1 1323,1859,4011,10982,14953,18213,18586 6,5,1,3,6,10,10
10902 0 734,1948,2940,4123,6169,6349,11389,12373,12559,13895,15179,15337,15776,17207,17396,17782,19322 9,3,8,5,3,2,6,3,6,7,7,9,2,7,1,3,4
10903 0 5258,12762 10,2
10904 0 365,4372,4994,5112,5793,6721,6723,7072,9555,10525,13407,17027,18975,19328 2,4,7,0,1,10,7,8,8,10,3,7,9,4
10905 1 1101,2848,3927,5354,5800,6746,7009,7587,9064,10744,11758,12483,12869,15296,17538,18650 2,0,5,4,7,6,1,8,9,2,2,5,10,6,9,7
10906 1 2225,5131,8763,14241,14544,16691,17224,18181 1,6,4,3,7,3,6,4
