

0 1 1216,2493 8,7
2419 0 712,797,2390,2873,3336,3869,4327,4381,4834 6,2,4,0,9,8,0,7,9
2420 1 49,124,506,514,599,755,1046,1135,1734,2124,2327,2993,3129,3379,3679,3775,4607,4960 3,6,0,4,6,3,7,0,7,5,7,1,8,9,3,1,4,0
2421 0 129,660,1184,1366,1964,2372,2373,2496,3563,4338,4419 5,2,6,1,9,6,4,10,10,6,7
2422 1 265,1829,3331,4737 2,2,6,5
2423 0 337,1077,1306,1358,1388,1528,1594,1779,2817,2870,2888,2944,3229,3376,3678,4001,4488,4568,4874,4883 2,4,3,9,1,3,8,1,2,6,0,1,2,3,4,5,10,3,1,4
2424 1 77,194,388,407,985,1016,1049,1302,1351,1401,1511,1917,2507,3214,3376,3459,3819,3911,3943,4610 8,0,4,4,2,6,6,2,9,1,6,9,5,2,3,7,8,10,9,10
2425 1 394,590,1635,3217,3649,3662,3718,3903,4095,4117,4893,4970 8,1,1,0,4,8,2,6,7,7,7,3
2426 0 449,1043,1150,1372,1792,1853,2002,3065,3205,3335,3408,3538,3633,3834,4065,4138,4171,4359,4811 8,10,5,7,1,0,8,1,9,2,2,2,8,2,9,4,3,10,6
2427 1 633,741,3412,3684,4297,4428,4522,4662 8,5,4,3,7,6,4,3
2428 0 462,583,1943,2094,3701,4167,4275,4745 1,8,2,6,7,2,4,6
2429 0 240,449,663,741,1232,1770,1900,2318,2874,2912,3535,3572,3645,3655,3921,4620 3,8,5,5,7,8,0,3,7,6,4,8,4,5,3,0
2430 0 763,978,1112,2431,2797,3381,3952,4310,4735,4754 10,4,9,1,9,4,0,0,2,6
2431 0 287,513,754,1146,1198,1310,1335,1427,1720,2123,2876,4254,4702 0,2,6,3,7,10,9,2,7,10,10,10,1
2432 0 430,2589,3439,4267,4288,4509 8,9,1,10,6,2
2433 1 157,439,1015,1771,1827,1864,2015,2084,2290,2809,3076,3970,4128,4306,4342,4350 2,6,8,8,3,6,7,9,7,8,7,1,4,10,2,10
2434 1 174,246,325,500,759,808,1452,1667,1803,2629,2703,4115,4196,4883 3,5,2,2,7,5,3,0,3,9,2,0,9,4
2435 0 112,386,830,1174,1195,2362,2507,2853,3309,3312,3383,3538,3585,3655,3883,3960,4303,4308,4335,4955 6,3,6,9,5,4,5,3,7,0,7,2,7,5,10,4,0,2,1,9
2436 0 472,1325,1565,2326,2699,2751,2785,2880,2890,3210,3674,3731,3876,4183,4192,4429,4514,4977 6,2,7,9,6,3,4,10,6,9,2,6,2,0,3,3,6,10
2437 1 718 10
2438 1 426,551,1323,1655,2195,2846,3670,4048,4159 0,4,3,7,5,1,1,1,7
2439 1 31,177,509,849,1168,2342,2496,2716,2873,2937,3354,3563,3711,3793,4150,4961,4973 4,7,10,10,9,5,10,3,0,2,5,10,9,8,4,9,10
2440 1 757,2029,2516,2758,2862,4378 0,0,7,10,0,10
2441 1 104,569,660,800,845,1308,1531,1816,2199,2426,2895,2900,3277,3760,3949,4168,4384,4425,4599 4,6,2,6,6,1,2,6,0,5,7,2,9,3,6,4,6,0,2
2442 1 304,472,856,931,1292,1310,1661,2152,2246,2268,2879,3101,3226,3519,4087,4352,4847 2,6,0,8,5,10,1,7,6,2,4,0,5,10,2,7,2
2443 0 88,629,1612,1680,2775,3127,3549,4218,4610,4611,4661,4865 8,2,4,2,6,5,3,2,10,3,10,5
2444 0 994,4032,4951 4,10,5
2445 1 79,904,2066,2508,2686,2862,3044,3530,3622,3639,4089,4263 9,4,6,7,7,0,9,5,10,10,10,3
2446 0 1409,2621,3195,4157 3,5,4,10
2447 1 368,1113,1126,2158,2749,3323,3356,3422,3481,3504,4297,4404 1,0,4,10,6,3,3,8,4,7,7,4
2448 0 295,938,2182,3312,3379,3899,4085 1,1,10,0,9,3,10
2449 0 46,1088,1119,1142,1247,1744,2249,2394,2453,3163,3295,3326,3974,3983,4034,4281,4298,4569,4610 1,6,0,2,7,7,7,8,4,2,1,1,3,4,7,3,8,3,10
2450 0 499,1430,2069,2473,3299,4316 5,10,10,1,2,1
2451 1 300,555,776,933,1497,1535,1901,2028,2266,2399,3151,3471,3506,4148,4149 7,2,1,8,10,9,6,1,1,6,10,10,7,0,3
2452 1 203,1020,3652,3820 2,6,2,5
2453 1 478,768,810,920,1121,1750,1756,1892,2043,2126,2193,2484,2592,3575,3773,3962,4174,4621,4847 1,7,0,0,1,7,2,1,9,7,5,9,2,5,9,1,4,10,2
2454 0 169,236,770,784,1046,1186,1956,2749,2876,2992,3195,3497,4331,4546 4,3,5,1,7,9,0,6,10,10,4,2,3,6
2455 0 8,230,767,1274,1457,1518,2269,2455,2910,3358,3396,3495,3892,4893 9,5,6,5,2,1,2,9,3,7,6,8,4,7
2456 1 408,939,2143,3475,4721 8,8,0,3,9
2457 0 183,430,1638,2847,3114 8,8,3,6,1
2458 0 746,823,870,1024,1535,2074,2086,2129,2680,2976,3205,3334,3386,3403,3577,4455 0,0,7,7,9,3,1,1,2,0,9,1,0,9,4,0
2459 0 116,306,709,1123,1534,1634,1805,1886,2060,2067,2440,2875,3038,3210,3557,3778,3921,3997,4606,4998 8,6,4,5,1,6,1,3,0,2,10,2,8,9,3,4,3,8,4,4
2460 0 119,572,880,1165,1169,1956,1972,2213,2226,2858,3957,3974,4029,4464,4665,4899 0,9,7,3,9,0,3,7,9,9,5,3,8,10,6,9
2461 1 267,273,365,413,714,779,1200,1278,1485,1562,2222,2261,2516,3705,4077,4263,4446,4614,4813,4919 10,8,3,7,8,1,2,7,10,3,2,1,7,4,5,3,5,8,2,8
2462 0 10,594,1355,1433,1750,1897,1934,2111,3064,3806,4099,4442,4734 5,9,2,3,7,3,2,9,2,9,7,6,8
2463 0 1491,1857,3620 10,6,4
2464 0 189,485,1525,2548,4626 7,7,8,10,3
2465 1 843,956,1479,2099,2176,2378,2928,3412,3629,3752,3916,3925,4276,4427,4483,4704 8,5,10,7,0,0,4,4,5,8,4,1,2,6,3,10
2466 1 68,684,793,1978,2191,2212,2335,3697,3821,4451 9,6,4,4,8,10,4,3,0,8
2467 1 540,1292,1830,2019,2263,2837,3080,3635,4578 8,5,2,4,5,2,7,8,5
2468 0 3197,3266,3947 0,5,2
2469 1 1001,1298,2106,2456,2465,2868,3012,4117 5,6,0,9,0,2,3,7
2470 0 422,726,998,1022,1154,1235,1603,1673,2725,2978,2982,2989,3226,4510 8,1,1,5,10,4,3,5,6,4,5,8,5,6
2471 1 585,2208,3630,4329 1,3,2,7
2472 0 737,1202,1490,1687,1746,2050,2345,2423,2724,3110,4343,4357,4359,4446 10,10,0,8,4,6,10,8,1,4,5,10,10,5
2473 0 43,901,1212,1218,1255,1460,1523,1529,1953,2187,2529,3271,3387,3617,4195,4218 9,10,1,7,2,7,7,2,9,1,6,7,0,3,5,2
2474 1 89,687,903,1128,2036,2045,2205,2373,2378,3081,3200,3260,3400,3609,4036,4218,4419,4593,4921,4998 4,8,0,4,6,10,9,4,0,8,9,7,5,9,6,2,7,1,2,4
2475 0 1878,2061,3290 5,8,0
2476 1 702,745,772,1368,2187,2462,2823,2962,3707,3902,4425,4659 6,9,5,0,1,6,6,3,2,9,0,0
2477 1 1419,1427,1517,1692,1995,2478,2789,2809,2891,2925,3177,3557,4028,4194,4477,4555 4,2,1,6,8,4,1,8,9,8,3,3,10,4,10,8
2478 1 30,241,454,646,942,1334,1388,2049,2177,2234,2350,2471,2889,3189,3455,3866,3917,3977,4162 6,4,1,8,2,5,1,8,0,6,0,0,6,6,5,9,9,0,4
2479 1 110,314,666,736,1036,1276,2969,3205,3228,3290,3342,4553 1,6,3,9,7,7,5,9,8,0,8,2
2480 1 827,1401,2367,3264,3625,4526 2,1,7,5,9,0
2481 0 657,667,668,1445,1873,2110,2463,2991,3356,3426,3491,3984,4266,4462,4635,4848 4,4,7,3,8,3,3,3,3,9,8,1,0,0,8,2
2482 0 14,2278,2653,4770 8,3,2,1
2483 1 752,1158,1283,1647,2203,2558,2592,2658,2669,2888,3090,4036,4114,4198,4212,4440,4709 0,7,2,5,6,0,2,6,0,0,10,6,0,4,4,4,3
2484 0 196,286,524,860,1221,1400,1878,2530,4403,4633,4798 3,5,3,5,0,3,5,7,4,8,8
2485 1 231,854,935,1079,1367,2296,2499,2647,2776,2799,2896,3824,4920 4,2,7,8,0,2,1,7,10,4,9,4,5
2486 1 571,592,1230,1689,1840,2966,3750 4,6,7,9,10,2,7
2487 0 92,644,729,1363,1466,1567,1761,2492,2839,2883,3385,3451,3736,3971,3983,4079,4150,4243 9,1,6,4,8,1,6,4,8,10,3,1,4,7,4,9,4,7
2488 1 167,601,1169,1610,1804,2128,2197,2487,2495,2690,3403,4168,4391,4621,4784,4979 6,0,9,0,6,6,6,7,2,8,9,4,8,10,5,9
2489 0 64,1919,2305,2531,2534,2694,3269,3817,4161,4360,4545,4582 8,3,0,9,2,3,9,5,3,7,0,6
2490 1 862,1012,1118,2165,2218,2266,2545,2909,3015,3138,3237,3292,3512,4154 3,10,2,8,6,1,2,1,9,3,6,2,1,1
2491 1 1006,1185,1760,3603,3838 2,0,3,1,10
2492 1 1109,1421,4354,4396,4960 4,3,3,8,0
2493 0 258,369,461,1481,2117,2224,2312,2354,3185,3192,3430,3466,3719,3907,3943,4083,4101,4340,4444,4706 4,4,0,2,3,4,6,2,5,0,4,0,3,3,9,1,4,4,1,8
2494 0 100,449,922,2130,2480,3484,4177,4455 4,8,6,1,9,7,10,0
2495 1 281,376,499,1110,1284,1572,1730,1832,1930,2017,2161,2498,2525,3421,3442,3682,3703,4230 7,7,5,2,2,0,6,1,2,5,1,9,8,8,9,6,7,8
2496 1 292,725,1143,1385,1881,2241,2560,2618,2702,4078,4144,4208,4807 1,8,9,6,6,10,9,3,9,8,1,5,0
2497 1 1645,1683,1894 3,8,9
2498 1 245,370,533,889,891,1145,1672,1719,1815,2135,2930,2979,3932,4165,4383 3,0,4,9,0,0,6,6,2,7,9,7,6,6,3
2499 0 7,998,1808,1945,2473,2635,3016,3600,3678,4006,4232,4633 9,1,5,7,1,3,8,3,4,7,2,8
2500 0 1375,1502,2016,2937,3480,3851,4938 3,9,2,2,6,1,5
2501 1 121,372,416,474,944,1799,2154,2426,3417,4354 4,6,4,4,1,0,7,5,8,3
2502 1 381,776,1847,1975,2560,2583,2615,2954,3116,3269,3366,3858,3909,4071,4928,4929 1,1,8,3,9,8,0,3,7,9,5,10,4,10,3,7
2503 0 29,901,977,1266,4063 2,10,9,6,5
2504 0 58,184,655,674,1187,1218,1242,1498,2200,2497,3013,3366,3718,4074,4151,4394,4488 4,9,8,1,1,7,8,1,8,10,10,5,2,5,1,3,10
2505 1 429,552,745,1228,1266,1479,1687,1927,2108,2352,3122,3972,4037,4716 4,10,9,0,6,10,8,8,6,10,5,10,7,5
2506 1 631,743,1553,1815,2504,2885,3010,3031,3240,3542,3567,3690,3790,4073,4202,4301,4358,4761 4,9,6,2,3,0,3,6,6,8,9,4,8,7,0,7,8,9
2507 1 439,990,1040,1067,1782,2252,2811,3359,3965,4038,4187,4199,4359,4951 6,1,3,10,2,2,0,5,9,8,9,4,10,5
2508 1 20,192,736,853,922,935,1466,1686,1837,2201,2998,3039,3204,4202,4540,4656,4711 10,2,9,6,6,7,8,9,0,5,6,2,7,0,9,7,3
2509 1 443,889,952,1980,2407,3201,3202,3392,3537,3942,3988,4125,4682,4781 5,9,8,1,6,0,7,10,8,0,5,5,9,3
2510 0 371,966,1195,1229,1770,1830,1834,1915,2315,2406,2425,2600,2810,3121,4305,4510,4782 10,6,5,2,8,2,1,7,1,6,10,5,1,7,8,6,9
2511 1 279,914,951,1058,1329,2682,3526,4983 2,5,7,10,7,8,0,0
2512 1 657,2919,2935 4,10,10
2513 0 292,942,1289,1665,1852,1855,2144,2732,4701 1,2,0,10,3,6,4,0,2
2514 0 188,243,869,1636,2380,2698,3103 2,4,9,2,5,9,9
2515 0 131,251,858,944,1211,1290,1619,1682,2268,2707,3256,3409,3449,3611,3669,3853,4566,4747 2,6,0,1,0,10,4,3,2,10,6,8,10,5,1,3,9,5
2516 1 2910,3290,4030,4384,4800 3,0,5,6,4
2517 1 88,292,1186,1712,1871,2026,2098,2233,2547,2729,3888,4146,4343,4369,4579,4690,4849 8,1,9,1,4,6,8,4,10,1,4,8,5,3,4,2,2
2518 1 142,446,578,1381,1628,2625,2746,3466,3754,3847,3865,4130,4320,4533 4,9,9,8,7,5,4,0,6,5,9,0,7,3
2519 0 142,299,767,809,1234,1491,1587,1891,1974,3091,3440,3811,4186,4427,4729 4,7,6,2,9,10,4,2,5,6,10,8,1,6,9
2520 0 134,268,379,541,659,744,1153,1224,2396,2817,3265,3272,3507,3854,3897,3951,4397,4447,4682 7,7,8,9,5,1,5,7,2,2,0,9,9,0,9,3,10,10,9
2521 1 1177 7
2522 0 88,443,906,1849,2085,2229,2361,2696,2914,3622,4299,4403,4556,4644,4854 8,5,6,0,0,0,0,0,1,10,10,4,2,9,4
2523 0 136,474,1110,1220,1243,1483,2182,2193,2481,2493,2515,2855,3610,4144,4385,4626 6,4,2,4,7,7,10,5,10,7,4,3,7,1,2,3
2524 1 144,391,481,520,1190,1353,1741,1792,2159,2302,2365,2441,2933,3740,4314 10,4,0,5,4,0,8,1,1,2,1,5,7,2,10
2525 1 614,745,827,964,1150,1226,1266,1364,2239,2403,3587,3590,3656,3805,4122,4749,4861,4921 8,9,2,3,5,9,6,7,3,7,7,5,5,1,9,4,5,2
2526 1 112,183,425,1391,1820,1831,1929,2037,2467,3065,3289,3648,3773,4238,4471,4516,4875 6,8,3,2,2,3,0,5,1,1,1,1,9,8,0,5,9
2527 0 853,1788,4640 6,2,8
2528 1 69,646,715,820,1044,1229,1240,1381,2089,2507,3111,3229,3370,3851,4558,4589 4,8,0,9,6,2,0,8,0,5,6,2,6,1,7,7
2529 0 285,445,468,742,816,1022,1170,1279,1339,1367,1570,2401,2780,2782,3377,4298,4531,4702,4743 7,3,1,4,6,5,1,8,6,0,3,6,6,0,0,8,4,1,7
2530 0 210,332,389,534,571,662,1059,1713,1898,1985,2748,2798,3082,3355,3787,3839,4116,4234,4295,4937 3,9,8,3,4,5,9,6,1,8,3,0,0,9,4,5,7,7,3,0
2531 1 259,830,1283,2037,2889,2937,3954,4138,4237,4750,4966 3,6,2,5,6,2,0,4,1,9,1
2532 0 57,151,222,312,745,1013,1037,1626,2183,2368,2424,2498,3304,3346,3460,3769,4153,4604,4887 8,1,8,8,9,1,9,5,2,8,0,9,6,0,0,0,1,6,6
2533 0 371,661,1197,1237,1439,1477,1515,2178,2485,3260,3312,3873,3951,4284,4457,4465,4726,4780 10,8,1,4,9,10,2,6,8,7,0,9,3,3,5,9,4,0
2534 1 224,599,743,927,1678,1891,1952,2102,2103,2478,2644,2837,3199,3359,3477,3944,4334,4359,4857 6,6,9,5,6,2,1,2,5,4,4,2,5,5,6,8,4,10,8
2535 1 194,229,1021,1048,2538,2712,2793,4127,4555,4684,4776 0,8,4,7,1,7,1,2,8,6,4
2536 0 1220,2528,4772,4982 4,0,9,1
2537 0 63,120,201,1529,1952,2137,3205,3350,3573,3900,3909,3954,4309,4738 3,1,10,2,1,2,9,2,0,1,4,0,5,8
2538 1 57,455,541,1625,1664,1972,2247,3326,3474,4582,4691 8,5,9,4,4,3,7,1,1,6,5
2539 0 51,419,732,835,1783,2096,2177,2308,2332 4,6,3,4,5,10,0,9,4
2540 1 91,366,470,859,1342,1478,2309,2594,3551,4034,4489 5,10,10,6,10,1,4,4,1,7,0
2541 1 98,579,1524,3612,3995,4217 10,9,1,9,0,6
2542 0 836,1150,2152,2432,2637,4173,4876 5,5,7,0,9,1,10
2543 1 412,564,3374,3401,3747,3907,4905,4954 2,2,6,6,0,3,2,1
2544 0 628,1377,1714,1977,2092,2249,2443,2503,2544,3201,3354,3722,3734,3888,4066,4713 0,0,8,1,4,7,9,10,9,0,5,8,9,4,9,4
2545 0 1622,2224,2718,3403,4991 4,4,8,9,7
2546 0 1862,1991,2462,4754 3,2,6,6
2547 0 2471,3216,3481,3714,4389,4426,4578 0,7,4,5,1,9,5
2548 0 406,456,826,866,1200,1243,1638,2467,2495,2824,3199,3265,3344,3354,3471,4267,4988 0,7,9,4,2,7,3,1,2,2,5,0,0,5,10,10,8
2549 0 1059,1368,1439,1498,1892,1986,2008,2336,3134,3315,3466,3578,3801,3893,4400,4435,4446,4506,4667 9,0,9,1,1,1,6,10,0,6,0,5,10,7,3,0,5,9,3
2550 1 197,303,462,1389,1666,1683,1984,2339,3186,3802,4020,4213,4363 7,5,1,4,3,8,3,4,7,4,3,10,1
2551 1 27,83,95,1004,1102,1708,2707,3310 10,9,0,3,2,10,10,1
2552 0 1409,2160,2573,2665,2998,4320,4871 3,4,10,8,6,7,10
2553 0 258,648,1932,2891,2908 4,5,5,9,4
2554 1 530,1009,1263,1739,3364,3696,3768,4737,4819 10,3,6,9,8,9,4,5,5
2555 0 200,635,780,1142,1319,4069,4255,4356 8,6,1,2,9,9,5,3
2556 0 1655,2651,2720 7,1,10
2557 1 607,724,1190,1347,2219,2743,2919,3403,4941 9,1,4,1,7,5,10,9,7
2558 0 112,1281,1806,1865,2963,3399,4587 6,6,10,2,8,1,2
2559 0 326,481,576,731,1647,1727,1959,2128,2176,3150,3751,3801,4005,4181,4682,4839 8,0,0,9,5,5,3,6,0,4,10,10,9,9,9,9
2560 1 148,394,911,1881,2806,3411,3414,3776,4056,4670,4691,4941 7,8,0,6,8,9,3,7,4,7,5,7
2561 1 328,549,1687 4,10,8
2562 0 685,1042,1725,1956,2005,2165,2225,2248,2308,2394,3184,3309,3752,3769,3841,4052,4112,4342,4672,4911 5,1,0,0,2,8,6,7,9,8,7,7,8,0,10,1,1,2,1,10
2563 0 128,748,2042,3311,3514,4509,4788,4973,4980 6,3,1,2,1,2,9,10,4
2564 0 15,108,2470,3806,3978,4037 8,6,9,9,1,7
2565 0 1149,1891,2497,2924,2971,3041,3701,4451 8,2,10,10,4,1,7,8
2566 1 652,1304,1976,2204,2276,2508,4061,4288,4536,4545,4821,4837 4,2,2,10,8,7,10,6,4,0,8,4
2567 0 236,1095,1693,2384,2979,3179,3270,3288,3302,3710,3782,4531,4808,4837 3,0,8,2,7,1,7,0,3,6,8,4,10,4
2568 1 641,704,1135,1473,2291,2688,3872 8,6,0,5,9,0,3
2569 1 196,227,409,444,522,1199,1445,1473,2044,2375,3496,3964,4701 3,10,1,3,2,1,3,5,8,1,5,7,2
2570 0 158,860,1403,1822,1912,2036,3329,3339,4673 0,5,10,7,7,6,2,3,5
2571 1 2664,2738,3189,3383,3466,3905,4064 3,3,6,7,0,10,6
2572 1 131,183,681,1116,3592,3967,3985,4055,4716,4741 2,8,4,1,0,5,9,3,5,0
2573 0 2256 0
2574 1 337,2154,3370,3732,4160 2,7,6,9,6
2575 1 79,124,182,242,565,718,796,999,1069,1100,1209,1493,1734,2286,3069,3219,3276,3951,4082,4794 9,6,9,0,5,10,7,7,0,6,3,5,7,0,9,3,3,3,0,4
2576 0 690,926,1195,1253,1396,1560,1583,1610,1804,1917,2754,3136,3292,3761,4354,4547,4905 10,9,5,0,4,9,10,0,6,9,1,10,2,8,3,6,2
2577 1 575,900,1467,1703,2514,4504,4963 8,1,5,0,6,8,5
2578 1 2377,3438,3752,4353 5,2,8,3
2579 1 2478,4816 4,1
2580 1 9,477,485,627,654,999,1862,2108,2428,2514,2654,2805,3327,3538,4126,4275,4467,4972 4,2,7,6,10,7,3,6,7,6,8,2,4,2,6,4,9,6
2581 0 600,1278,1316,2243,2745,3174,3655,3754,4013,4032,4194,4231 8,7,0,7,4,0,5,6,1,10,4,9
2582 1 462,1174,1542,2012,2406,3128,3158,3227,3404,3660,3699,3859,4623 1,9,2,3,6,0,4,8,9,7,10,4,4
2583 0 379,894,959,1024,1151,1279,1423,1979,2289,2320,2419,2612,2752,3001,3253,4291,4437 8,8,10,7,5,8,3,4,10,9,10,8,7,7,8,8,6
2584 0 89,4021,4451 4,10,8
2585 0 3917 9
2586 0 1382,1443,1580,1834,2282 10,9,0,1,8
2587 1 51,613,3335,4544,4597 4,6,2,4,10
2588 1 142,438,470,768,1624,1738,2446,2531,2538,2824,3297,3584,3679,3937,4064,4397,4443,4709,4981 4,4,10,7,8,5,5,9,1,2,5,4,3,6,6,10,1,3,6
2589 1 5,138,147,208,368,389,470,774,920,985,1754,1797,2308,2426,2502,3863,4277,4494 4,8,8,6,1,8,10,2,0,2,9,6,9,5,7,1,7,6
2590 1 92,216,238,353,357,472,1086,1109,1466,1474,1954,2061,2385,3025,3863,4269,4860,4865 9,0,5,1,9,6,6,4,8,1,5,8,3,10,1,6,8,5
2591 0 525,990,1463,2618,3442,3708,4036 3,1,9,3,9,5,6
2592 1 5,324,879,1220,1377,1593,1754,1789,2173,2558,2653,2797,3444,3956,4384,4534,4907 4,10,4,4,0,10,9,2,6,0,2,9,10,2,6,7,5
2593 0 275,643,745,908,1557,1967,1994,2608,2786,2861,3661,3786,3938,4097,4252,4512,4596,4783,4984 10,4,9,6,4,1,1,10,2,1,10,6,6,3,0,6,5,5,7
2594 0 321,596,1484,1953,2067,2332,2342,2651,2844,3918,4019,4332,4444,4556,4735,4949 5,0,0,9,2,4,5,1,10,3,6,5,1,2,2,6
2595 0 286,450,785,1411,1973,2606,2621,2816,4355 5,7,1,0,1,3,5,8,1
2596 0 58,246,1221,1723,1928,2436,2453,2456,2728,2908,3025,3467,3487,4098,4175,4553,4755 4,5,0,8,3,4,4,9,0,4,10,7,7,3,10,2,2
2597 0 270,677,700,1039,1346,1558,2093,2116,2291,2536,3338,3961,4655 6,7,7,6,1,6,1,0,9,5,7,4,7
2598 0 1177,1832,1886,3361,3561,4044 7,1,3,5,7,4
2599 1 218,560,717,1024,1315,1717,1840,2079,2933,3845,4326,4479 8,8,1,7,3,9,10,7,7,9,3,8
2600 0 386,740,877,1393,1456,1760,2313,2535,2821,3236,4873,4893 3,1,0,9,0,3,8,0,8,0,9,7
2601 0 144,306,540,894,1136,1574,1719,2721,2973,3119,3446,3512,3698,4020,4246,4324,4451,4494,4965 10,6,8,8,3,2,6,5,5,4,5,1,7,3,10,4,8,6,4
2602 1 760,778,1307,1326,1366,1434,1469,1483,1503,2241,2334,2572,2833,3352,3752,4098,4217,4342,4370,4540 2,1,10,7,1,2,2,7,0,10,8,10,3,3,8,3,6,2,4,9
2603 0 1303,1423,1861,2004,2035,2489,2673,2696,2702,4482 9,3,7,1,0,4,7,0,9,2
2604 0 141,674,807,1245,1365,1654,2215,2512,2727,3136,3506,3774,4008,4137,4506,4994 5,1,6,4,2,3,3,3,6,10,7,8,4,8,9,2
2605 1 500,1428,2114,2564,3169,3655,3994,4273 2,2,3,8,0,5,5,1
2606 0 1540,2956,4657 7,10,4
2607 1 2937 2
2608 0 587,1298,1407,1623,2153,2268,3386,3696,3780,3974,4607 8,6,8,2,2,2,0,9,8,3,4
2609 0 510,1233,1314,1808,2023,2190,2256,2293,2490,2577,2634,3772,3780,4204,4284,4387,4640,4766,4794,4977 2,2,9,5,7,4,0,0,7,9,1,4,8,4,3,10,8,0,4,10
2610 0 295,834,1627,1729,2201,3362,4888 1,6,2,3,5,8,9
2611 1 386,496,2014,2604,3445,3702 3,9,2,8,1,3
2612 1 276,294,353,676,2076,2128,2141,2244,2899,3827,4199,4243,4506,4623,4667,4741 2,7,1,8,5,6,9,7,3,2,4,7,9,4,3,0
2613 1 153,782,1486,2244,2370,2391,3214,3593,4389 4,4,5,7,0,5,2,4,1
2614 1 69,848,880,988,1201,1277,1342,1403,1681,2505,2925,2971,3162,3246,3335,4338 4,9,7,6,6,6,10,10,6,9,8,4,9,10,2,6
2615 1 92,241,250,682,817,975,1094,1373,2060,2102,2512,2735,3039,4129,4337,4374,4879,4959 9,4,9,3,2,7,2,10,0,2,3,7,2,5,6,8,10,2
2616 1 117,341,565,925,1232,1262,1442,1542,1854,2266,2432,2715,2964,3219,3447,3595,4011,4049,4371,4395 9,5,5,6,7,0,3,2,0,1,0,6,2,3,2,1,7,8,3,4
2617 0 1397,1506,2258,3776,4006,4104,4258,4402,4475,4762,4811,4918 4,1,9,7,7,3,8,4,9,1,6,4
2618 1 2526,3236 4,0
2619 1 310,669,1659,2104,2338,2525,3772,3903,4110 2,5,1,8,2,8,4,6,4
2620 1 574,1284,1556,1810,1928,2496,2592,2666,2724,2892,2907,2920,2973,2998,3877,4536,4787,4965 0,2,1,9,3,10,2,10,1,0,8,1,5,6,1,4,2,4
2621 1 350,1344,2670,2923,2971,4757 9,1,0,4,4,4
2622 0 113,639,1010,1201,2462,2896,2926,3009,3037,3299,3709,3730,4282,4477,4523,4555,4587,4600,4870 8,4,5,6,6,9,2,1,7,2,1,9,1,10,9,8,2,6,2
2623 1 3587 7
2624 0 151,409,803,845,869,1093,1186,1245,1768,2308,2538,2999,3127,3380,3678,3779,3798,4350,4466,4852 1,1,10,6,9,10,9,4,3,9,1,5,5,8,4,4,4,10,5,5
2625 1 73,346,347,624,1110,2515,2776,2998,3989,4117,4148,4252,4808,4842 4,10,6,0,2,4,10,6,9,7,0,0,10,10
2626 1 279,449,508,545,683,1197,2149,2604,3184,3566,3826,3867,3968,4842 2,8,6,4,3,1,4,8,7,2,2,1,8,10
2627 0 1444,1748,3227,3542 4,7,8,8
2628 1 781,1079,1096 9,8,10
2629 1 154,944,1424,1755,2022,2240,3109,3144,3892,4111,4498,4532,4642 0,1,4,5,10,1,9,7,4,7,0,2,10
2630 0 940,1175,1479,1691,1857,2058,2592,4148,4286,4359,4516,4798 7,6,10,7,6,5,2,0,0,10,5,8
2631 0 68,107,780,881,1278,1650,1709,1786,1872,2197,2311,2784,3619,3658,3781,4257,4457,4698,4711 9,4,1,5,7,2,7,4,5,6,3,7,7,7,2,7,5,0,3
2632 1 567,1806,2858,2991,3398,4648 3,10,9,3,3,2
2633 0 10,467,586,639,867,930,932,1468,1546,1753,2006,2151,2205,2349,3094,3193,3361,3442,4195 5,0,1,4,4,1,10,5,10,0,3,9,9,4,10,2,5,9,5
2634 0 18,1166,1395,1695,1733,2693,2850,2897,4029,4710 3,2,10,3,10,6,1,9,8,10
2635 1 145,719,788,947,1301,1644,1667,1747,2253,2870,3565,3664,4339 0,8,10,2,3,6,0,0,6,6,8,0,6
2636 1 103,320,1038,1343,1587,1752,2247,2548,2636,3598,4447 8,2,7,6,4,9,7,10,2,3,10
2637 1 266,1153,1437,1496,1576,1623,1725,1748,2222,2252,2767,3056,3115,3872,4169,4769,4888 0,5,1,4,3,2,0,7,2,2,5,7,8,3,4,9,9
2638 1 77,516,642,755,1041,2084,3040,3465,4469 8,0,9,3,3,9,4,7,4
2639 1 107,247,444,451,577,608,619,1302,1562,1708,1961,2170,2835,2928,3848,4733,4803 4,3,3,7,1,5,8,2,3,10,0,5,2,4,2,4,9
2640 1 1033,1231,1253,1960,2772,3670,3881,3894,3903 0,7,0,3,9,1,3,10,6
2641 0 278,910,3131 3,6,6
2642 0 78,298,772,1000,1410,1462,1773,1780,2236,2244,2328,2364,2684,2771,2942,3351,3708,4092,4100,4589 9,10,5,6,6,6,9,7,4,7,5,3,4,2,9,5,5,3,8,7
2643 0 3415,3926,4724 2,4,10
2644 0 2263,2993,3912,4125,4275 5,1,1,5,4
2645 0 2076,2493,3403,4011 5,7,9,7
2646 1 1648,1706,2217,2898,3035,3377,3647,3993 9,7,2,10,9,0,0,7
2647 1 137,687,727,764,2634,4406 7,8,9,10,1,4
2648 0 3,199,216,276,376,411,471,761,808,2106,2260,3287,3740,4230,4427,4517,4611,4941 1,9,0,2,7,5,4,7,5,0,8,10,2,8,6,3,3,7
2649 0 4842 10
2650 1 216,1615,2027,2211,2878,4597 0,0,2,1,6,10
